id;Q;P_ERA5L;PET_ERA5L;ET_ERA5L;P_rav;PET_rav;ET_rav
54;5.19005421532678;4.298926211453744;0.45860315712187966;0.3108296622613803;5.80519603524229;0.4727171439060206;0.4051009544787078
55;6.252657918899323;4.40180816888481;0.4764616796695732;0.32961909132629647;6.600486920605782;0.4924635153740248;0.4426021110601193
56;7.557217103981047;4.8420237280401555;0.3823659593885466;0.2652521104266484;7.554923112023729;0.4222667122975131;0.38795117499429616
57;5.60546464934857;4.471815693430657;0.326742700729927;0.2209215328467153;6.078661496350365;0.46848448905109497;0.41
58;3.1454240583646653;4.022880716294213;4.212325736273494;0.9354491638301021;4.4422749001035955;0.6284262986532485;0.7222909575255292
59;4.151612043343396;4.0327444589309;0.3499113428943937;0.23996479791395045;3.7774496740547585;0.6050895697522817;0.3806558018252933
61;2.6438043045930595;4.465034986309705;3.9875448737450565;0.9614146638271981;3.635780042592029;0.638477943413447;0.8331183449954366
62;3.4948694740038855;3.687018946446173;0.5845789070200416;0.33123535209725113;4.134140400832329;0.6185004928266346;0.5281721607709998
63;8.88339693271836;5.85972849646361;1.8164522016883413;0.8550057038558064;5.639804928131417;0.4858350444900753;0.7192014601870865
64;2.173488894871346;2.7839773568151545;0.7799186029302945;0.4986221696018943;2.19521740417345;0.6698864140890928;0.5056467367174782
65;7.541721520893304;4.652793124616329;0.742842234499693;0.5260497237569061;5.695181399631675;0.3678603437691836;0.3771884591774095
66;7.210228597980293;5.988377062894517;0.45538824245189746;0.32595482546201227;8.138512358354248;0.38270104190432735;0.35496159403756933
67;3.701715918586908;3.182925278219396;1.518214979685568;0.6067072955308249;3.522969351704645;0.4989716481187069;0.5907604663487016
68;3.157293357665;3.8252327008401776;1.0163230435193051;0.6427140564523743;3.4268261115831207;0.6040100066081374;0.6915651845558387
69;1.553167467540548;2.7277878103837474;0.7814446952595937;0.489204915976925;2.1289744168547777;0.6337037873087535;0.44419362929520945
70;4.494909766313972;2.9476386036960984;0.9476880371130886;0.48998783177427946;3.2315313712069362;0.5341244961594038;0.5199954369153548
71;1.6140620416563614;4.973227053140097;0.36028663446054754;0.24890338164251205;6.443874396135265;0.4366584541062802;0.4076022544283414
72;2.459985091429653;3.0453338403041825;0.9243193916349811;0.472428897338403;3.0425695817490497;0.5112428897338404;0.38506920152091256
73;2.7360862151401046;3.259383923332681;0.6009133581067866;0.38747310776452176;3.9161545081165663;0.4610072364560923;0.3748425581850186
74;7.141722634859532;4.980950547570157;0.20719541409993153;0.15132186858316224;6.366591803559206;0.433528062970568;0.34481006160164274
75;6.654591268544285;5.356574327588984;0.8407392494765662;0.34093251731357704;6.407557577709777;0.4085407473023031;0.4221050088581092
76;2.683549148853109;5.504345863548912;1.3420171673819743;0.41731019683291404;6.424091238715405;0.4025967145182773;0.45380420304869024
77;2.1969127543172604;3.1438223085754657;0.5271827254261238;0.3603453148458889;2.9099908151549942;0.598475757308134;0.45733374547381433
78;6.466961887806488;5.967590738423028;2.3175352002503127;0.8386639549436795;5.689366864831039;0.6979154411764705;0.9621863266583229
79;9.363251501718503;4.639433920378866;1.2150998964037296;0.6209249667011988;5.246420748853041;0.5572772680183513;0.6338611809974841
80;3.8693765672129397;4.290149458855867;1.1450042947947088;0.6470022332932486;4.5351613124892625;0.4851563305274008;0.5219223501116647
81;2.178603180939303;3.473709787816564;0.461978097193703;0.31272416153319643;3.3888624229979465;0.44981485284052014;0.36963381245722116
82;8.382366488708593;4.042763800503182;6.43760026639041;1.126806274974101;5.220111513985496;0.6319117951753737;0.7286340091756697
83;2.5316607607151274;3.107383224093587;0.6228117481125031;0.4307425537210653;2.5453811499211816;0.6426109682236787;0.48453911889156226
84;2.2815212372960882;2.6838700606778154;1.3682188841201717;0.539908243303241;2.2794749889004;0.6477487050466183;0.5393858221104041
85;19.39355307639909;3.7023382680997767;1.105707767187183;0.6768586493611843;3.568580713851146;0.531404177651592;0.45901034272966945
86;6.661119863432892;4.774449717101661;0.576106041248403;0.4021947435663442;5.853198667640081;0.4169194196021172;0.382118999817485
89;4.3070006582741645;4.990424657534247;0.6532945205479451;0.2423013698630137;6.422276027397261;0.4374794520547946;0.4215958904109589
90;8.580032944319083;5.922567308569864;6.394028474947522;1.0339636761887376;4.948079036232546;0.49456311034042166;0.8035164734872685
91;1.7824131924638058;2.751959474260679;0.9046801752464403;0.5280240963855422;2.579463198247536;0.5784784227820371;0.5132924424972617
92;6.0114581165987495;3.984583696328562;0.8482215308027381;0.5035494710640946;5.113476664592409;0.412571375233354;0.46730927193528315
93;2.3594316747560575;2.8255054018055348;0.5710433624389522;0.37353411277194026;2.682035074737309;0.5976245375166493;0.4280242711262395
94;1.836715931498388;2.8572841989758597;1.0033284564740308;0.5576773957571324;2.570510972933431;0.5693447329919532;0.6461338697878565
95;6.565403393327425;4.595815751328716;2.6514889676276376;0.8222435174746336;4.429061120953455;0.687438234820422;0.784128684168143
96;6.130592796534424;3.760382633483171;0.8398136169279684;0.6110678653656397;3.662999561451595;0.43555015897379673;0.3632759565837079
97;140.68229758568847;6.866721841941506;3.3586023646546357;0.9111263223397635;5.982787181082763;0.43435594275046674;0.7610304915992532
98;5.666443647930404;4.543107888116028;1.84931330472103;0.5474855705194613;4.999229391741897;0.5202326476246855;0.5772080805091017
100;4.120125225592567;3.938805612594114;0.4844900752908966;0.32194558521560573;4.367583675564681;0.45606502395619436;0.3640862422997947
101;4.5309736388530775;3.8069711538461544;0.43257898351648344;0.27929945054945055;4.36535885989011;0.4064745879120879;0.3357898351648352
102;4.063047368664576;4.001484386562083;0.8404240047358297;0.4273138966997189;4.226577179221548;0.486722953973657;0.4339566375610478
104;2.6012172597390046;3.1203285099726243;0.45748533437622213;0.2925694172858819;3.4299786859601094;0.4694972624168948;0.3495072350410638
105;4.824822484872129;3.668597304128054;0.9183972198820557;0.4556339511373211;4.854023378264532;0.3391390058972199;0.3818944818871104
106;5.548139028153964;6.031113341850703;2.17905822230334;0.7059226136156233;6.755601022084322;0.37776583318123746;0.575480927176492
890;17.452655632270137;4.994314396532056;2.462819986310746;0.6808327629477529;4.142398699520876;0.5987178872918093;0.7654745608031029
1010;5.7365521353179885;3.8071929184157693;0.5897006753057128;0.380894323781712;4.033201679138529;0.4264104763643;0.38184157693009674
9900;6.42535204304726;3.8850602409638557;0.3585870755750274;0.23470974808324208;4.329752464403067;0.34739485213581606;0.3579244249726177
