YYYY;MM;DD;qobs;qc_flag
1987;7;19;59.08;40
1987;7;20;58.55;40
1987;7;21;65.07;40
1987;7;22;74.52;40
1987;7;23;61.1;40
1987;7;24;58.19;40
1987;7;25;52.85;40
1987;7;26;56.12;40
1987;7;27;60.13;40
1987;7;28;55.77;40
1987;7;29;52.78;40
1987;7;30;54.66;40
1987;7;31;59.23;40
1987;8;1;55.93;40
1987;8;2;53.75;40
1987;8;3;58.45;40
1987;8;4;53.78;40
1987;8;5;47.63;40
1987;8;6;46.77;40
1987;8;7;46.55;40
1987;8;8;46.5;40
1987;8;9;44.24;40
1987;8;10;44.42;40
1987;8;11;46.88;40
1987;8;12;45.6;40
1987;8;13;44.85;40
1987;8;14;43.21;40
1987;8;15;42.83;40
1987;8;16;44.46;40
1987;8;17;41.53;40
1987;8;18;44.21;40
1987;8;19;42.94;40
1987;8;20;42.83;40
1987;8;21;44.68;40
1987;8;22;42.39;40
1987;8;23;40.5;40
1987;8;24;41.81;40
1987;8;25;37.88;40
1987;8;26;38.17;40
1987;8;27;41.61;40
1987;8;28;38.93;40
1987;8;29;39.32;40
1987;8;30;39.49;40
1987;8;31;36.11;40
1987;9;1;41.12;40
1987;9;2;37.93;40
1987;9;3;37.03;40
1987;9;4;42.12;40
1987;9;5;41.33;40
1987;9;6;42.19;40
1987;9;7;40.65;40
1987;9;8;43.68;40
1987;9;9;43.34;40
1987;9;10;41.04;40
1987;9;11;40.29;40
1987;9;12;38.4;40
1987;9;13;42.86;40
1987;9;14;38.39;40
1987;9;15;36.78;40
1987;9;16;37.8;40
1987;9;17;35.26;40
1987;9;18;39.18;40
1987;9;19;41.02;40
1987;9;20;41.51;40
1987;9;21;41.31;40
1987;9;22;45.18;40
1987;9;23;49.39;40
1987;9;24;45.05;40
1987;9;25;43.07;40
1987;9;26;42.53;40
1987;9;27;43.28;40
1987;9;28;51.35;40
1987;9;29;52.23;40
1987;9;30;60.21;40
1987;10;1;80.55;40
1987;10;2;62.08;40
