YYYY;MM;DD;qobs;qc_flag
1986;10;1;49.6;40.0
1986;10;2;44.3;40.0
1986;10;3;43.4;40.0
1986;10;4;46.9;40.0
1986;10;5;50.6;40.0
1986;10;6;46.0;40.0
1986;10;7;40.0;40.0
1986;10;8;41.7;40.0
1986;10;9;43.4;40.0
1986;10;10;41.7;40.0
1986;10;11;47.8;40.0
1986;10;12;46.0;40.0
1986;10;13;48.7;40.0
1986;10;14;49.6;40.0
1986;10;15;49.6;40.0
1986;10;16;46.0;40.0
1986;10;17;56.0;40.0
1986;10;18;47.8;40.0
1986;10;19;44.3;40.0
1986;10;20;43.4;40.0
1986;10;21;42.6;40.0
1986;10;22;41.7;40.0
1986;10;23;40.9;40.0
1986;10;24;40.9;40.0
1986;10;25;40.9;40.0
1986;10;26;40.0;40.0
1986;10;27;40.9;40.0
1986;10;28;40.9;40.0
1986;10;29;40.9;40.0
1986;10;30;40.0;100.0
1986;10;31;39.2;100.0
1986;11;1;39.2;100.0
1986;11;2;41.7;100.0
1986;11;3;45.1;100.0
1986;11;4;46.9;100.0
1986;11;5;44.3;100.0
1986;11;6;42.6;100.0
1986;11;7;46.9;40.0
1986;11;8;43.4;40.0
1986;11;9;40.9;40.0
1986;11;10;40.9;40.0
1986;11;11;40.9;40.0
1986;11;12;40.9;40.0
1986;11;13;40.0;40.0
1986;11;14;43.4;40.0
1986;11;15;41.7;40.0
1986;11;16;40.9;40.0
1986;11;17;40.9;40.0
1986;11;18;40.0;40.0
1986;11;19;39.2;40.0
1986;11;20;38.4;40.0
1986;11;21;39.2;40.0
1986;11;22;39.2;40.0
1986;11;23;38.4;40.0
1986;11;24;38.4;40.0
1986;11;25;38.4;40.0
1986;11;26;38.4;40.0
1986;11;27;40.0;40.0
1986;11;28;39.2;40.0
1986;11;29;38.4;40.0
1986;11;30;38.4;40.0
1986;12;1;46.0;40.0
1986;12;2;38.4;100.0
1986;12;3;38.4;100.0
1986;12;4;38.4;40.0
1986;12;5;38.4;40.0
1986;12;6;38.4;40.0
1986;12;7;38.4;40.0
1986;12;8;37.6;40.0
1986;12;9;37.6;40.0
1986;12;10;49.6;40.0
1986;12;11;42.6;40.0
1986;12;12;49.6;40.0
1986;12;13;44.3;40.0
1986;12;14;42.6;40.0
1986;12;15;46.9;40.0
1986;12;16;46.0;40.0
1986;12;17;42.6;40.0
1986;12;18;39.2;40.0
1986;12;19;38.4;40.0
1986;12;20;38.4;40.0
1986;12;21;37.6;40.0
1986;12;22;37.6;40.0
1986;12;23;77.5;40.0
1986;12;24;46.0;40.0
1986;12;25;40.0;100.0
1986;12;26;40.0;100.0
1986;12;27;39.2;40.0
1986;12;28;39.2;40.0
1986;12;29;41.7;40.0
1986;12;30;39.2;40.0
1986;12;31;38.4;100.0
1987;1;1;35.6;40.0
1987;1;2;34.7;40.0
1987;1;3;35.6;40.0
1987;1;4;35.6;40.0
1987;1;5;33.9;40.0
1987;1;6;33.9;40.0
1987;1;7;33.9;40.0
1987;1;8;36.4;40.0
1987;1;9;39.9;40.0
1987;1;10;36.4;40.0
1987;1;11;38.1;40.0
1987;1;12;39.0;40.0
1987;1;13;35.6;40.0
1987;1;14;35.6;40.0
1987;1;15;34.7;40.0
1987;1;16;34.7;40.0
1987;1;17;41.7;40.0
1987;1;18;50.1;40.0
1987;1;19;36.4;40.0
1987;1;20;35.6;40.0
1987;1;21;35.6;40.0
1987;1;22;44.4;40.0
1987;1;23;40.8;40.0
1987;1;24;43.5;40.0
1987;1;25;39.0;40.0
1987;1;26;36.4;40.0
1987;1;27;35.6;40.0
1987;1;28;35.6;40.0
1987;1;29;35.6;40.0
1987;1;30;40.8;40.0
1987;1;31;49.1;40.0
1987;2;1;42.6;40.0
1987;2;2;44.4;100.0
1987;2;3;39.0;100.0
1987;2;4;38.1;40.0
1987;2;5;39.0;40.0
1987;2;6;39.0;40.0
1987;2;7;37.3;40.0
1987;2;8;37.3;40.0
1987;2;9;36.4;40.0
1987;2;10;33.9;40.0
1987;2;11;33.9;40.0
1987;2;12;33.9;100.0
1987;2;13;33.9;100.0
1987;2;14;33.1;100.0
1987;2;15;33.1;100.0
1987;2;16;33.1;100.0
1987;2;17;33.1;40.0
1987;2;18;33.9;40.0
1987;2;19;46.3;40.0
1987;2;20;51.1;40.0
1987;2;21;53.1;40.0
1987;2;22;35.6;40.0
1987;2;23;34.7;40.0
1987;2;24;34.7;40.0
1987;2;25;33.9;40.0
1987;2;26;34.7;40.0
1987;2;27;42.6;40.0
1987;2;28;42.6;40.0
1987;3;1;35.6;40.0
1987;3;2;34.7;40.0
1987;3;3;43.5;40.0
1987;3;4;43.5;40.0
1987;3;5;59.4;40.0
1987;3;6;45.3;40.0
1987;3;7;39.9;40.0
1987;3;8;41.7;40.0
1987;3;9;44.4;40.0
1987;3;10;39.0;40.0
1987;3;11;38.1;40.0
1987;3;12;43.5;40.0
1987;3;13;39.0;40.0
1987;3;14;36.4;40.0
1987;3;15;35.6;40.0
1987;3;16;35.6;40.0
1987;3;17;33.9;100.0
1987;3;18;33.1;100.0
1987;3;19;33.9;100.0
1987;3;20;33.1;100.0
1987;3;21;34.7;100.0
1987;3;22;33.1;40.0
1987;3;23;32.3;40.0
1987;3;24;31.5;40.0
1987;3;25;32.3;40.0
1987;3;26;31.5;100.0
1987;3;27;31.5;40.0
1987;3;28;32.3;40.0
1987;3;29;32.3;40.0
1987;3;30;32.3;40.0
1987;3;31;32.3;40.0
1987;4;1;30.7;100.0
1987;4;2;30.7;100.0
1987;4;3;31.5;100.0
1987;4;4;31.5;40.0
1987;4;5;31.5;40.0
1987;4;6;31.5;40.0
1987;4;7;32.3;40.0
1987;4;8;33.9;40.0
1987;4;9;34.7;40.0
1987;4;10;33.9;40.0
1987;4;11;33.9;40.0
1987;4;12;40.8;40.0
1987;4;13;41.7;40.0
1987;4;14;34.7;40.0
1987;4;15;33.1;40.0
1987;4;16;33.1;40.0
1987;4;17;37.3;40.0
1987;4;18;46.3;40.0
1987;4;19;45.3;40.0
1987;4;20;37.3;40.0
1987;4;21;49.1;100.0
1987;4;22;48.2;40.0
1987;4;23;44.4;40.0
1987;4;24;51.1;40.0
1987;4;25;42.6;40.0
1987;4;26;46.3;40.0
1987;4;27;39.9;40.0
1987;4;28;38.1;40.0
1987;4;29;38.1;40.0
1987;4;30;37.3;40.0
1987;5;1;36.4;40.0
1987;5;2;35.6;40.0
1987;5;3;36.4;40.0
1987;5;4;39.9;40.0
1987;5;5;39.9;40.0
1987;5;6;45.3;40.0
1987;5;7;45.3;40.0
1987;5;8;42.6;40.0
1987;5;9;38.1;40.0
1987;5;10;37.3;40.0
1987;5;11;37.3;40.0
1987;5;12;36.4;40.0
1987;5;13;36.4;40.0
1987;5;14;35.6;40.0
1987;5;15;36.4;40.0
1987;5;16;37.3;40.0
1987;5;17;35.6;40.0
1987;5;18;35.6;40.0
1987;5;19;34.7;40.0
1987;5;20;34.7;40.0
1987;5;21;34.7;40.0
1987;5;22;33.9;40.0
1987;5;23;34.7;40.0
1987;5;24;33.9;40.0
1987;5;25;33.9;40.0
1987;5;26;33.9;40.0
1987;5;27;33.9;40.0
1987;5;28;33.9;40.0
1987;5;29;33.9;40.0
1987;5;30;33.9;40.0
1987;5;31;33.9;40.0
1987;6;1;33.9;40.0
1987;6;2;33.9;40.0
1987;6;3;33.9;40.0
1987;6;4;33.9;40.0
1987;6;5;34.7;40.0
1987;6;6;33.9;40.0
1987;6;7;34.7;40.0
1987;6;8;34.7;40.0
1987;6;9;33.9;40.0
1987;6;10;33.9;40.0
1987;6;11;33.9;40.0
1987;6;12;33.9;40.0
1987;6;13;33.1;40.0
1987;6;14;33.1;40.0
1987;6;15;33.9;40.0
1987;6;16;33.9;40.0
1987;6;17;33.1;40.0
1987;6;18;33.1;40.0
1987;6;19;33.1;40.0
1987;6;20;33.1;40.0
1987;6;21;33.1;40.0
1987;6;22;33.1;40.0
1987;6;23;33.1;40.0
1987;6;24;33.9;40.0
1987;6;25;33.9;40.0
1987;6;26;33.9;40.0
1987;6;27;33.9;40.0
1987;6;28;33.9;40.0
1987;6;29;33.9;40.0
1987;6;30;33.9;40.0
1987;7;1;33.9;40.0
1987;7;2;34.7;40.0
1987;7;3;34.7;40.0
1987;7;4;33.9;40.0
1987;7;5;35.6;40.0
1987;7;6;34.7;40.0
1987;7;7;34.7;40.0
1987;7;8;33.9;40.0
1987;7;9;33.9;40.0
1987;7;10;34.7;40.0
1987;7;11;33.9;40.0
1987;7;12;33.9;40.0
1987;7;13;34.7;40.0
1987;7;14;34.7;40.0
1987;7;15;34.7;40.0
1987;7;16;34.7;40.0
1987;7;17;34.7;40.0
1987;7;18;34.7;40.0
1987;7;19;35.6;40.0
1987;7;20;35.6;40.0
1987;7;21;38.1;40.0
1987;7;22;35.6;40.0
1987;7;23;35.6;40.0
1987;7;24;37.3;40.0
1987;7;25;39.0;40.0
1987;7;26;39.9;40.0
1987;7;27;39.9;40.0
1987;7;28;40.8;40.0
1987;7;29;40.8;40.0
1987;7;30;39.9;40.0
1987;7;31;39.9;40.0
1987;8;1;40.8;40.0
1987;8;2;40.8;40.0
1987;8;3;40.8;40.0
1987;8;4;39.9;40.0
1987;8;5;39.9;40.0
1987;8;6;39.0;40.0
1987;8;7;39.9;40.0
1987;8;8;39.9;40.0
1987;8;9;39.9;40.0
1987;8;10;40.8;40.0
1987;8;11;40.8;40.0
1987;8;12;40.8;40.0
1987;8;13;41.7;40.0
1987;8;14;41.7;40.0
1987;8;15;40.8;40.0
1987;8;16;41.7;40.0
1987;8;17;41.7;40.0
1987;8;18;41.7;40.0
1987;8;19;42.6;40.0
1987;8;20;41.7;40.0
1987;8;21;41.7;40.0
