YYYY;MM;DD;qobs;qc_flag
2006;8;18;8.63;40
2006;8;19;7.0;40
2006;8;20;6.22;40
2006;8;21;5.69;40
2006;8;22;6.62;40
2006;8;23;7.45;40
2006;8;24;6.94;40
2006;8;25;5.7;40
2006;8;26;5.97;40
2006;8;27;5.96;40
2006;8;28;8.99;40
2006;8;29;5.0;40
2006;8;30;3.62;40
2006;8;31;4.58;40
2006;9;1;6.38;40
2006;9;2;6.31;40
2006;9;3;6.81;40
2006;9;4;4.82;40
2006;9;5;5.83;40
2006;9;6;5.35;40
2006;9;7;5.25;40
2006;9;8;7.72;40
2006;9;9;6.94;40
2006;9;10;4.34;40
2006;9;11;5.02;40
2006;9;12;3.78;40
2006;9;13;4.88;40
2006;9;14;12.61;40
2006;9;15;19.95;40
2006;9;16;14.07;40
2006;9;17;14.34;40
2006;9;18;16.38;40
2006;9;19;10.64;40
2006;9;20;7.49;40
2006;9;21;5.43;40
2006;9;22;4.48;40
2006;9;23;4.11;40
2006;9;24;3.22;40
2006;9;25;2.64;40
2006;9;26;2.55;40
2006;9;27;2.9;40
2006;9;28;3.4;40
2006;9;29;4.99;40
2006;9;30;5.65;40
2006;10;1;3.74;40
2006;10;2;2.74;40
2006;10;3;2.26;40
2006;10;4;2.25;40
2006;10;5;2.19;40
2006;10;6;2.14;40
2006;10;7;2.11;40
2006;10;8;2.17;40
2006;10;9;12.24;40
2006;10;10;8.69;40
2006;10;11;10.78;40
2006;10;12;21.6;40
2006;10;13;24.17;40
2006;10;14;25.27;40
2006;10;15;14.89;40
2006;10;16;7.35;40
2006;10;17;5.55;40
2006;10;18;4.05;40
2006;10;19;3.22;40
2006;10;20;3.11;40
2006;10;21;2.68;40
2006;10;22;2.18;40
2006;10;23;1.89;40
2006;10;24;1.7;40
2006;10;25;1.99;40
2006;10;26;1.8;40
2006;10;27;1.5;40
2006;10;28;2.06;40
2006;10;29;2.05;40
2006;10;30;1.53;40
2006;10;31;1.13;40
2006;11;1;1.03;40
2006;11;2;0.95;40
2006;11;3;2.0;40
2006;11;4;2.16;40
2006;11;5;2.24;40
2006;11;6;1.81;40
2006;11;7;1.32;40
2006;11;8;1.1;40
2006;11;9;0.95;40
2006;11;10;2.83;40
2006;11;11;3.43;40
2006;11;12;1.8;40
2006;11;13;1.46;40
2006;11;14;1.33;40
2006;11;15;1.17;40
2006;11;16;1.01;40
2006;11;17;0.89;40
2006;11;18;0.81;40
2006;11;19;0.73;40
2006;11;20;0.66;40
2006;11;21;0.6;40
2006;11;22;0.58;40
2006;11;23;0.54;40
2006;11;24;0.51;40
2006;11;25;0.48;40
2006;11;26;0.44;40
2006;11;27;0.42;40
2006;11;28;0.41;40
2006;11;29;1.23;40
2006;11;30;2.09;40
2006;12;1;2.47;40
2006;12;2;2.22;40
2006;12;3;1.52;40
2006;12;4;1.18;40
2006;12;5;0.9;40
2006;12;6;0.71;40
2006;12;7;0.64;40
2006;12;8;0.59;40
2006;12;9;0.55;40
2006;12;10;0.57;40
2006;12;11;0.56;40
2006;12;12;0.5;40
2006;12;13;0.47;40
