YYYY;MM;DD;qobs;qc_flag
2006;9;12;95.27;120
2006;9;13;136.21;120
2006;9;14;142.4;120
2006;9;15;130.86;120
2006;9;16;129.4;120
2006;9;17;127.27;120
2006;9;18;129.06;120
2006;9;19;126.56;120
2006;9;20;109.46;120
2006;9;21;103.71;120
2006;9;22;97.62;120
2006;9;23;89.64;120
2006;9;24;79.56;120
2006;9;25;69.36;120
2006;9;26;63.5;120
2006;9;27;61.18;120
2006;9;28;70.01;120
2006;9;29;63.1;120
2006;9;30;54.0;120
2006;10;1;47.0;120
2006;10;2;49.36;120
2006;10;3;44.34;120
2006;10;4;41.15;120
2006;10;5;38.91;120
2006;10;6;36.91;120
2006;10;7;34.59;120
2006;10;8;34.18;120
2006;10;9;32.46;120
2006;10;10;33.72;120
2006;10;11;40.56;120
2006;10;12;40.58;120
2006;10;13;44.44;120
2006;10;14;42.63;120
2006;10;15;39.85;120
2006;10;16;37.44;120
2006;10;17;35.6;120
2006;10;18;34.71;120
2006;10;19;33.41;120
2006;10;20;32.54;120
2006;10;21;31.78;120
2006;10;22;31.02;120
2006;10;23;31.19;120
2006;10;24;31.4;120
2006;10;25;31.32;120
2006;10;26;30.63;120
2006;10;27;30.12;120
2006;10;28;28.5;120
2006;10;29;26.88;120
2006;10;30;25.25;120
2006;10;31;25.14;120
2006;11;1;24.1;120
2006;11;2;24.58;120
2006;11;3;22.82;120
2006;11;4;21.89;120
2006;11;5;20.05;120
2006;11;6;18.5;120
2006;11;7;18.22;120
2006;11;8;18.21;120
2006;11;9;17.69;120
2006;11;10;15.82;120
2006;11;11;15.98;120
2006;11;12;15.16;120
2006;11;13;;250
2006;11;14;;250
2006;11;15;;250
2006;11;16;;250
2006;11;17;;250
2006;11;18;;250
2006;11;19;;250
2006;11;20;;250
2006;11;21;;250
2006;11;22;;250
2006;11;23;;250
2006;11;24;;250
2006;11;25;;250
2006;11;26;;250
2006;11;27;;250
2006;11;28;;250
2006;11;29;;250
2006;11;30;;250
2006;12;1;;250
2006;12;2;;250
2006;12;3;;250
2006;12;4;;250
2006;12;5;;250
2006;12;6;;250
2006;12;7;;250
2006;12;8;;250
2006;12;9;;250
2006;12;10;;250
2006;12;11;;250
2006;12;12;;250
2006;12;13;;250
2006;12;14;;250
2006;12;15;;250
2006;12;16;;250
2006;12;17;;250
