YYYY;MM;DD;qobs;qc_flag
2009;9;19;95.78;40
2009;9;20;114.79;40
2009;9;21;105.43;40
2009;9;22;95.66;40
2009;9;23;91.67;40
2009;9;24;93.58;40
2009;9;25;108.04;40
2009;9;26;91.43;40
2009;9;27;85.7;40
2009;9;28;83.53;40
2009;9;29;82.08;40
2009;9;30;80.81;40
2009;10;1;78.51;40
2009;10;2;72.35;40
2009;10;3;73.29;40
2009;10;4;73.25;40
2009;10;5;73.47;40
2009;10;6;71.26;40
2009;10;7;67.99;40
2009;10;8;64.78;40
2009;10;9;64.68;40
2009;10;10;105.39;40
2009;10;11;83.94;40
2009;10;12;92.43;40
2009;10;13;125.97;40
2009;10;14;104.27;40
2009;10;15;96.71;40
2009;10;16;87.44;40
2009;10;17;110.15;40
2009;10;18;93.09;40
2009;10;19;83.13;40
2009;10;20;80.38;40
2009;10;21;80.65;40
2009;10;22;84.68;40
2009;10;23;78.07;40
2009;10;24;74.7;40
2009;10;25;71.66;40
2009;10;26;69.37;40
2009;10;27;68.26;40
2009;10;28;77.55;40
2009;10;29;125.96;40
2009;10;30;141.45;40
2009;10;31;166.13;40
2009;11;1;106.56;40
2009;11;2;94.94;40
2009;11;3;85.79;40
2009;11;4;79.25;40
2009;11;5;75.8;40
2009;11;6;86.64;40
2009;11;7;82.88;40
2009;11;8;79.72;40
2009;11;9;148.45;40
2009;11;10;110.64;40
2009;11;11;88.32;40
2009;11;12;81.03;40
2009;11;13;79.2;40
2009;11;14;77.46;40
2009;11;15;68.19;40
2009;11;16;63.61;40
2009;11;17;63.46;40
2009;11;18;61.95;40
2009;11;19;68.08;40
2009;11;20;78.48;40
2009;11;21;65.06;40
2009;11;22;59.14;40
2009;11;23;54.55;40
2009;11;24;53.38;40
2009;11;25;54.54;40
2009;11;26;49.44;40
2009;11;27;49.75;40
2009;11;28;49.27;40
2009;11;29;48.8;40
2009;11;30;47.86;40
2009;12;1;45.74;40
2009;12;2;45.12;40
2009;12;3;46.78;40
2009;12;4;46.53;40
2009;12;5;55.77;40
2009;12;6;52.15;40
2009;12;7;49.23;40
2009;12;8;51.23;40
2009;12;9;94.06;40
2009;12;10;62.04;40
2009;12;11;291.83;40
2009;12;12;240.69;40
2009;12;13;140.25;40
2009;12;14;90.07;40
2009;12;15;79.3;40
2009;12;16;73.36;40
2009;12;17;68.07;40
2009;12;18;59.59;40
2009;12;19;48.07;40
2009;12;20;43.74;40
2009;12;21;40.27;100
2009;12;22;40.14;100
2009;12;23;39.85;100
2009;12;24;39.57;100
2009;12;25;39.35;100
2009;12;26;39.14;100
2009;12;27;38.92;100
2009;12;28;38.7;100
2009;12;29;38.46;100
2009;12;30;38.21;100
2009;12;31;37.94;100
2010;1;1;37.76;100
2010;1;2;37.77;100
2010;1;3;37.8;100
2010;1;4;37.86;100
2010;1;5;37.94;100
2010;1;6;38.01;100
2010;1;7;38.08;100
2010;1;8;38.38;100
2010;1;9;39.4;100
2010;1;10;40.92;100
2010;1;11;41.95;40
2010;1;12;41.98;40
2010;1;13;47.7;40
2010;1;14;72.84;40
2010;1;15;54.73;40
2010;1;16;101.86;40
2010;1;17;73.61;40
2010;1;18;48.5;40
2010;1;19;62.01;40
2010;1;20;269.66;40
2010;1;21;109.01;40
2010;1;22;177.81;40
2010;1;23;67.36;40
2010;1;24;195.87;40
2010;1;25;200.26;40
2010;1;26;74.24;40
2010;1;27;55.2;40
2010;1;28;53.61;40
2010;1;29;50.02;40
2010;1;30;47.01;40
2010;1;31;47.04;40
2010;2;1;46.38;40
2010;2;2;44.91;40
2010;2;3;43.18;40
2010;2;4;41.77;40
2010;2;5;41.05;40
2010;2;6;40.17;40
2010;2;7;39.98;40
2010;2;8;39.54;40
2010;2;9;38.9;40
2010;2;10;38.49;40
2010;2;11;37.9;40
2010;2;12;37.66;40
2010;2;13;37.5;40
2010;2;14;36.58;40
2010;2;15;35.76;40
2010;2;16;35.94;40
2010;2;17;34.97;40
2010;2;18;33.99;40
2010;2;19;33.36;40
2010;2;20;32.9;40
2010;2;21;32.53;40
2010;2;22;31.1;100
2010;2;23;32.92;100
2010;2;24;33.66;100
2010;2;25;34.07;40
2010;2;26;34.52;40
2010;2;27;35.8;40
2010;2;28;34.56;40
2010;3;1;34.86;40
2010;3;2;34.87;40
2010;3;3;34.69;40
2010;3;4;34.47;40
2010;3;5;34.42;40
2010;3;6;36.31;40
2010;3;7;47.3;40
2010;3;8;46.09;40
2010;3;9;51.45;40
2010;3;10;51.1;40
2010;3;11;44.86;40
2010;3;12;42.31;40
2010;3;13;44.76;40
2010;3;14;44.47;40
2010;3;15;41.1;40
2010;3;16;39.96;40
2010;3;17;62.19;40
2010;3;18;58.68;40
2010;3;19;49.56;40
2010;3;20;46.38;40
2010;3;21;42.99;40
2010;3;22;42.13;40
2010;3;23;47.02;40
2010;3;24;47.48;40
2010;3;25;43.92;40
