YYYY;MM;DD;qobs;qc_flag
1961;9;1;38.0;200
1961;9;2;38.0;200
1961;9;3;37.8;200
1961;9;4;36.8;200
1961;9;5;37.5;200
1961;9;6;37.1;200
1961;9;7;36.2;200
1961;9;8;36.6;200
1961;9;9;36.8;200
1961;9;10;36.6;200
1961;9;11;36.5;200
1961;9;12;36.6;200
1961;9;13;41.8;200
1961;9;14;45.3;200
1961;9;15;45.0;200
1961;9;16;45.1;200
1961;9;17;44.6;200
1961;9;18;43.7;200
1961;9;19;42.9;200
1961;9;20;41.8;200
1961;9;21;40.8;200
1961;9;22;38.4;200
1961;9;23;35.8;200
1961;9;24;35.5;200
1961;9;25;34.7;200
1961;9;26;34.6;200
1961;9;27;34.9;200
1961;9;28;34.5;200
1961;9;29;33.9;200
1961;9;30;33.9;200
1961;10;1;34.0;200
1961;10;2;34.1;200
1961;10;3;32.2;200
1961;10;4;32.8;200
1961;10;5;33.2;200
1961;10;6;34.3;200
1961;10;7;34.4;200
1961;10;8;36.4;200
1961;10;9;37.9;200
1961;10;10;40.9;200
1961;10;11;43.1;200
1961;10;12;43.4;200
1961;10;13;43.1;200
1961;10;14;43.0;200
1961;10;15;41.9;200
1961;10;16;40.9;200
1961;10;17;39.7;200
1961;10;18;37.4;200
1961;10;19;38.5;200
1961;10;20;38.5;200
1961;10;21;38.5;200
1961;10;22;38.5;200
1961;10;23;38.7;200
1961;10;24;39.3;200
1961;10;25;40.1;200
1961;10;26;41.2;200
1961;10;27;40.4;200
1961;10;28;39.6;200
1961;10;29;39.1;200
1961;10;30;36.6;200
1961;10;31;42.3;200
1961;11;1;42.3;200
1961;11;2;42.6;200
1961;11;3;47.2;200
1961;11;4;43.3;200
1961;11;5;36.5;200
1961;11;6;36.0;200
1961;11;7;36.1;200
1961;11;8;36.1;200
1961;11;9;36.1;200
1961;11;10;35.8;200
1961;11;11;34.7;200
1961;11;12;34.8;200
1961;11;13;36.3;200
1961;11;14;38.5;200
1961;11;15;35.1;200
1961;11;16;34.8;200
1961;11;17;35.5;200
1961;11;18;36.2;200
1961;11;19;36.1;200
1961;11;20;35.2;200
1961;11;21;35.3;200
1961;11;22;36.2;200
1961;11;23;35.6;200
1961;11;24;35.6;200
1961;11;25;37.2;200
1961;11;26;43.6;200
1961;11;27;50.8;200
1961;11;28;59.3;200
1961;11;29;62.8;200
1961;11;30;56.6;200
1961;12;1;60.3;200
1961;12;2;64.9;200
1961;12;3;71.7;200
1961;12;4;77.3;200
1961;12;5;81.9;200
1961;12;6;82.0;200
1961;12;7;85.4;200
1961;12;8;82.9;200
1961;12;9;81.0;200
1961;12;10;48.2;200
1961;12;11;38.3;200
1961;12;12;36.4;200
1961;12;13;35.1;200
1961;12;14;36.9;200
1961;12;15;38.0;200
1961;12;16;38.2;200
1961;12;17;38.3;200
1961;12;18;38.5;200
1961;12;19;38.5;200
1961;12;20;38.9;200
1961;12;21;38.9;200
1961;12;22;39.5;200
1961;12;23;40.4;200
1961;12;24;40.2;200
1961;12;25;40.5;200
1961;12;26;40.7;200
1961;12;27;38.6;200
1961;12;28;39.4;200
1961;12;29;42.1;200
