YYYY;MM;DD;qobs;qc_flag
1997;10;1;99.33;40
1997;10;2;125.12;40
1997;10;3;95.84;40
1997;10;4;91.02;40
1997;10;5;85.46;40
1997;10;6;88.04;40
1997;10;7;79.01;40
1997;10;8;72.62;40
1997;10;9;54.94;40
1997;10;10;56.93;40
1997;10;11;56.93;40
1997;10;12;63.55;40
1997;10;13;66.17;40
1997;10;14;61.5;40
1997;10;15;51.64;40
1997;10;16;53.81;40
1997;10;17;52.13;40
1997;10;18;47.46;40
1997;10;19;49.19;40
1997;10;20;54.29;40
1997;10;21;50.91;40
1997;10;22;43.04;40
1997;10;23;48.24;40
1997;10;24;53.41;40
1997;10;25;59.51;40
1997;10;26;62.36;40
1997;10;27;70.15;40
1997;10;28;112.93;40
1997;10;29;150.11;40
1997;10;30;145.16;40
1997;10;31;121.52;40
1997;11;1;84.63;40
1997;11;2;65.26;40
1997;11;3;52.45;40
1997;11;4;57.06;40
1997;11;5;64.29;40
1997;11;6;50.65;40
1997;11;7;49.72;40
1997;11;8;47.13;40
1997;11;9;51.14;40
1997;11;10;48.83;40
1997;11;11;47.15;40
1997;11;12;45.73;40
1997;11;13;42.88;40
1997;11;14;46.29;40
1997;11;15;41.86;40
1997;11;16;45.39;40
1997;11;17;50.0;40
1997;11;18;58.25;40
1997;11;19;69.28;40
1997;11;20;83.6;40
1997;11;21;84.79;40
1997;11;22;78.74;40
1997;11;23;58.33;40
1997;11;24;59.1;40
1997;11;25;56.49;40
1997;11;26;59.76;40
1997;11;27;55.75;40
1997;11;28;40.82;40
1997;11;29;40.74;40
1997;11;30;41.21;40
1997;12;1;38.29;40
1997;12;2;44.24;40
1997;12;3;41.84;40
1997;12;4;41.9;40
1997;12;5;38.79;40
1997;12;6;37.18;40
1997;12;7;36.49;40
1997;12;8;46.78;40
1997;12;9;43.94;40
1997;12;10;42.3;40
1997;12;11;39.74;40
1997;12;12;43.33;40
1997;12;13;118.6;40
1997;12;14;173.52;40
1997;12;15;179.32;40
1997;12;16;97.98;40
1997;12;17;44.26;40
1997;12;18;46.22;40
1997;12;19;62.06;40
1997;12;20;62.33;40
1997;12;21;71.0;40
1997;12;22;107.54;40
1997;12;23;59.66;40
1997;12;24;57.71;40
1997;12;25;53.25;40
1997;12;26;42.86;40
1997;12;27;53.73;40
1997;12;28;41.12;40
1997;12;29;53.63;40
1997;12;30;45.79;40
1997;12;31;44.21;40
1998;1;1;46.89;40
1998;1;2;46.26;40
1998;1;3;42.62;40
1998;1;4;35.05;40
1998;1;5;40.74;40
1998;1;6;37.79;40
1998;1;7;37.0;100
1998;1;8;36.0;100
1998;1;9;36.0;100
1998;1;10;36.0;100
1998;1;11;36.0;100
1998;1;12;30.0;100
1998;1;13;25.0;100
1998;1;14;30.0;100
1998;1;15;30.0;100
1998;1;16;28.0;100
1998;1;17;25.0;100
1998;1;18;26.0;100
1998;1;19;35.0;100
1998;1;20;40.0;100
1998;1;21;45.0;100
1998;1;22;50.0;100
1998;1;23;55.0;100
1998;1;24;59.77;40
1998;1;25;56.67;40
1998;1;26;51.03;40
1998;1;27;43.44;40
1998;1;28;39.48;40
1998;1;29;38.27;40
1998;1;30;36.59;40
1998;1;31;36.95;40
1998;2;1;36.9;40
1998;2;2;35.27;40
1998;2;3;36.25;40
1998;2;4;38.03;40
1998;2;5;36.45;40
1998;2;6;36.39;40
1998;2;7;33.53;40
1998;2;8;32.2;40
1998;2;9;39.7;40
1998;2;10;38.18;40
1998;2;11;38.82;40
1998;2;12;37.42;40
1998;2;13;30.68;40
1998;2;14;32.5;40
1998;2;15;35.36;40
1998;2;16;45.13;40
1998;2;17;90.22;40
1998;2;18;52.87;40
1998;2;19;36.86;40
1998;2;20;42.47;40
1998;2;21;37.94;40
1998;2;22;36.35;40
1998;2;23;36.36;40
1998;2;24;36.57;40
1998;2;25;36.99;40
1998;2;26;37.0;100
1998;2;27;37.0;100
1998;2;28;37.0;100
1998;3;1;37.0;100
1998;3;2;37.0;100
1998;3;3;37.0;100
1998;3;4;36.0;100
1998;3;5;36.0;100
1998;3;6;36.0;100
1998;3;7;36.0;100
1998;3;8;36.0;100
1998;3;9;36.0;100
1998;3;10;35.0;100
1998;3;11;35.0;100
1998;3;12;34.81;40
1998;3;13;54.07;40
1998;3;14;97.62;100
1998;3;15;31.5;100
1998;3;16;33.93;100
1998;3;17;48.6;100
1998;3;18;51.15;100
1998;3;19;64.64;100
1998;3;20;93.62;100
1998;3;21;179.43;100
1998;3;22;181.2;100
1998;3;23;133.92;100
1998;3;24;71.6;100
1998;3;25;51.0;100
1998;3;26;60.0;100
1998;3;27;76.58;100
1998;3;28;39.04;100
1998;3;29;39.0;100
1998;3;30;39.0;100
1998;3;31;39.0;100
1998;4;1;38.73;100
1998;4;2;38.0;100
1998;4;3;98.03;100
1998;4;4;110.49;100
1998;4;5;77.9;100
1998;4;6;35.8;100
1998;4;7;30.94;100
1998;4;8;35.48;100
1998;4;9;47.84;100
1998;4;10;70.77;100
1998;4;11;54.76;100
1998;4;12;43.22;100
1998;4;13;33.85;100
1998;4;14;30.0;100
1998;4;15;30.0;100
1998;4;16;30.0;100
1998;4;17;30.0;100
1998;4;18;43.96;100
1998;4;19;37.1;100
1998;4;20;27.4;100
1998;4;21;30.0;100
1998;4;22;30.0;100
1998;4;23;30.0;100
1998;4;24;119.74;100
1998;4;25;157.06;100
1998;4;26;110.83;100
1998;4;27;82.89;100
1998;4;28;76.99;100
1998;4;29;127.82;100
1998;4;30;95.15;40
1998;5;1;116.26;40
1998;5;2;157.44;40
1998;5;3;168.29;40
1998;5;4;129.23;40
1998;5;5;81.43;40
1998;5;6;67.04;40
1998;5;7;61.09;40
1998;5;8;63.58;40
1998;5;9;75.96;40
1998;5;10;101.29;40
1998;5;11;168.17;40
1998;5;12;179.38;40
1998;5;13;240.14;40
1998;5;14;219.69;40
1998;5;15;143.92;40
1998;5;16;144.37;40
1998;5;17;132.91;40
1998;5;18;136.94;40
1998;5;19;140.75;40
1998;5;20;147.06;40
1998;5;21;190.34;40
1998;5;22;235.47;40
1998;5;23;231.24;40
1998;5;24;198.12;40
1998;5;25;154.48;40
1998;5;26;142.75;40
1998;5;27;132.26;40
1998;5;28;132.52;40
1998;5;29;131.03;40
1998;5;30;126.04;40
1998;5;31;108.63;40
1998;6;1;98.43;40
1998;6;2;89.91;40
1998;6;3;81.74;40
1998;6;4;77.62;40
1998;6;5;73.23;40
1998;6;6;70.9;40
1998;6;7;73.5;40
1998;6;8;75.12;40
1998;6;9;73.75;40
1998;6;10;68.81;40
1998;6;11;72.67;40
1998;6;12;78.28;40
1998;6;13;80.29;40
1998;6;14;87.1;40
1998;6;15;91.05;40
1998;6;16;106.12;40
1998;6;17;109.84;40
1998;6;18;109.0;40
1998;6;19;111.4;40
1998;6;20;101.45;40
1998;6;21;130.69;40
1998;6;22;136.14;40
1998;6;23;173.15;40
1998;6;24;195.76;40
1998;6;25;188.12;40
1998;6;26;161.89;40
1998;6;27;134.31;40
1998;6;28;138.68;40
1998;6;29;135.99;40
1998;6;30;134.37;40
1998;7;1;146.37;40
1998;7;2;169.46;40
1998;7;3;179.72;40
1998;7;4;172.5;40
1998;7;5;170.59;40
1998;7;6;181.48;40
1998;7;7;222.12;40
1998;7;8;158.52;40
1998;7;9;148.02;40
1998;7;10;137.16;40
1998;7;11;134.15;40
1998;7;12;137.27;40
1998;7;13;150.83;40
1998;7;14;143.21;40
1998;7;15;131.4;40
1998;7;16;125.38;40
1998;7;17;147.37;40
1998;7;18;147.35;40
1998;7;19;134.45;40
1998;7;20;112.59;40
1998;7;21;130.97;40
1998;7;22;132.08;40
1998;7;23;110.6;40
1998;7;24;124.93;40
1998;7;25;118.02;40
1998;7;26;132.78;40
1998;7;27;140.78;40
1998;7;28;161.48;40
1998;7;29;177.04;40
1998;7;30;160.57;40
1998;7;31;175.52;40
1998;8;1;177.13;40
1998;8;2;191.97;40
1998;8;3;174.2;40
1998;8;4;169.86;40
1998;8;5;196.97;40
1998;8;6;182.03;40
1998;8;7;164.9;40
1998;8;8;164.97;40
1998;8;9;179.56;40
1998;8;10;196.88;40
1998;8;11;175.12;40
1998;8;12;209.79;40
1998;8;13;176.01;40
1998;8;14;164.02;40
1998;8;15;143.69;40
1998;8;16;137.93;40
1998;8;17;132.91;40
1998;8;18;140.74;40
1998;8;19;171.95;40
1998;8;20;195.11;40
1998;8;21;150.36;40
1998;8;22;139.07;40
1998;8;23;136.68;40
1998;8;24;138.73;40
1998;8;25;127.52;40
1998;8;26;147.33;40
1998;8;27;179.22;40
1998;8;28;214.01;40
1998;8;29;184.18;40
1998;8;30;213.6;40
1998;8;31;225.85;40
1998;9;1;210.28;40
1998;9;2;211.38;40
1998;9;3;160.97;40
1998;9;4;146.2;40
1998;9;5;149.51;40
1998;9;6;150.93;40
1998;9;7;139.25;40
1998;9;8;102.97;40
1998;9;9;81.35;40
1998;9;10;80.83;40
1998;9;11;67.15;40
1998;9;12;64.54;40
1998;9;13;61.82;40
1998;9;14;60.03;40
1998;9;15;56.06;40
1998;9;16;62.58;40
1998;9;17;58.9;40
1998;9;18;86.46;40
1998;9;19;117.5;40
1998;9;20;126.23;40
1998;9;21;107.02;40
1998;9;22;115.9;40
1998;9;23;112.96;40
1998;9;24;98.35;40
1998;9;25;93.32;40
1998;9;26;86.08;40
1998;9;27;71.73;40
1998;9;28;62.18;40
1998;9;29;61.83;40
1998;9;30;60.53;40
1998;10;1;60.34;40
1998;10;2;57.57;40
1998;10;3;54.33;40
1998;10;4;59.74;40
1998;10;5;80.66;40
1998;10;6;107.86;40
1998;10;7;110.91;40
1998;10;8;99.03;40
1998;10;9;86.2;40
1998;10;10;77.88;40
1998;10;11;68.57;40
1998;10;12;54.48;40
1998;10;13;53.81;40
1998;10;14;46.13;40
1998;10;15;55.08;40
1998;10;16;50.46;40
1998;10;17;51.35;40
1998;10;18;48.83;40
1998;10;19;50.42;40
1998;10;20;42.51;40
1998;10;21;33.97;40
1998;10;22;45.82;40
1998;10;23;58.57;40
1998;10;24;74.29;40
1998;10;25;84.94;40
1998;10;26;60.1;40
1998;10;27;52.82;40
1998;10;28;49.22;40
1998;10;29;47.31;40
1998;10;30;46.87;40
1998;10;31;47.6;40
1998;11;1;46.32;40
1998;11;2;46.92;40
1998;11;3;48.21;40
1998;11;4;45.66;40
1998;11;5;45.55;40
1998;11;6;49.57;40
1998;11;7;61.71;40
1998;11;8;56.77;40
1998;11;9;53.07;40
1998;11;10;49.54;40
1998;11;11;47.07;40
1998;11;12;40.91;40
1998;11;13;46.01;40
1998;11;14;47.02;40
1998;11;15;48.46;40
1998;11;16;45.66;40
1998;11;17;46.03;40
1998;11;18;46.79;40
1998;11;19;48.13;40
1998;11;20;56.79;40
1998;11;21;53.89;40
1998;11;22;49.47;40
1998;11;23;50.61;40
1998;11;24;44.5;40
1998;11;25;39.55;100
1998;11;26;37.86;40
1998;11;27;45.14;40
1998;11;28;43.11;40
1998;11;29;42.41;40
1998;11;30;54.02;40
1998;12;1;43.08;40
1998;12;2;35.62;40
1998;12;3;37.2;100
1998;12;4;36.5;100
1998;12;5;36.85;40
1998;12;6;75.29;40
1998;12;7;86.61;40
1998;12;8;72.3;40
1998;12;9;66.75;40
1998;12;10;52.01;40
1998;12;11;37.2;100
1998;12;12;47.5;100
1998;12;13;37.2;100
1998;12;14;40.86;40
1998;12;15;39.97;40
1998;12;16;37.21;40
1998;12;17;33.7;100
1998;12;18;33.7;100
1998;12;19;33.7;100
1998;12;20;35.56;40
1998;12;21;36.7;40
1998;12;22;35.12;40
1998;12;23;35.55;40
1998;12;24;34.44;40
1998;12;25;35.08;40
1998;12;26;35.45;40
1998;12;27;34.78;40
1998;12;28;33.47;40
1998;12;29;33.38;40
1998;12;30;31.5;40
1998;12;31;35.46;40
1999;1;1;35.4;40
1999;1;2;35.28;40
1999;1;3;33.96;40
1999;1;4;33.94;40
1999;1;5;34.04;40
1999;1;6;33.95;40
1999;1;7;33.7;100
1999;1;8;34.05;40
1999;1;9;33.83;40
1999;1;10;33.23;40
1999;1;11;31.87;40
1999;1;12;32.4;100
1999;1;13;32.4;100
1999;1;14;32.4;100
1999;1;15;32.4;100
1999;1;16;32.4;100
1999;1;17;32.4;100
1999;1;18;32.4;100
1999;1;19;32.4;100
1999;1;20;32.76;40
1999;1;21;32.92;40
1999;1;22;32.42;40
1999;1;23;31.95;40
1999;1;24;32.09;40
1999;1;25;30.35;40
1999;1;26;31.69;40
1999;1;27;32.38;40
1999;1;28;33.47;40
1999;1;29;35.48;40
1999;1;30;42.78;40
1999;1;31;92.96;40
1999;2;1;86.12;40
1999;2;2;57.92;40
1999;2;3;50.46;40
1999;2;4;46.89;40
1999;2;5;44.38;40
1999;2;6;40.0;40
1999;2;7;38.5;100
1999;2;8;37.2;100
1999;2;9;36.5;100
1999;2;10;36.26;40
1999;2;11;35.93;40
1999;2;12;38.06;40
1999;2;13;35.83;40
1999;2;14;33.88;40
1999;2;15;33.7;100
1999;2;16;33.1;100
1999;2;17;32.4;100
1999;2;18;31.62;40
1999;2;19;29.75;40
1999;2;20;31.99;40
1999;2;21;32.3;40
1999;2;22;33.68;40
1999;2;23;31.0;100
1999;2;24;31.0;100
1999;2;25;31.0;100
1999;2;26;31.0;100
1999;2;27;31.0;100
1999;2;28;30.3;100
1999;3;1;30.3;100
1999;3;2;30.3;100
1999;3;3;30.3;100
1999;3;4;30.3;100
1999;3;5;29.6;100
1999;3;6;29.6;100
1999;3;7;29.6;100
1999;3;8;29.6;100
1999;3;9;29.6;100
1999;3;10;29.6;100
1999;3;11;28.72;40
1999;3;12;28.97;40
1999;3;13;29.0;100
1999;3;14;29.28;40
1999;3;15;29.13;40
1999;3;16;29.4;40
1999;3;17;28.17;40
1999;3;18;27.95;40
1999;3;19;30.29;40
1999;3;20;29.08;40
1999;3;21;29.0;100
1999;3;22;28.3;100
1999;3;23;28.3;100
1999;3;24;28.3;100
1999;3;25;28.3;100
1999;3;26;28.3;100
1999;3;27;27.6;100
1999;3;28;27.6;100
1999;3;29;27.6;100
1999;3;30;27.6;100
1999;3;31;26.9;100
1999;4;1;26.9;100
1999;4;2;26.95;40
1999;4;3;28.02;40
1999;4;4;30.98;40
1999;4;5;33.16;40
1999;4;6;34.16;40
1999;4;7;38.2;40
1999;4;8;38.33;40
1999;4;9;34.69;40
1999;4;10;34.4;40
1999;4;11;32.4;100
1999;4;12;32.4;100
1999;4;13;32.4;100
1999;4;14;31.7;100
1999;4;15;31.7;100
1999;4;16;31.7;100
1999;4;17;31.0;100
1999;4;18;31.0;100
1999;4;19;30.3;100
1999;4;20;29.6;100
1999;4;21;29.6;100
1999;4;22;29.6;100
1999;4;23;31.0;100
1999;4;24;32.52;40
1999;4;25;35.44;40
1999;4;26;45.98;40
1999;4;27;56.56;40
1999;4;28;61.8;40
1999;4;29;62.52;40
1999;4;30;55.59;40
1999;5;1;51.21;40
1999;5;2;48.81;40
1999;5;3;58.4;40
1999;5;4;94.57;40
1999;5;5;132.92;40
1999;5;6;141.79;40
1999;5;7;178.82;40
1999;5;8;214.52;40
1999;5;9;164.83;40
1999;5;10;143.57;40
1999;5;11;143.25;40
1999;5;12;138.42;40
1999;5;13;151.35;40
1999;5;14;111.89;40
1999;5;15;205.91;40
1999;5;16;351.42;40
1999;5;17;242.08;40
1999;5;18;234.61;40
1999;5;19;178.9;40
1999;5;20;133.2;40
1999;5;21;107.47;40
1999;5;22;99.18;40
1999;5;23;91.46;40
1999;5;24;79.47;40
1999;5;25;92.49;40
1999;5;26;98.78;40
1999;5;27;94.97;40
1999;5;28;93.39;40
1999;5;29;103.37;40
1999;5;30;117.52;40
1999;5;31;111.12;40
1999;6;1;97.32;40
1999;6;2;87.5;40
1999;6;3;82.43;40
1999;6;4;85.7;40
1999;6;5;84.39;40
1999;6;6;82.05;40
1999;6;7;85.77;40
1999;6;8;89.72;40
1999;6;9;91.79;40
1999;6;10;109.43;40
1999;6;11;138.94;40
1999;6;12;166.88;40
1999;6;13;169.97;40
1999;6;14;187.79;40
1999;6;15;149.2;40
1999;6;16;121.32;40
1999;6;17;127.88;40
1999;6;18;143.08;40
1999;6;19;127.01;40
1999;6;20;95.8;100
1999;6;21;105.0;100
1999;6;22;110.0;100
1999;6;23;128.0;100
1999;6;24;115.0;100
1999;6;25;118.0;100
1999;6;26;129.0;100
1999;6;27;156.0;100
1999;6;28;209.0;100
1999;6;29;238.0;100
1999;6;30;264.0;100
1999;7;1;247.0;100
1999;7;2;246.0;100
1999;7;3;246.0;100
1999;7;4;213.0;100
