id;q_mean;runoff_ratio;stream_elas;slope_fdc;baseflow_index_ladson;hfd_mean;Q5;Q95;high_q_freq;high_q_dur;low_q_freq;low_q_dur;zero_q_freq
24;8.200691706727099;1.201226238486613;1.0100154857652257;2.967030051107418;0.48295674683143536;238.5;0.9634538913084643;24.496042416209026;4.005967741935484;1.2142857142857142;54.31620967741936;5.554216867469879;0.0
25;10.31676623788133;2.345945359238281;0.5783138200269761;1.4298187183425368;0.7555351777716731;175.16666666666666;2.5919003115264796;24.074766355140184;0.0772362021569042;1.0;10.581359695495877;22.833333333333332;0.0
26;4.6468207418498135;0.9939316622235744;0.5588012464673167;0.7278544479272513;0.7551037454940334;174.4;2.689748824491229;9.402148709942633;;;;;0.0
27;5.215111446909236;1.2596243762544423;1.6573173997812913;1.6846047908842479;0.6009012188899746;128.0;1.5456713360229306;15.047587898609974;1.2704347826086957;1.2;0.6352173913043478;3.0;0.0
29;7.431186013239893;1.1596316822204535;0.6935823408687565;4.3712773407248555;0.4355904206064654;231.0;0.341501976284585;28.108458498023662;13.5381518404908;2.265625;117.548504601227;7.968354430379747;0.0
30;3.4697118957054984;0.8771217458799537;1.6659505477662724;2.3077097799546866;0.49434948215541424;149.33333333333334;0.5703661084698542;10.038966780728583;2.9947965941343426;1.5294117647058822;28.565752128666038;5.904761904761905;0.0
31;3.1436612032247275;1.05176240768991;0.5873997849303697;1.8944508035089835;0.590796002421056;;0.8859377818155098;8.930512561874155;0.8780048076923077;1.6666666666666667;0.7024038461538462;1.0;0.0
35;9.344265154416092;1.1732912587748328;1.2728753918453637;3.7900727258499365;0.6087105571013102;;0.9390533607490069;28.26723095043219;4.678822314049587;3.1;76.21952479338843;10.306122448979592;0.0
36;4.60735973739269;0.9430408270586156;0.5076247406531299;1.147404367646842;0.7581679359682463;228.66666666666666;2.089931326064566;7.924512120784451;;;;;0.0
37;4.166926481469275;0.8231195497033373;0.32633042573027987;0.4774320468785477;0.8751829858839343;184.58333333333334;2.98635857024002;6.136979420121501;;;;;0.0
38;13.033024144337249;1.2507860464575558;0.5498045095294615;0.9138649300689372;0.809338705290982;198.11764705882354;7.47659008923486;22.553711790393013;;;;;0.0
39;1.0832378939691716;0.18002779558701074;2.7809765663036807;2.514007118874186;0.687052685170842;142.5;0.2846470449029971;3.3225526544135047;3.899091171379111;1.7619047619047619;;;0.0
40;14.718964262789541;1.3632065299410112;0.9032182090201097;1.0358116902573207;0.8187164113821344;208.16666666666666;7.923486889403288;27.52287698397022;;;;;0.0
45;3.202952952170268;0.9656855305715912;0.028407503792462607;1.640423654873327;0.7363720472329807;261.0;1.460288635968291;7.573382246962052;;;;;0.0
46;4.237051172386447;0.9729076573350934;-0.2689943826749202;1.0750758700219394;0.817848160531805;253.54166666666666;2.0843294961877707;10.071604126177306;;;;;0.0
47;5.560486884632269;1.0674590301665923;-0.48410656073749453;4.669494749237185;0.554271708691776;267.0;0.5466314173631247;15.725208937404052;0.2048513740886147;1.0;90.74915872125631;13.84375;0.0
48;7.723637886491986;0.9932490070944001;-0.046394635136241195;5.0158242254654875;0.5846530474649256;273.875;0.6886739098080071;25.229468670933176;4.801513298685417;2.5294117647058822;111.9980892693366;18.574074074074073;0.0
54;6.364638485320896;1.0143064570700404;0.9294204588735905;3.7667419254935868;0.3875712983009255;;0.41858578574969585;28.21397989995043;24.222513089005236;4.384615384615385;110.2761780104712;11.533333333333333;0.0
56;8.103654565935422;1.131015489432964;1.2848110325186546;4.44224232614148;0.4693919873701104;239.66666666666666;0.5786493156831951;28.05140677585818;9.225210477081385;2.16;114.46094480823199;17.63157894736842;0.0
58;3.1430214187398677;0.7179305892959313;1.8854359220921073;2.0580634502581985;0.6150068246336499;140.9375;0.8067023316846674;8.655697991319268;1.1703320710748617;1.65;5.284226623944073;6.208333333333333;0.0
62;3.4948694740038855;0.8453678721942443;0.7077277967222675;2.14154585520475;0.6096742073999211;244.96;0.6174048131850228;10.681103268100895;3.560097470156609;6.357142857142857;25.840707480013144;4.222222222222222;0.015770452305333478
63;9.299642110995908;1.6203925746964036;0.8871370147856187;2.668125088416497;0.4254205530781388;159.5;1.2410226946279803;31.770180982476255;8.92995991983968;1.4523809523809523;44.942585170340685;7.871794871794871;0.0
64;2.144204029156692;1.0312572973732785;0.12597735414469544;0.2636708393625145;0.8628640896256938;189.14285714285714;1.7856146893516112;2.593719798763302;;;;;0.0
66;7.835359724723398;0.9245327554149748;0.9144907297477107;1.9820527661016627;0.6582605837809157;251.0;2.858669063842236;18.32775460465008;;;;;0.0
67;3.5036189473414883;1.0747591635039102;1.2362271318410096;2.488650909620206;0.45133025853687914;136.0;0.5482536003972852;11.793241421713503;8.116666666666667;1.7428571428571429;39.78497267759563;5.75;0.0
68;3.1599331381189195;0.9203942060742011;0.7832573990680618;0.6161846182364553;0.7597554633574127;177.3684210526316;1.913323990586742;6.379650440254898;0.9134763370527127;1.5294117647058822;;;0.0
