;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;15.431;176.075
1891;;;;15.41;175.833
1892;;;;15.388;175.591
1893;;;;15.367;175.349
1894;;;;15.346;175.106
1895;;;;15.325;174.864
1896;;;;15.303;174.622
1897;;;;15.282;174.38
1898;;;;15.261;174.138
1899;;;;15.24;173.895
1900;;;;15.219;173.653
1901;;;;15.197;173.411
1902;;;;15.176;173.169
1903;;;;15.155;172.927
1904;;;;15.134;172.684
1905;;;;15.112;172.442
1906;;;;15.091;172.2
1907;;;;15.07;171.958
1908;;;;15.049;171.715
1909;;;;15.027;171.473
1910;;;;15.006;171.231
1911;;;;14.985;170.989
1912;;;;14.964;170.747
1913;;;;14.943;170.504
1914;;;;14.921;170.262
1915;;;;14.9;170.02
1916;;;;14.879;169.778
1917;;;;14.858;169.536
1918;;;;14.836;169.293
1919;;;;14.815;169.051
1920;;;;14.794;168.809
1921;;;;14.773;168.567
1922;;;;14.752;168.324
1923;;;;14.73;168.082
1924;;;;14.709;167.84
1925;;;;14.688;167.598
1926;;;;14.667;167.356
1927;;;;14.645;167.113
1928;;;;14.624;166.871
1929;;;;14.603;166.629
1930;;;;14.582;166.387
1931;;;;14.56;166.145
1932;;;;14.539;165.902
1933;;;;14.518;165.66
1934;;;;14.497;165.418
1935;;;;14.476;165.176
1936;;;;14.454;164.933
1937;;;;14.433;164.691
1938;;;;14.412;164.449
1939;;;;14.391;164.207
1940;;;;14.369;163.965
1941;;;;14.348;163.722
1942;;;;14.327;163.48
1943;;;;14.306;163.238
1944;;;;14.285;162.996
1945;;;;14.263;162.753
1946;;;;14.161;161.58
1947;;;;14.058;160.407
1948;;;;13.955;159.234
1949;;;;13.852;158.061
1950;;;;13.749;156.888
1951;;;;13.647;155.715
1952;;;;13.544;154.542
1953;;;;13.441;153.369
1954;;;;13.338;152.196
1955;;;;13.235;151.023
1956;;;;13.133;149.85
1957;;;;13.03;148.677
1958;;;;12.927;147.504
1959;;;;12.824;146.331
1960;;;;12.721;145.158
1961;;;;12.619;143.985
1962;;;;12.516;142.812
1963;;;;12.413;141.639
1964;;;;12.31;140.466
1965;;;;12.207;139.293
1966;;;;12.105;138.12
1967;;;;12.002;136.947
1968;;;;11.899;135.774
1969;;;;11.796;134.601
1970;;;;11.693;133.428
1971;;;;11.706;133.577
1972;;;;11.719;133.725
1973;;;;11.732;133.873
1974;;;;11.745;134.021
1975;;;;11.758;134.169
1976;;;;11.771;134.318
1977;;;;11.784;134.466
1978;;;;11.797;134.614
1979;;;;11.81;134.762
1980;;;;11.823;134.911
1981;;;;11.836;135.059
1982;;;;11.849;135.207
1983;;;;11.862;135.355
1984;;;;11.875;135.503
1985;;;;11.888;135.652
1986;;;;11.901;135.8
1987;;;;11.914;135.948
1988;;;;11.927;136.096
1989;;;;11.94;136.244
1990;;;;11.953;136.393
1991;;;;11.966;136.541
1992;;;;11.979;136.689
1993;;;;11.992;136.837
1994;;;;12.005;136.985
1995;;;;12.018;137.134
1996;;;;12.031;137.282
1997;-2.8021455;-3.5794685;0.777323;12.044;137.43
1998;-2.1206899;-2.7486212;0.62793136;12.057;137.578
1999;-1.7495706;-2.6726913;0.9231207;12.07;137.726
2000;-2.1148338;-3.1949794;1.0801457;12.083;137.875
2001;-2.6735432;-3.5975132;0.92397004;11.996;136.888
2002;-2.4546704;-3.6158257;1.1611553;11.91;135.9
2003;-2.1859772;-3.9471004;1.7611232;11.823;134.913
2004;-2.8613982;-3.7811396;0.9197415;11.737;133.926
2005;-2.9581316;-3.7659192;0.8077876;11.65;132.939
2006;-2.7843533;-3.9081795;1.1238261;11.564;131.952
2007;-2.1559193;-3.393206;1.2372866;11.477;130.965
2008;-2.5248742;-3.986891;1.4620168;11.391;129.978
2009;-1.6450311;-3.0592165;1.4141854;11.304;128.99
2010;-4.151596;-4.9688287;0.8172325;11.218;128.003
2011;-2.9596515;-4.497587;1.5379359;11.131;127.016
2012;-2.0925088;-3.4115362;1.3190273;11.045;126.029
2013;-1.8176863;-2.6492107;0.83152443;10.958;125.042
2014;-2.52867;-3.744125;1.2154548;10.872;124.055
2015;-0.7753351;-2.4505684;1.6752334;10.719;122.31
2016;-2.5064826;-3.8103304;1.3038478;10.566;120.565
2017;-1.7083502;-3.4808168;1.7724667;10.413;118.82
2018;-1.1821624;-2.4622154;1.280053;10.293;117.449
2019;-3.1299195;-4.1896143;1.0596948;10.173;116.077
2020;-2.0697064;-3.3034434;1.2337369;10.173;116.077
2021;-2.9436135;-3.705581;0.7619674;10.173;116.077
2022;-2.6965456;-3.9983544;1.3018088;10.173;116.077
