;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;42.102;1348.397
1891;;;;42.036;1346.272
1892;;;;41.97;1344.148
1893;;;;41.903;1342.024
1894;;;;41.837;1339.899
1895;;;;41.771;1337.775
1896;;;;41.704;1335.651
1897;;;;41.638;1333.526
1898;;;;41.572;1331.402
1899;;;;41.505;1329.278
1900;;;;41.439;1327.153
1901;;;;41.373;1325.029
1902;;;;41.306;1322.905
1903;;;;41.24;1320.781
1904;;;;41.174;1318.656
1905;;;;41.107;1316.532
1906;;;;41.041;1314.408
1907;;;;40.975;1312.283
1908;;;;40.908;1310.159
1909;;;;40.842;1308.035
1910;;;;40.776;1305.91
1911;;;;40.709;1303.786
1912;;;;40.643;1301.662
1913;;;;40.577;1299.537
1914;;;;40.51;1297.413
1915;;;;40.444;1295.289
1916;;;;40.378;1293.165
1917;;;;40.311;1291.04
1918;;;;40.245;1288.916
1919;;;;40.179;1286.792
1920;;;;40.112;1284.667
1921;;;;40.046;1282.543
1922;;;;39.98;1280.419
1923;;;;39.913;1278.294
1924;;;;39.847;1276.17
1925;;;;39.781;1274.046
1926;;;;39.714;1271.921
1927;;;;39.648;1269.797
1928;;;;39.582;1267.673
1929;;;;39.515;1265.549
1930;;;;39.449;1263.424
1931;;;;39.383;1261.3
1932;;;;39.316;1259.176
1933;;;;39.25;1257.051
1934;;;;39.184;1254.927
1935;;;;39.117;1252.803
1936;;;;39.051;1250.678
1937;;;;38.985;1248.554
1938;;;;38.918;1246.43
1939;;;;38.852;1244.305
1940;;;;38.786;1242.181
1941;;;;38.719;1240.057
1942;;;;38.653;1237.933
1943;;;;38.587;1235.808
1944;;;;38.52;1233.684
1945;;;;38.454;1231.56
1946;;;;38.545;1234.487
1947;;;;38.637;1237.414
1948;;;;38.728;1240.341
1949;;;;38.82;1243.268
1950;;;;38.911;1246.195
1951;;;;39.002;1249.122
1952;;;;39.094;1252.049
1953;;;;39.185;1254.976
1954;;;;39.277;1257.903
1955;;;;39.368;1260.83
1956;;;;39.459;1263.757
1957;;;;39.551;1266.684
1958;;;;39.642;1269.611
1959;;;;39.734;1272.538
1960;;;;39.825;1275.465
1961;;;;39.916;1278.392
1962;;;;40.008;1281.319
1963;;;;40.099;1284.246
1964;;;;40.191;1287.174
1965;;;;40.282;1290.101
1966;;;;40.373;1293.028
1967;;;;40.465;1295.955
1968;;;;40.556;1298.882
1969;;;;40.648;1301.809
1970;;;;40.739;1304.736
1971;;;;40.682;1302.922
1972;;;;40.626;1301.109
1973;;;;40.569;1299.296
1974;;;;40.512;1297.482
1975;;;;40.456;1295.669
1976;;;;40.399;1293.855
1977;;;;40.343;1292.042
1978;;;;40.286;1290.228
1979;;;;40.229;1288.415
1980;;;;40.173;1286.602
1981;;;;40.116;1284.788
1982;;;;40.059;1282.975
1983;;;;40.003;1281.161
1984;;;;39.946;1279.348
1985;;;;39.89;1277.534
1986;;;;39.833;1275.721
1987;;;;39.776;1273.908
1988;;;;39.72;1272.094
1989;;;;39.663;1270.281
1990;;;;39.606;1268.467
1991;;;;39.55;1266.654
1992;;;;39.493;1264.84
1993;;;;39.437;1263.027
1994;;;;39.38;1261.214
1995;;;;39.323;1259.4
1996;;;;39.267;1257.587
1997;-1.1229635;-2.3373573;1.2143937;39.21;1255.773
1998;-0.41611493;-1.664771;1.248656;39.154;1253.96
1999;0.03888464;-1.4840629;1.5229475;39.097;1252.146
2000;-0.84133255;-2.227177;1.3858443;39.04;1250.333
2001;0.42210627;-1.3692912;1.7913975;38.945;1247.281
2002;0.3592974;-1.2694051;1.6287025;38.85;1244.23
2003;-0.19369555;-2.23019;2.0364945;38.754;1241.178
2004;-0.43651915;-2.0914655;1.6549463;38.659;1238.127
2005;-1.2879775;-2.4262671;1.1382897;38.564;1235.075
2006;-0.47172308;-2.0302048;1.5584817;38.469;1232.024
2007;-0.16857398;-1.7440264;1.5754524;38.373;1228.972
2008;-0.22561467;-1.9635009;1.7378862;38.278;1225.921
2009;0.21771383;-1.4469653;1.6646792;38.183;1222.869
2010;-1.2662132;-2.8078794;1.5416663;38.087;1219.818
2011;0.62611806;-1.2209837;1.8471018;37.992;1216.766
2012;-0.63668704;-2.2325408;1.5958538;37.897;1213.715
2013;0.12801158;-1.7309204;1.858932;37.802;1210.663
2014;0.090290785;-1.9055396;1.9958304;37.706;1207.612
2015;1.1657646;-0.9714713;2.1372359;37.618;1204.79
2016;-0.24908781;-1.9579294;1.7088416;37.53;1201.969
2017;0.17202139;-1.6914924;1.8635138;37.442;1199.147
2018;0.2344693;-1.6141441;1.8486134;37.351;1196.231
2019;-0.23264551;-2.1250389;1.8923934;37.26;1193.314
2020;-0.15414643;-1.9261664;1.77202;37.26;1193.314
2021;-0.8078476;-2.4475994;1.6397518;37.26;1193.314
2022;0.4005263;-1.7037504;2.1042767;37.26;1193.314
