;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;35.177;454.655
1891;;;;35.163;454.467
1892;;;;35.148;454.279
1893;;;;35.134;454.091
1894;;;;35.119;453.903
1895;;;;35.105;453.715
1896;;;;35.09;453.527
1897;;;;35.075;453.339
1898;;;;35.061;453.151
1899;;;;35.046;452.963
1900;;;;35.032;452.775
1901;;;;35.017;452.587
1902;;;;35.003;452.399
1903;;;;34.988;452.211
1904;;;;34.974;452.023
1905;;;;34.959;451.835
1906;;;;34.945;451.647
1907;;;;34.93;451.459
1908;;;;34.915;451.271
1909;;;;34.901;451.083
1910;;;;34.886;450.895
1911;;;;34.872;450.707
1912;;;;34.857;450.519
1913;;;;34.843;450.331
1914;;;;34.828;450.143
1915;;;;34.814;449.955
1916;;;;34.799;449.767
1917;;;;34.784;449.579
1918;;;;34.77;449.391
1919;;;;34.755;449.203
1920;;;;34.741;449.015
1921;;;;34.726;448.827
1922;;;;34.712;448.639
1923;;;;34.697;448.451
1924;;;;34.683;448.263
1925;;;;34.668;448.075
1926;;;;34.654;447.887
1927;;;;34.639;447.699
1928;;;;34.624;447.511
1929;;;;34.61;447.323
1930;;;;34.595;447.135
1931;;;;34.581;446.947
1932;;;;34.566;446.759
1933;;;;34.552;446.571
1934;;;;34.537;446.383
1935;;;;34.523;446.195
1936;;;;34.508;446.007
1937;;;;34.494;445.819
1938;;;;34.479;445.631
1939;;;;34.464;445.443
1940;;;;34.45;445.255
1941;;;;34.435;445.067
1942;;;;34.421;444.879
1943;;;;34.406;444.691
1944;;;;34.392;444.503
1945;;;;34.377;444.315
1946;;;;34.313;443.48
1947;;;;34.248;442.646
1948;;;;34.184;441.812
1949;;;;34.119;440.978
1950;;;;34.054;440.143
1951;;;;33.99;439.309
1952;;;;33.925;438.475
1953;;;;33.861;437.641
1954;;;;33.796;436.806
1955;;;;33.732;435.972
1956;;;;33.667;435.138
1957;;;;33.603;434.304
1958;;;;33.538;433.469
1959;;;;33.474;432.635
1960;;;;33.409;431.801
1961;;;;33.344;430.966
1962;;;;33.28;430.132
1963;;;;33.215;429.298
1964;;;;33.151;428.464
1965;;;;33.086;427.629
1966;;;;33.022;426.795
1967;;;;32.957;425.961
1968;;;;32.893;425.127
1969;;;;32.828;424.292
1970;;;;32.763;423.458
1971;;;;32.786;423.749
1972;;;;32.808;424.039
1973;;;;32.831;424.33
1974;;;;32.853;424.621
1975;;;;32.876;424.911
1976;;;;32.898;425.202
1977;;;;32.921;425.493
1978;;;;32.943;425.783
1979;;;;32.966;426.074
1980;;;;32.988;426.364
1981;;;;33.011;426.655
1982;;;;33.033;426.946
1983;;;;33.056;427.236
1984;;;;33.078;427.527
1985;;;;33.101;427.818
1986;;;;33.123;428.108
1987;;;;33.146;428.399
1988;;;;33.168;428.689
1989;;;;33.191;428.98
1990;;;;33.213;429.271
1991;;;;33.236;429.561
1992;;;;33.258;429.852
1993;;;;33.281;430.143
1994;;;;33.303;430.433
1995;;;;33.326;430.724
1996;;;;33.348;431.014
1997;-1.0198926;-2.3981133;1.3782207;33.371;431.305
1998;-0.7204715;-1.7559853;1.0355138;33.393;431.596
1999;-0.1416241;-1.4340516;1.2924275;33.416;431.886
2000;-0.40140188;-1.787818;1.3864161;33.438;432.177
2001;-0.67342794;-1.6347798;0.9613519;33.321;430.669
2002;-0.13237572;-1.542323;1.4099473;33.205;429.16
2003;-0.66853786;-2.4693863;1.8008485;33.088;427.652
2004;-0.5214671;-1.9850099;1.4635428;32.971;426.144
2005;-0.45670438;-1.746538;1.2898337;32.855;424.635
2006;-0.17835557;-1.8610312;1.6826756;32.738;423.127
2007;-0.08448601;-1.6890552;1.6045692;32.621;421.619
2008;-0.41901314;-2.2021232;1.78311;32.504;420.11
2009;0.120914936;-1.6650828;1.7859977;32.388;418.602
2010;-2.7057612;-4.0757065;1.3699453;32.271;417.094
2011;-0.8621757;-2.76079;1.8986144;32.154;415.586
2012;-0.34041917;-1.9968529;1.6564337;32.038;414.077
2013;-0.38649654;-1.5983384;1.2118418;31.921;412.569
2014;-0.8268151;-2.098827;1.2720118;31.804;411.061
2015;1.0756885;-1.0362214;2.1119099;31.663;409.231
2016;-0.6529453;-2.0588825;1.4059372;31.521;407.402
2017;0.093443155;-1.764116;1.8575592;31.38;405.573
2018;0.3528465;-1.29849;1.6513366;31.304;404.59
2019;-1.4669718;-2.94016;1.4731883;31.228;403.607
2020;-0.2569443;-1.7302504;1.4733061;31.228;403.607
2021;-1.3067021;-2.5105338;1.2038317;31.228;403.607
2022;0.089916945;-1.8054615;1.8953785;31.228;403.607
