;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;12.301;139.61
1891;;;;12.268;139.234
1892;;;;12.235;138.858
1893;;;;12.202;138.481
1894;;;;12.169;138.105
1895;;;;12.136;137.729
1896;;;;12.103;137.352
1897;;;;12.069;136.976
1898;;;;12.036;136.6
1899;;;;12.003;136.224
1900;;;;11.97;135.847
1901;;;;11.937;135.471
1902;;;;11.904;135.095
1903;;;;11.87;134.719
1904;;;;11.837;134.342
1905;;;;11.804;133.966
1906;;;;11.771;133.59
1907;;;;11.738;133.213
1908;;;;11.705;132.837
1909;;;;11.672;132.461
1910;;;;11.638;132.085
1911;;;;11.605;131.708
1912;;;;11.572;131.332
1913;;;;11.539;130.956
1914;;;;11.506;130.579
1915;;;;11.473;130.203
1916;;;;11.439;129.827
1917;;;;11.406;129.451
1918;;;;11.373;129.074
1919;;;;11.34;128.698
1920;;;;11.307;128.322
1921;;;;11.274;127.946
1922;;;;11.241;127.569
1923;;;;11.207;127.193
1924;;;;11.174;126.817
1925;;;;11.141;126.44
1926;;;;11.108;126.064
1927;;;;11.075;125.688
1928;;;;11.042;125.312
1929;;;;11.008;124.935
1930;;;;10.975;124.559
1931;;;;10.942;124.183
1932;;;;10.909;123.806
1933;;;;10.876;123.43
1934;;;;10.843;123.054
1935;;;;10.809;122.678
1936;;;;10.776;122.301
1937;;;;10.743;121.925
1938;;;;10.71;121.549
1939;;;;10.677;121.173
1940;;;;10.644;120.796
1941;;;;10.611;120.42
1942;;;;10.577;120.044
1943;;;;10.544;119.667
1944;;;;10.511;119.291
1945;;;;10.478;118.915
1946;;;;10.475;118.876
1947;;;;10.471;118.837
1948;;;;10.468;118.798
1949;;;;10.464;118.759
1950;;;;10.461;118.72
1951;;;;10.457;118.681
1952;;;;10.454;118.643
1953;;;;10.451;118.604
1954;;;;10.447;118.565
1955;;;;10.444;118.526
1956;;;;10.44;118.487
1957;;;;10.437;118.448
1958;;;;10.433;118.409
1959;;;;10.43;118.37
1960;;;;10.427;118.331
1961;;;;10.423;118.292
1962;;;;10.42;118.253
1963;;;;10.416;118.215
1964;;;;10.413;118.176
1965;;;;10.409;118.137
1966;;;;10.406;118.098
1967;;;;10.403;118.059
1968;;;;10.399;118.02
1969;;;;10.396;117.981
1970;;;;10.392;117.942
1971;;;;10.377;117.764
1972;;;;10.361;117.587
1973;;;;10.345;117.409
1974;;;;10.33;117.231
1975;;;;10.314;117.053
1976;;;;10.298;116.875
1977;;;;10.283;116.697
1978;;;;10.267;116.52
1979;;;;10.251;116.342
1980;;;;10.236;116.164
1981;;;;10.22;115.986
1982;;;;10.204;115.808
1983;;;;10.189;115.63
1984;;;;10.173;115.453
1985;;;;10.157;115.275
1986;;;;10.142;115.097
1987;;;;10.126;114.919
1988;;;;10.11;114.741
1989;;;;10.095;114.563
1990;;;;10.079;114.385
1991;;;;10.063;114.208
1992;;;;10.048;114.03
1993;;;;10.032;113.852
1994;;;;10.016;113.674
1995;;;;10.0;113.496
1996;;;;9.985;113.318
1997;;;;9.969;113.141
1998;;;;9.953;112.963
1999;;;;9.938;112.785
2000;;;;9.922;112.607
2001;;;;9.854;111.834
2002;;;;9.786;111.06
2003;;;;9.718;110.287
2004;;;;9.65;109.514
2005;;;;9.581;108.74
2006;;;;9.513;107.967
2007;;;;9.445;107.194
2008;;;;9.377;106.42
2009;;;;9.309;105.647
2010;;;;9.241;104.874
2011;;;;9.173;104.1
2012;;;;9.104;103.327
2013;;;;9.036;102.554
2014;;;;8.968;101.78
2015;;;;8.915;101.179
2016;;;;8.862;100.578
2017;;;;8.809;99.977
2018;;;;8.823;100.137
2019;;;;8.837;100.296
