;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;23.915;535.18
1891;;;;23.87;534.168
1892;;;;23.825;533.156
1893;;;;23.779;532.144
1894;;;;23.734;531.132
1895;;;;23.689;530.12
1896;;;;23.644;529.108
1897;;;;23.598;528.096
1898;;;;23.553;527.083
1899;;;;23.508;526.071
1900;;;;23.463;525.059
1901;;;;23.417;524.047
1902;;;;23.372;523.035
1903;;;;23.327;522.023
1904;;;;23.282;521.011
1905;;;;23.237;519.999
1906;;;;23.191;518.986
1907;;;;23.146;517.974
1908;;;;23.101;516.962
1909;;;;23.056;515.95
1910;;;;23.01;514.938
1911;;;;22.965;513.926
1912;;;;22.92;512.914
1913;;;;22.875;511.901
1914;;;;22.829;510.889
1915;;;;22.784;509.877
1916;;;;22.739;508.865
1917;;;;22.694;507.853
1918;;;;22.649;506.841
1919;;;;22.603;505.829
1920;;;;22.558;504.817
1921;;;;22.513;503.804
1922;;;;22.468;502.792
1923;;;;22.422;501.78
1924;;;;22.377;500.768
1925;;;;22.332;499.756
1926;;;;22.287;498.744
1927;;;;22.242;497.732
1928;;;;22.196;496.72
1929;;;;22.151;495.707
1930;;;;22.106;494.695
1931;;;;22.061;493.683
1932;;;;22.015;492.671
1933;;;;21.97;491.659
1934;;;;21.925;490.647
1935;;;;21.88;489.635
1936;;;;21.834;488.622
1937;;;;21.789;487.61
1938;;;;21.744;486.598
1939;;;;21.699;485.586
1940;;;;21.654;484.574
1941;;;;21.608;483.562
1942;;;;21.563;482.55
1943;;;;21.518;481.538
1944;;;;21.473;480.525
1945;;;;21.427;479.513
1946;;;;21.405;479.001
1947;;;;21.382;478.488
1948;;;;21.359;477.976
1949;;;;21.336;477.463
1950;;;;21.313;476.95
1951;;;;21.29;476.438
1952;;;;21.267;475.925
1953;;;;21.244;475.413
1954;;;;21.221;474.9
1955;;;;21.198;474.388
1956;;;;21.175;473.875
1957;;;;21.153;473.362
1958;;;;21.13;472.85
1959;;;;21.107;472.337
1960;;;;21.084;471.825
1961;;;;21.061;471.312
1962;;;;21.038;470.8
1963;;;;21.015;470.287
1964;;;;20.992;469.774
1965;;;;20.969;469.262
1966;;;;20.946;468.749
1967;;;;20.924;468.237
1968;;;;20.901;467.724
1969;;;;20.878;467.212
1970;;;;20.855;466.699
1971;;;;20.842;466.402
1972;;;;20.828;466.105
1973;;;;20.815;465.807
1974;;;;20.802;465.51
1975;;;;20.788;465.213
1976;;;;20.775;464.916
1977;;;;20.762;464.618
1978;;;;20.749;464.321
1979;;;;20.735;464.024
1980;;;;20.722;463.727
1981;;;;20.709;463.429
1982;;;;20.695;463.132
1983;;;;20.682;462.835
1984;;;;20.669;462.538
1985;;;;20.656;462.24
1986;;;;20.642;461.943
1987;;;;20.629;461.646
1988;;;;20.616;461.349
1989;;;;20.602;461.051
1990;;;;20.589;460.754
1991;;;;20.576;460.457
1992;;;;20.563;460.16
1993;;;;20.549;459.862
1994;;;;20.536;459.565
1995;;;;20.523;459.268
1996;;;;20.509;458.971
1997;;;;20.496;458.673
1998;;;;20.483;458.376
1999;;;;20.47;458.079
2000;;;;20.456;457.782
2001;;;;20.353;455.465
2002;;;;20.249;453.148
2003;;;;20.146;450.831
2004;;;;20.042;448.515
2005;;;;19.939;446.198
2006;;;;19.835;443.881
2007;;;;19.732;441.564
2008;;;;19.628;439.247
2009;;;;19.525;436.93
2010;;;;19.421;434.614
2011;;;;19.318;432.297
2012;;;;19.214;429.98
2013;;;;19.11;427.663
2014;;;;19.007;425.346
2015;;;;18.926;423.533
2016;;;;18.845;421.72
2017;;;;18.764;419.907
2018;;;;18.702;418.524
2019;;;;18.64;417.142
