;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;68.286;1341.424
1891;;;;68.18;1339.329
1892;;;;68.073;1337.235
1893;;;;67.966;1335.14
1894;;;;67.86;1333.045
1895;;;;67.753;1330.951
1896;;;;67.646;1328.856
1897;;;;67.54;1326.761
1898;;;;67.433;1324.667
1899;;;;67.327;1322.572
1900;;;;67.22;1320.477
1901;;;;67.113;1318.382
1902;;;;67.007;1316.288
1903;;;;66.9;1314.193
1904;;;;66.793;1312.098
1905;;;;66.687;1310.004
1906;;;;66.58;1307.909
1907;;;;66.473;1305.814
1908;;;;66.367;1303.72
1909;;;;66.26;1301.625
1910;;;;66.154;1299.53
1911;;;;66.047;1297.436
1912;;;;65.94;1295.341
1913;;;;65.834;1293.246
1914;;;;65.727;1291.152
1915;;;;65.62;1289.057
1916;;;;65.514;1286.962
1917;;;;65.407;1284.868
1918;;;;65.301;1282.773
1919;;;;65.194;1280.678
1920;;;;65.087;1278.584
1921;;;;64.981;1276.489
1922;;;;64.874;1274.394
1923;;;;64.767;1272.3
1924;;;;64.661;1270.205
1925;;;;64.554;1268.11
1926;;;;64.447;1266.016
1927;;;;64.341;1263.921
1928;;;;64.234;1261.826
1929;;;;64.128;1259.731
1930;;;;64.021;1257.637
1931;;;;63.914;1255.542
1932;;;;63.808;1253.447
1933;;;;63.701;1251.353
1934;;;;63.594;1249.258
1935;;;;63.488;1247.163
1936;;;;63.381;1245.069
1937;;;;63.275;1242.974
1938;;;;63.168;1240.879
1939;;;;63.061;1238.785
1940;;;;62.955;1236.69
1941;;;;62.848;1234.595
1942;;;;62.741;1232.501
1943;;;;62.635;1230.406
1944;;;;62.528;1228.311
1945;;;;62.421;1226.217
1946;;;;62.57;1229.143
1947;;;;62.719;1232.07
1948;;;;62.868;1234.997
1949;;;;63.017;1237.923
1950;;;;63.166;1240.85
1951;;;;63.315;1243.777
1952;;;;63.464;1246.703
1953;;;;63.613;1249.63
1954;;;;63.762;1252.557
1955;;;;63.911;1255.483
1956;;;;64.06;1258.41
1957;;;;64.209;1261.337
1958;;;;64.358;1264.263
1959;;;;64.507;1267.19
1960;;;;64.656;1270.117
1961;;;;64.805;1273.043
1962;;;;64.954;1275.97
1963;;;;65.103;1278.897
1964;;;;65.252;1281.824
1965;;;;65.401;1284.75
1966;;;;65.55;1287.677
1967;;;;65.699;1290.604
1968;;;;65.848;1293.53
1969;;;;65.997;1296.457
1970;;;;66.146;1299.384
1971;;;;66.054;1297.583
1972;;;;65.963;1295.782
1973;;;;65.871;1293.981
1974;;;;65.779;1292.181
1975;;;;65.688;1290.38
1976;;;;65.596;1288.579
1977;;;;65.504;1286.779
1978;;;;65.413;1284.978
1979;;;;65.321;1283.177
1980;;;;65.229;1281.376
1981;;;;65.138;1279.576
1982;;;;65.046;1277.775
1983;;;;64.954;1275.974
1984;;;;64.863;1274.174
1985;;;;64.771;1272.373
1986;;;;64.679;1270.572
1987;;;;64.588;1268.771
1988;;;;64.496;1266.971
1989;;;;64.404;1265.17
1990;;;;64.313;1263.369
1991;;;;64.221;1261.569
1992;;;;64.129;1259.768
1993;;;;64.038;1257.967
1994;;;;63.946;1256.167
1995;;;;63.854;1254.366
1996;;;;63.763;1252.565
1997;-1.1248912;-2.33846;1.2135688;63.671;1250.764
1998;-0.41758072;-1.6653448;1.2477641;63.579;1248.964
1999;0.037768006;-1.4847084;1.5224764;63.488;1247.163
2000;-0.84279895;-2.2279963;1.3851974;63.396;1245.362
2001;0.4203161;-1.3702469;1.790563;63.24;1242.304
2002;0.3579744;-1.2700883;1.6280627;63.085;1239.246
2003;-0.19551015;-2.2307844;2.0352743;62.929;1236.187
2004;-0.43816388;-2.0925333;1.6543695;62.773;1233.129
2005;-1.2892194;-2.4268842;1.1376648;62.618;1230.071
2006;-0.4734975;-2.0309763;1.5574788;62.462;1227.012
2007;-0.17044103;-1.7448437;1.5744027;62.306;1223.954
2008;-0.22739017;-1.9645236;1.7371334;62.151;1220.896
2009;0.21640635;-1.4476651;1.6640714;61.995;1217.837
2010;-1.267758;-2.8088799;1.5411218;61.839;1214.779
2011;0.62473404;-1.2212577;1.8459917;61.684;1211.721
2012;-0.63897026;-2.23345;1.5944797;61.528;1208.662
2013;0.12588644;-1.7317673;1.8576537;61.372;1205.604
2014;0.088742495;-1.906386;1.9951285;61.217;1202.546
2015;1.1641451;-0.9720408;2.136186;61.074;1199.741
2016;-0.25049484;-1.9584476;1.7079527;60.931;1196.937
2017;0.16982591;-1.6926578;1.8624837;60.788;1194.132
2018;0.23329842;-1.6142926;1.847591;60.641;1191.248
2019;-0.23498213;-2.1259303;1.8909482;60.495;1188.364
2020;-0.15599155;-1.927299;1.7713075;60.495;1188.364
2021;-0.8095014;-2.448701;1.6391995;60.495;1188.364
2022;0.3991189;-1.7044687;2.1035876;60.495;1188.364
