;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;15.561;6.936
1891;;;;15.558;6.934
1892;;;;15.554;6.933
1893;;;;15.551;6.931
1894;;;;15.548;6.93
1895;;;;15.544;6.928
1896;;;;15.541;6.926
1897;;;;15.537;6.925
1898;;;;15.534;6.923
1899;;;;15.53;6.922
1900;;;;15.527;6.92
1901;;;;15.523;6.919
1902;;;;15.52;6.917
1903;;;;15.517;6.916
1904;;;;15.513;6.914
1905;;;;15.51;6.913
1906;;;;15.506;6.911
1907;;;;15.503;6.91
1908;;;;15.499;6.908
1909;;;;15.496;6.907
1910;;;;15.492;6.905
1911;;;;15.489;6.903
1912;;;;15.486;6.902
1913;;;;15.482;6.9
1914;;;;15.479;6.899
1915;;;;15.475;6.897
1916;;;;15.472;6.896
1917;;;;15.468;6.894
1918;;;;15.465;6.893
1919;;;;15.461;6.891
1920;;;;15.458;6.89
1921;;;;15.455;6.888
1922;;;;15.451;6.887
1923;;;;15.448;6.885
1924;;;;15.444;6.883
1925;;;;15.441;6.882
1926;;;;15.437;6.88
1927;;;;15.434;6.879
1928;;;;15.43;6.877
1929;;;;15.427;6.876
1930;;;;15.424;6.874
1931;;;;15.42;6.873
1932;;;;15.417;6.871
1933;;;;15.413;6.87
1934;;;;15.41;6.868
1935;;;;15.406;6.867
1936;;;;15.403;6.865
1937;;;;15.399;6.864
1938;;;;15.396;6.862
1939;;;;15.393;6.86
1940;;;;15.389;6.859
1941;;;;15.386;6.857
1942;;;;15.382;6.856
1943;;;;15.379;6.854
1944;;;;15.375;6.853
1945;;;;15.372;6.851
1946;;;;15.388;6.858
1947;;;;15.404;6.866
1948;;;;15.42;6.873
1949;;;;15.436;6.88
1950;;;;15.453;6.887
1951;;;;15.469;6.894
1952;;;;15.485;6.902
1953;;;;15.501;6.909
1954;;;;15.517;6.916
1955;;;;15.533;6.923
1956;;;;15.55;6.93
1957;;;;15.566;6.938
1958;;;;15.582;6.945
1959;;;;15.598;6.952
1960;;;;15.614;6.959
1961;;;;15.63;6.966
1962;;;;15.646;6.974
1963;;;;15.663;6.981
1964;;;;15.679;6.988
1965;;;;15.695;6.995
1966;;;;15.711;7.002
1967;;;;15.727;7.01
1968;;;;15.743;7.017
1969;;;;15.759;7.024
1970;;;;15.776;7.031
1971;;;;15.744;7.017
1972;;;;15.712;7.003
1973;;;;15.681;6.989
1974;;;;15.649;6.975
1975;;;;15.618;6.961
1976;;;;15.586;6.947
1977;;;;15.555;6.933
1978;;;;15.523;6.919
1979;;;;15.492;6.905
1980;;;;15.46;6.891
1981;;;;15.428;6.876
1982;;;;15.397;6.862
1983;;;;15.365;6.848
1984;;;;15.334;6.834
1985;;;;15.302;6.82
1986;;;;15.271;6.806
1987;;;;15.239;6.792
1988;;;;15.208;6.778
1989;;;;15.176;6.764
1990;;;;15.144;6.75
1991;;;;15.113;6.736
1992;;;;15.081;6.722
1993;;;;15.05;6.708
1994;;;;15.018;6.694
1995;;;;14.987;6.68
1996;;;;14.955;6.666
1997;-2.4698453;-3.5841959;1.1143506;14.924;6.651
1998;-1.1122977;-2.5739007;1.461603;14.892;6.637
1999;-1.1423725;-2.3542588;1.2118863;14.861;6.623
2000;-1.6774743;-2.7760317;1.0985575;14.829;6.609
2001;0.5225918;-2.0027955;2.5253873;14.79;6.592
2002;-0.5270815;-1.9427117;1.4156302;14.752;6.575
2003;-1.5736614;-3.3603008;1.7866393;14.713;6.558
2004;-0.735898;-2.4709156;1.7350175;14.674;6.54
2005;-2.1646278;-2.8547235;0.69009566;14.636;6.523
2006;-1.7783558;-2.7960842;1.0177283;14.597;6.506
2007;-0.9679589;-2.5946226;1.6266637;14.559;6.489
2008;-1.1180137;-2.617244;1.4992303;14.52;6.472
2009;-1.5349232;-3.0846543;1.5497311;14.481;6.454
2010;-1.3135352;-3.46436;2.1508248;14.443;6.437
2011;-0.086970925;-2.03568;1.9487091;14.404;6.42
2012;-1.2595847;-2.947798;1.6882133;14.366;6.403
2013;-0.831022;-2.9207458;2.0897238;14.327;6.386
2014;-0.7391367;-2.950668;2.2115314;14.288;6.368
2015;0.63304305;-1.60166;2.234703;14.266;6.358
2016;-0.70930994;-2.416942;1.707632;14.243;6.348
2017;-0.37221694;-2.0938728;1.7216558;14.22;6.338
2018;0.29741812;-1.7181215;2.0155396;14.214;6.335
2019;-0.68045056;-2.6288617;1.9484111;14.209;6.333
2020;-0.9962667;-2.8423219;1.8460552;14.209;6.333
2021;-2.165597;-4.0059752;1.8403783;14.209;6.333
2022;-0.62782407;-2.841306;2.213482;14.209;6.333
