;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;15.612;1161.091
1891;;;;15.593;1159.646
1892;;;;15.573;1158.2
1893;;;;15.554;1156.754
1894;;;;15.534;1155.309
1895;;;;15.515;1153.863
1896;;;;15.495;1152.417
1897;;;;15.476;1150.972
1898;;;;15.456;1149.526
1899;;;;15.437;1148.08
1900;;;;15.418;1146.635
1901;;;;15.398;1145.189
1902;;;;15.379;1143.743
1903;;;;15.359;1142.298
1904;;;;15.34;1140.852
1905;;;;15.32;1139.406
1906;;;;15.301;1137.961
1907;;;;15.282;1136.515
1908;;;;15.262;1135.069
1909;;;;15.243;1133.624
1910;;;;15.223;1132.178
1911;;;;15.204;1130.732
1912;;;;15.184;1129.287
1913;;;;15.165;1127.841
1914;;;;15.145;1126.395
1915;;;;15.126;1124.95
1916;;;;15.107;1123.504
1917;;;;15.087;1122.058
1918;;;;15.068;1120.613
1919;;;;15.048;1119.167
1920;;;;15.029;1117.721
1921;;;;15.009;1116.276
1922;;;;14.99;1114.83
1923;;;;14.971;1113.384
1924;;;;14.951;1111.939
1925;;;;14.932;1110.493
1926;;;;14.912;1109.048
1927;;;;14.893;1107.602
1928;;;;14.873;1106.156
1929;;;;14.854;1104.711
1930;;;;14.834;1103.265
1931;;;;14.815;1101.819
1932;;;;14.796;1100.374
1933;;;;14.776;1098.928
1934;;;;14.757;1097.482
1935;;;;14.737;1096.037
1936;;;;14.718;1094.591
1937;;;;14.698;1093.145
1938;;;;14.679;1091.7
1939;;;;14.66;1090.254
1940;;;;14.64;1088.808
1941;;;;14.621;1087.363
1942;;;;14.601;1085.917
1943;;;;14.582;1084.471
1944;;;;14.562;1083.026
1945;;;;14.543;1081.58
1946;;;;14.509;1079.06
1947;;;;14.475;1076.54
1948;;;;14.441;1074.021
1949;;;;14.407;1071.501
1950;;;;14.373;1068.981
1951;;;;14.34;1066.461
1952;;;;14.306;1063.941
1953;;;;14.272;1061.421
1954;;;;14.238;1058.901
1955;;;;14.204;1056.382
1956;;;;14.17;1053.862
1957;;;;14.136;1051.342
1958;;;;14.102;1048.822
1959;;;;14.069;1046.302
1960;;;;14.035;1043.782
1961;;;;14.001;1041.263
1962;;;;13.967;1038.743
1963;;;;13.933;1036.223
1964;;;;13.899;1033.703
1965;;;;13.865;1031.183
1966;;;;13.831;1028.663
1967;;;;13.797;1026.144
1968;;;;13.764;1023.624
1969;;;;13.73;1021.104
1970;;;;13.696;1018.584
1971;;;;13.698;1018.726
1972;;;;13.7;1018.869
1973;;;;13.702;1019.011
1974;;;;13.704;1019.154
1975;;;;13.705;1019.296
1976;;;;13.707;1019.439
1977;;;;13.709;1019.581
1978;;;;13.711;1019.724
1979;;;;13.713;1019.866
1980;;;;13.715;1020.009
1981;;;;13.717;1020.151
1982;;;;13.719;1020.293
1983;;;;13.721;1020.436
1984;;;;13.723;1020.578
1985;;;;13.725;1020.721
1986;;;;13.726;1020.863
1987;;;;13.728;1021.006
1988;;;;13.73;1021.148
1989;;;;13.732;1021.291
1990;;;;13.734;1021.433
1991;;;;13.736;1021.575
1992;;;;13.738;1021.718
1993;;;;13.74;1021.86
1994;;;;13.742;1022.003
1995;;;;13.744;1022.145
1996;;;;13.746;1022.288
1997;;;;13.748;1022.43
1998;;;;13.749;1022.573
1999;;;;13.751;1022.715
2000;;;;13.753;1022.857
2001;;;;13.689;1018.043
2002;;;;13.624;1013.229
2003;;;;13.559;1008.415
2004;;;;13.494;1003.601
2005;;;;13.43;998.787
2006;;;;13.365;993.973
2007;;;;13.3;989.159
2008;;;;13.235;984.345
2009;;;;13.171;979.531
2010;;;;13.106;974.717
2011;;;;13.041;969.903
2012;;;;12.977;965.089
2013;;;;12.912;960.275
2014;;;;12.847;955.461
2015;;;;12.775;950.073
2016;;;;12.702;944.686
2017;;;;12.63;939.298
2018;;;;12.579;935.549
2019;;;;12.529;931.8
