;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;26.563;139.528
1891;;;;26.492;139.152
1892;;;;26.42;138.776
1893;;;;26.348;138.399
1894;;;;26.277;138.023
1895;;;;26.205;137.647
1896;;;;26.134;137.271
1897;;;;26.062;136.894
1898;;;;25.99;136.518
1899;;;;25.919;136.142
1900;;;;25.847;135.766
1901;;;;25.775;135.389
1902;;;;25.704;135.013
1903;;;;25.632;134.637
1904;;;;25.56;134.26
1905;;;;25.489;133.884
1906;;;;25.417;133.508
1907;;;;25.346;133.132
1908;;;;25.274;132.755
1909;;;;25.202;132.379
1910;;;;25.131;132.003
1911;;;;25.059;131.627
1912;;;;24.987;131.25
1913;;;;24.916;130.874
1914;;;;24.844;130.498
1915;;;;24.773;130.121
1916;;;;24.701;129.745
1917;;;;24.629;129.369
1918;;;;24.558;128.993
1919;;;;24.486;128.616
1920;;;;24.414;128.24
1921;;;;24.343;127.864
1922;;;;24.271;127.487
1923;;;;24.199;127.111
1924;;;;24.128;126.735
1925;;;;24.056;126.359
1926;;;;23.985;125.982
1927;;;;23.913;125.606
1928;;;;23.841;125.23
1929;;;;23.77;124.854
1930;;;;23.698;124.477
1931;;;;23.626;124.101
1932;;;;23.555;123.725
1933;;;;23.483;123.348
1934;;;;23.411;122.972
1935;;;;23.34;122.596
1936;;;;23.268;122.22
1937;;;;23.197;121.843
1938;;;;23.125;121.467
1939;;;;23.053;121.091
1940;;;;22.982;120.714
1941;;;;22.91;120.338
1942;;;;22.838;119.962
1943;;;;22.767;119.586
1944;;;;22.695;119.209
1945;;;;22.623;118.833
1946;;;;22.616;118.794
1947;;;;22.609;118.755
1948;;;;22.601;118.716
1949;;;;22.594;118.677
1950;;;;22.586;118.639
1951;;;;22.579;118.6
1952;;;;22.572;118.561
1953;;;;22.564;118.522
1954;;;;22.557;118.483
1955;;;;22.549;118.444
1956;;;;22.542;118.405
1957;;;;22.535;118.366
1958;;;;22.527;118.327
1959;;;;22.52;118.288
1960;;;;22.512;118.249
1961;;;;22.505;118.211
1962;;;;22.498;118.172
1963;;;;22.49;118.133
1964;;;;22.483;118.094
1965;;;;22.475;118.055
1966;;;;22.468;118.016
1967;;;;22.46;117.977
1968;;;;22.453;117.938
1969;;;;22.446;117.899
1970;;;;22.438;117.86
1971;;;;22.404;117.683
1972;;;;22.371;117.505
1973;;;;22.337;117.327
1974;;;;22.303;117.149
1975;;;;22.269;116.971
1976;;;;22.235;116.793
1977;;;;22.201;116.616
1978;;;;22.167;116.438
1979;;;;22.134;116.26
1980;;;;22.1;116.082
1981;;;;22.066;115.904
1982;;;;22.032;115.726
1983;;;;21.998;115.549
1984;;;;21.964;115.371
1985;;;;21.93;115.193
1986;;;;21.897;115.015
1987;;;;21.863;114.837
1988;;;;21.829;114.659
1989;;;;21.795;114.482
1990;;;;21.761;114.304
1991;;;;21.727;114.126
1992;;;;21.693;113.948
1993;;;;21.66;113.77
1994;;;;21.626;113.592
1995;;;;21.592;113.415
1996;;;;21.558;113.237
1997;;;;21.524;113.059
1998;;;;21.49;112.881
1999;;;;21.456;112.703
2000;;;;21.423;112.525
2001;;;;21.275;111.752
2002;;;;21.128;110.979
2003;;;;20.981;110.205
2004;;;;20.834;109.432
2005;;;;20.686;108.659
2006;;;;20.539;107.885
2007;;;;20.392;107.112
2008;;;;20.245;106.339
2009;;;;20.097;105.565
2010;;;;19.95;104.792
2011;;;;19.803;104.018
2012;;;;19.656;103.245
2013;;;;19.509;102.472
2014;;;;19.361;101.698
2015;;;;19.247;101.097
2016;;;;19.132;100.496
2017;;;;19.018;99.895
2018;;;;19.048;100.055
2019;;;;19.079;100.215
