;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;26.196;381.552
1891;;;;26.14;380.746
1892;;;;26.085;379.94
1893;;;;26.03;379.134
1894;;;;25.974;378.328
1895;;;;25.919;377.522
1896;;;;25.864;376.717
1897;;;;25.808;375.911
1898;;;;25.753;375.105
1899;;;;25.698;374.299
1900;;;;25.642;373.493
1901;;;;25.587;372.687
1902;;;;25.532;371.881
1903;;;;25.476;371.075
1904;;;;25.421;370.269
1905;;;;25.366;369.463
1906;;;;25.31;368.658
1907;;;;25.255;367.852
1908;;;;25.2;367.046
1909;;;;25.144;366.24
1910;;;;25.089;365.434
1911;;;;25.034;364.628
1912;;;;24.978;363.822
1913;;;;24.923;363.016
1914;;;;24.868;362.21
1915;;;;24.812;361.404
1916;;;;24.757;360.599
1917;;;;24.702;359.793
1918;;;;24.646;358.987
1919;;;;24.591;358.181
1920;;;;24.536;357.375
1921;;;;24.48;356.569
1922;;;;24.425;355.763
1923;;;;24.37;354.957
1924;;;;24.314;354.151
1925;;;;24.259;353.345
1926;;;;24.204;352.54
1927;;;;24.148;351.734
1928;;;;24.093;350.928
1929;;;;24.038;350.122
1930;;;;23.982;349.316
1931;;;;23.927;348.51
1932;;;;23.872;347.704
1933;;;;23.816;346.898
1934;;;;23.761;346.092
1935;;;;23.706;345.287
1936;;;;23.65;344.481
1937;;;;23.595;343.675
1938;;;;23.54;342.869
1939;;;;23.484;342.063
1940;;;;23.429;341.257
1941;;;;23.374;340.451
1942;;;;23.318;339.645
1943;;;;23.263;338.839
1944;;;;23.208;338.033
1945;;;;23.153;337.228
1946;;;;23.126;336.837
1947;;;;23.099;336.446
1948;;;;23.072;336.055
1949;;;;23.045;335.664
1950;;;;23.018;335.273
1951;;;;22.992;334.883
1952;;;;22.965;334.492
1953;;;;22.938;334.101
1954;;;;22.911;333.71
1955;;;;22.884;333.319
1956;;;;22.857;332.929
1957;;;;22.831;332.538
1958;;;;22.804;332.147
1959;;;;22.777;331.756
1960;;;;22.75;331.365
1961;;;;22.723;330.975
1962;;;;22.696;330.584
1963;;;;22.67;330.193
1964;;;;22.643;329.802
1965;;;;22.616;329.411
1966;;;;22.589;329.02
1967;;;;22.562;328.63
1968;;;;22.535;328.239
1969;;;;22.509;327.848
1970;;;;22.482;327.457
1971;;;;22.47;327.282
1972;;;;22.458;327.107
1973;;;;22.446;326.932
1974;;;;22.434;326.757
1975;;;;22.422;326.582
1976;;;;22.41;326.407
1977;;;;22.398;326.232
1978;;;;22.386;326.057
1979;;;;22.374;325.882
1980;;;;22.362;325.707
1981;;;;22.35;325.532
1982;;;;22.337;325.357
1983;;;;22.325;325.181
1984;;;;22.313;325.006
1985;;;;22.301;324.831
1986;;;;22.289;324.656
1987;;;;22.277;324.481
1988;;;;22.265;324.306
1989;;;;22.253;324.131
1990;;;;22.241;323.956
1991;;;;22.229;323.781
1992;;;;22.217;323.606
1993;;;;22.205;323.431
1994;;;;22.193;323.256
1995;;;;22.181;323.081
1996;;;;22.169;322.906
1997;;;;22.157;322.731
1998;;;;22.145;322.556
1999;;;;22.133;322.381
2000;;;;22.121;322.206
2001;;;;22.002;320.477
2002;;;;21.884;318.748
2003;;;;21.765;317.019
2004;;;;21.646;315.29
2005;;;;21.528;313.561
2006;;;;21.409;311.832
2007;;;;21.29;310.104
2008;;;;21.172;308.375
2009;;;;21.053;306.646
2010;;;;20.934;304.917
2011;;;;20.816;303.188
2012;;;;20.697;301.459
2013;;;;20.578;299.731
2014;;;;20.459;298.002
2015;;;;20.377;296.799
2016;;;;20.294;295.596
2017;;;;20.212;294.394
2018;;;;20.133;293.254
2019;;;;20.055;292.114
