;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;97.148;466.194
1891;;;;97.088;465.903
1892;;;;97.027;465.612
1893;;;;96.967;465.321
1894;;;;96.906;465.031
1895;;;;96.845;464.74
1896;;;;96.785;464.449
1897;;;;96.724;464.158
1898;;;;96.664;463.868
1899;;;;96.603;463.577
1900;;;;96.542;463.286
1901;;;;96.482;462.995
1902;;;;96.421;462.705
1903;;;;96.361;462.414
1904;;;;96.3;462.123
1905;;;;96.239;461.832
1906;;;;96.179;461.542
1907;;;;96.118;461.251
1908;;;;96.058;460.96
1909;;;;95.997;460.669
1910;;;;95.937;460.379
1911;;;;95.876;460.088
1912;;;;95.815;459.797
1913;;;;95.755;459.506
1914;;;;95.694;459.216
1915;;;;95.634;458.925
1916;;;;95.573;458.634
1917;;;;95.512;458.343
1918;;;;95.452;458.053
1919;;;;95.391;457.762
1920;;;;95.331;457.471
1921;;;;95.27;457.18
1922;;;;95.21;456.89
1923;;;;95.149;456.599
1924;;;;95.088;456.308
1925;;;;95.028;456.017
1926;;;;94.967;455.727
1927;;;;94.907;455.436
1928;;;;94.846;455.145
1929;;;;94.785;454.855
1930;;;;94.725;454.564
1931;;;;94.664;454.273
1932;;;;94.604;453.982
1933;;;;94.543;453.692
1934;;;;94.482;453.401
1935;;;;94.422;453.11
1936;;;;94.361;452.819
1937;;;;94.301;452.529
1938;;;;94.24;452.238
1939;;;;94.18;451.947
1940;;;;94.119;451.656
1941;;;;94.058;451.366
1942;;;;93.998;451.075
1943;;;;93.937;450.784
1944;;;;93.877;450.493
1945;;;;93.816;450.203
1946;;;;93.889;450.552
1947;;;;93.962;450.902
1948;;;;94.035;451.252
1949;;;;94.108;451.602
1950;;;;94.181;451.952
1951;;;;94.253;452.302
1952;;;;94.326;452.652
1953;;;;94.399;453.002
1954;;;;94.472;453.352
1955;;;;94.545;453.701
1956;;;;94.618;454.051
1957;;;;94.691;454.401
1958;;;;94.764;454.751
1959;;;;94.837;455.101
1960;;;;94.91;455.451
1961;;;;94.983;455.801
1962;;;;95.056;456.151
1963;;;;95.128;456.501
1964;;;;95.201;456.851
1965;;;;95.274;457.2
1966;;;;95.347;457.55
1967;;;;95.42;457.9
1968;;;;95.493;458.25
1969;;;;95.566;458.6
1970;;;;95.639;458.95
1971;;;;95.592;458.724
1972;;;;95.545;458.498
1973;;;;95.498;458.272
1974;;;;95.45;458.046
1975;;;;95.403;457.82
1976;;;;95.356;457.594
1977;;;;95.309;457.368
1978;;;;95.262;457.142
1979;;;;95.215;456.916
1980;;;;95.168;456.69
1981;;;;95.121;456.464
1982;;;;95.074;456.237
1983;;;;95.026;456.011
1984;;;;94.979;455.785
1985;;;;94.932;455.559
1986;;;;94.885;455.333
1987;;;;94.838;455.107
1988;;;;94.791;454.881
1989;;;;94.744;454.655
1990;;;;94.697;454.429
1991;;;;94.65;454.203
1992;;;;94.603;453.977
1993;;;;94.555;453.751
1994;;;;94.508;453.525
1995;;;;94.461;453.299
1996;;;;94.414;453.073
1997;-0.6819992;-1.9315987;1.2495995;94.367;452.847
1998;-0.07121956;-1.4347577;1.3635381;94.32;452.621
1999;0.33815682;-1.1305265;1.4686834;94.273;452.395
2000;-0.064285755;-1.718242;1.6539563;94.226;452.169
2001;0.62343705;-1.0453047;1.6687417;94.166;451.88
2002;0.809568;-0.9979227;1.8074907;94.106;451.592
2003;0.33243775;-1.8375716;2.1700094;94.045;451.304
2004;0.14788532;-1.5860722;1.7339575;93.985;451.015
2005;-0.80048406;-2.02746;1.226976;93.925;450.727
2006;0.29993558;-1.4497104;1.749646;93.865;450.439
2007;0.13172448;-1.5828308;1.7145553;93.805;450.15
2008;0.34131885;-1.4357136;1.7770325;93.745;449.862
2009;0.7076876;-1.0879716;1.7956592;93.685;449.574
2010;-1.022677;-2.526385;1.5037081;93.625;449.285
2011;0.9418899;-1.1113633;2.0532532;93.565;448.997
2012;-0.11395943;-1.9551858;1.8412263;93.505;448.709
2013;0.42611253;-1.24449;1.6706026;93.445;448.42
2014;0.51309633;-1.4297189;1.9428152;93.384;448.132
2015;1.6568516;-0.6067685;2.2636201;93.331;447.874
2016;0.27215564;-1.5080447;1.7802004;93.277;447.617
2017;0.8857875;-1.2423899;2.1281774;93.224;447.36
2018;0.70124066;-1.1825877;1.8838284;93.138;446.95
2019;0.18302119;-1.7990878;1.982109;93.053;446.541
2020;0.43589568;-1.4870231;1.9229188;93.053;446.541
2021;-0.29113066;-1.9467233;1.6555927;93.053;446.541
2022;1.0732888;-1.297593;2.3708818;93.053;446.541
