;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;6.34;12.053
1891;;;;6.314;12.004
1892;;;;6.288;11.955
1893;;;;6.262;11.906
1894;;;;6.236;11.857
1895;;;;6.211;11.807
1896;;;;6.185;11.758
1897;;;;6.159;11.709
1898;;;;6.133;11.66
1899;;;;6.107;11.611
1900;;;;6.081;11.562
1901;;;;6.056;11.513
1902;;;;6.03;11.464
1903;;;;6.004;11.415
1904;;;;5.978;11.365
1905;;;;5.952;11.316
1906;;;;5.926;11.267
1907;;;;5.901;11.218
1908;;;;5.875;11.169
1909;;;;5.849;11.12
1910;;;;5.823;11.071
1911;;;;5.797;11.022
1912;;;;5.772;10.973
1913;;;;5.746;10.923
1914;;;;5.72;10.874
1915;;;;5.694;10.825
1916;;;;5.668;10.776
1917;;;;5.642;10.727
1918;;;;5.617;10.678
1919;;;;5.591;10.629
1920;;;;5.565;10.58
1921;;;;5.539;10.531
1922;;;;5.513;10.482
1923;;;;5.487;10.432
1924;;;;5.462;10.383
1925;;;;5.436;10.334
1926;;;;5.41;10.285
1927;;;;5.384;10.236
1928;;;;5.358;10.187
1929;;;;5.332;10.138
1930;;;;5.307;10.089
1931;;;;5.281;10.04
1932;;;;5.255;9.99
1933;;;;5.229;9.941
1934;;;;5.203;9.892
1935;;;;5.177;9.843
1936;;;;5.152;9.794
1937;;;;5.126;9.745
1938;;;;5.1;9.696
1939;;;;5.074;9.647
1940;;;;5.048;9.598
1941;;;;5.022;9.548
1942;;;;4.997;9.499
1943;;;;4.971;9.45
1944;;;;4.945;9.401
1945;;;;4.919;9.352
1946;;;;4.884;9.286
1947;;;;4.85;9.22
1948;;;;4.815;9.154
1949;;;;4.78;9.087
1950;;;;4.745;9.021
1951;;;;4.71;8.955
1952;;;;4.676;8.889
1953;;;;4.641;8.823
1954;;;;4.606;8.757
1955;;;;4.571;8.691
1956;;;;4.536;8.624
1957;;;;4.502;8.558
1958;;;;4.467;8.492
1959;;;;4.432;8.426
1960;;;;4.397;8.36
1961;;;;4.362;8.294
1962;;;;4.328;8.228
1963;;;;4.293;8.161
1964;;;;4.258;8.095
1965;;;;4.223;8.029
1966;;;;4.188;7.963
1967;;;;4.154;7.897
1968;;;;4.119;7.831
1969;;;;4.084;7.765
1970;;;;4.049;7.698
1971;;;;4.022;7.646
1972;;;;3.994;7.593
1973;;;;3.966;7.54
1974;;;;3.938;7.487
1975;;;;3.911;7.435
1976;;;;3.883;7.382
1977;;;;3.855;7.329
1978;;;;3.827;7.276
1979;;;;3.799;7.223
1980;;;;3.772;7.171
1981;;;;3.744;7.118
1982;;;;3.716;7.065
1983;;;;3.688;7.012
1984;;;;3.661;6.96
1985;;;;3.633;6.907
1986;;;;3.605;6.854
1987;;;;3.577;6.801
1988;;;;3.55;6.748
1989;;;;3.522;6.696
1990;;;;3.494;6.643
1991;;;;3.466;6.59
1992;;;;3.439;6.537
1993;;;;3.411;6.485
1994;;;;3.383;6.432
1995;;;;3.355;6.379
1996;;;;3.328;6.326
1997;;;;3.3;6.273
1998;;;;3.272;6.221
1999;;;;3.244;6.168
2000;;;;3.217;6.115
2001;;;;3.187;6.058
2002;;;;3.157;6.001
2003;;;;3.127;5.945
2004;;;;3.097;5.888
2005;;;;3.067;5.831
2006;;;;3.037;5.774
2007;;;;3.007;5.717
2008;;;;2.977;5.661
2009;;;;2.948;5.604
2010;;;;2.918;5.547
2011;;;;2.888;5.49
2012;;;;2.858;5.433
2013;;;;2.828;5.377
2014;;;;2.798;5.32
2015;;;;2.768;5.263
2016;;;;2.738;5.206
2017;;;;2.708;5.149
2018;;;;2.651;5.04
2019;;;;2.594;4.931
