;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;3.165;9.548
1891;;;;3.172;9.57
1892;;;;3.18;9.592
1893;;;;3.187;9.614
1894;;;;3.194;9.636
1895;;;;3.202;9.658
1896;;;;3.209;9.679
1897;;;;3.216;9.701
1898;;;;3.223;9.723
1899;;;;3.231;9.745
1900;;;;3.238;9.767
1901;;;;3.245;9.789
1902;;;;3.252;9.811
1903;;;;3.26;9.833
1904;;;;3.267;9.855
1905;;;;3.274;9.877
1906;;;;3.282;9.899
1907;;;;3.289;9.921
1908;;;;3.296;9.943
1909;;;;3.303;9.965
1910;;;;3.311;9.987
1911;;;;3.318;10.009
1912;;;;3.325;10.03
1913;;;;3.332;10.052
1914;;;;3.34;10.074
1915;;;;3.347;10.096
1916;;;;3.354;10.118
1917;;;;3.362;10.14
1918;;;;3.369;10.162
1919;;;;3.376;10.184
1920;;;;3.383;10.206
1921;;;;3.391;10.228
1922;;;;3.398;10.25
1923;;;;3.405;10.272
1924;;;;3.412;10.294
1925;;;;3.42;10.316
1926;;;;3.427;10.338
1927;;;;3.434;10.359
1928;;;;3.442;10.381
1929;;;;3.449;10.403
1930;;;;3.456;10.425
1931;;;;3.463;10.447
1932;;;;3.471;10.469
1933;;;;3.478;10.491
1934;;;;3.485;10.513
1935;;;;3.492;10.535
1936;;;;3.5;10.557
1937;;;;3.507;10.579
1938;;;;3.514;10.601
1939;;;;3.522;10.623
1940;;;;3.529;10.645
1941;;;;3.536;10.667
1942;;;;3.543;10.688
1943;;;;3.551;10.71
1944;;;;3.558;10.732
1945;;;;3.565;10.754
1946;;;;3.543;10.688
1947;;;;3.521;10.621
1948;;;;3.499;10.554
1949;;;;3.477;10.488
1950;;;;3.455;10.421
1951;;;;3.433;10.354
1952;;;;3.41;10.288
1953;;;;3.388;10.221
1954;;;;3.366;10.154
1955;;;;3.344;10.088
1956;;;;3.322;10.021
1957;;;;3.3;9.954
1958;;;;3.278;9.888
1959;;;;3.256;9.821
1960;;;;3.234;9.754
1961;;;;3.212;9.688
1962;;;;3.189;9.621
1963;;;;3.167;9.554
1964;;;;3.145;9.488
1965;;;;3.123;9.421
1966;;;;3.101;9.354
1967;;;;3.079;9.288
1968;;;;3.057;9.221
1969;;;;3.035;9.154
1970;;;;3.013;9.088
1971;;;;2.995;9.035
1972;;;;2.978;8.982
1973;;;;2.96;8.929
1974;;;;2.943;8.877
1975;;;;2.925;8.824
1976;;;;2.908;8.771
1977;;;;2.89;8.718
1978;;;;2.873;8.665
1979;;;;2.855;8.613
1980;;;;2.838;8.56
1981;;;;2.82;8.507
1982;;;;2.803;8.454
1983;;;;2.785;8.401
1984;;;;2.768;8.349
1985;;;;2.75;8.296
1986;;;;2.733;8.243
1987;;;;2.715;8.19
1988;;;;2.698;8.138
1989;;;;2.68;8.085
1990;;;;2.663;8.032
1991;;;;2.645;7.979
1992;;;;2.628;7.926
1993;;;;2.61;7.874
1994;;;;2.593;7.821
1995;;;;2.575;7.768
1996;;;;2.558;7.715
1997;-0.9938301;-2.4263444;1.4325143;2.54;7.662
1998;-1.9131328;-2.716564;0.80343115;2.523;7.61
1999;-1.2518232;-2.4120839;1.1602607;2.505;7.557
2000;-2.0804052;-3.1807122;1.1003071;2.488;7.504
2001;-0.9117943;-2.1172106;1.2054163;2.446;7.379
2002;-1.8533317;-3.1979363;1.3446046;2.405;7.254
2003;-2.7718868;-4.754895;1.9830085;2.364;7.13
2004;-1.2633129;-2.9467614;1.6834484;2.322;7.005
2005;-1.3708624;-2.5948856;1.2240232;2.281;6.88
2006;-1.0793061;-2.7193365;1.6400304;2.239;6.755
2007;-1.4168003;-2.6813824;1.2645822;2.198;6.63
2008;-2.507277;-4.073924;1.5666469;2.157;6.506
2009;-0.42398107;-2.059915;1.635934;2.115;6.381
2010;-3.5266953;-4.3576665;0.8309712;2.074;6.256
2011;-1.1892439;-2.6421807;1.4529368;2.033;6.131
2012;-0.33032584;-2.745636;2.4153101;1.991;6.006
2013;-1.6541005;-2.9075928;1.2534922;1.95;5.881
2014;-2.2455158;-3.443566;1.1980503;1.908;5.757
2015;-0.043873787;-1.7077729;1.6638991;1.876;5.658
2016;-2.3596253;-3.6324084;1.2727829;1.843;5.56
2017;-1.6405717;-3.151946;1.5113744;1.811;5.462
2018;-0.6026778;-1.7771804;1.1745026;1.76;5.309
2019;-2.5396395;-3.9541538;1.4145143;1.709;5.155
2020;-1.5175109;-2.7758942;1.2583833;1.709;5.155
2021;-2.3659348;-3.7127776;1.3468428;1.709;5.155
2022;-0.9625883;-2.8163157;1.8537273;1.709;5.155
