;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;80.68;1341.524
1891;;;;80.554;1339.429
1892;;;;80.428;1337.335
1893;;;;80.302;1335.24
1894;;;;80.176;1333.145
1895;;;;80.05;1331.051
1896;;;;79.924;1328.956
1897;;;;79.798;1326.861
1898;;;;79.672;1324.767
1899;;;;79.546;1322.672
1900;;;;79.42;1320.577
1901;;;;79.294;1318.483
1902;;;;79.168;1316.388
1903;;;;79.042;1314.293
1904;;;;78.916;1312.198
1905;;;;78.79;1310.104
1906;;;;78.664;1308.009
1907;;;;78.538;1305.914
1908;;;;78.412;1303.82
1909;;;;78.286;1301.725
1910;;;;78.16;1299.63
1911;;;;78.034;1297.536
1912;;;;77.908;1295.441
1913;;;;77.782;1293.346
1914;;;;77.657;1291.252
1915;;;;77.531;1289.157
1916;;;;77.405;1287.062
1917;;;;77.279;1284.968
1918;;;;77.153;1282.873
1919;;;;77.027;1280.778
1920;;;;76.901;1278.684
1921;;;;76.775;1276.589
1922;;;;76.649;1274.494
1923;;;;76.523;1272.4
1924;;;;76.397;1270.305
1925;;;;76.271;1268.21
1926;;;;76.145;1266.116
1927;;;;76.019;1264.021
1928;;;;75.893;1261.926
1929;;;;75.767;1259.832
1930;;;;75.641;1257.737
1931;;;;75.515;1255.642
1932;;;;75.389;1253.547
1933;;;;75.263;1251.453
1934;;;;75.137;1249.358
1935;;;;75.011;1247.263
1936;;;;74.885;1245.169
1937;;;;74.759;1243.074
1938;;;;74.633;1240.979
1939;;;;74.507;1238.885
1940;;;;74.381;1236.79
1941;;;;74.255;1234.695
1942;;;;74.129;1232.601
1943;;;;74.003;1230.506
1944;;;;73.877;1228.411
1945;;;;73.751;1226.317
1946;;;;73.927;1229.243
1947;;;;74.103;1232.17
1948;;;;74.279;1235.097
1949;;;;74.455;1238.023
1950;;;;74.631;1240.95
1951;;;;74.807;1243.877
1952;;;;74.983;1246.803
1953;;;;75.159;1249.73
1954;;;;75.335;1252.657
1955;;;;75.511;1255.583
1956;;;;75.687;1258.51
1957;;;;75.863;1261.437
1958;;;;76.039;1264.363
1959;;;;76.215;1267.29
1960;;;;76.391;1270.217
1961;;;;76.567;1273.144
1962;;;;76.743;1276.07
1963;;;;76.919;1278.997
1964;;;;77.096;1281.924
1965;;;;77.272;1284.85
1966;;;;77.448;1287.777
1967;;;;77.624;1290.704
1968;;;;77.8;1293.63
1969;;;;77.976;1296.557
1970;;;;78.152;1299.484
1971;;;;78.043;1297.683
1972;;;;77.935;1295.882
1973;;;;77.827;1294.081
1974;;;;77.718;1292.281
1975;;;;77.61;1290.48
1976;;;;77.502;1288.679
1977;;;;77.394;1286.879
1978;;;;77.285;1285.078
1979;;;;77.177;1283.277
1980;;;;77.069;1281.477
1981;;;;76.96;1279.676
1982;;;;76.852;1277.875
1983;;;;76.744;1276.074
1984;;;;76.635;1274.274
1985;;;;76.527;1272.473
1986;;;;76.419;1270.672
1987;;;;76.311;1268.872
1988;;;;76.202;1267.071
1989;;;;76.094;1265.27
1990;;;;75.986;1263.469
1991;;;;75.877;1261.669
1992;;;;75.769;1259.868
1993;;;;75.661;1258.067
1994;;;;75.552;1256.267
1995;;;;75.444;1254.466
1996;;;;75.336;1252.665
1997;-1.1246521;-2.3382728;1.2136207;75.228;1250.864
1998;-0.4173696;-1.6652224;1.2478528;75.119;1249.064
1999;0.03794992;-1.4845759;1.5225258;75.011;1247.263
2000;-0.8425189;-2.227803;1.3852841;74.903;1245.462
2001;0.42050087;-1.3701099;1.7906108;74.719;1242.404
2002;0.3581972;-1.2699593;1.6281565;74.535;1239.346
2003;-0.19521713;-2.2306225;2.0354054;74.351;1236.287
2004;-0.4379121;-2.0923653;1.6544532;74.167;1233.229
2005;-1.2889516;-2.426689;1.1377373;73.983;1230.171
2006;-0.47320116;-2.030777;1.5575758;73.799;1227.112
2007;-0.17022097;-1.7447078;1.5744869;73.615;1224.054
2008;-0.22714067;-1.9643588;1.7372181;73.431;1220.996
2009;0.21666718;-1.4474984;1.6641656;73.247;1217.937
2010;-1.2675514;-2.8087215;1.5411701;73.063;1214.879
2011;0.6249671;-1.2211483;1.8461154;72.879;1211.821
2012;-0.6387317;-2.233305;1.5945733;72.696;1208.763
2013;0.12611866;-1.7316127;1.8577313;72.512;1205.704
2014;0.08895326;-1.9062444;1.9951977;72.328;1202.646
2015;1.1643834;-0.9719059;2.1362894;72.159;1199.841
2016;-0.2502557;-1.9582937;1.708038;71.99;1197.037
2017;0.17017734;-1.6924596;1.8626369;71.822;1194.232
2018;0.23354125;-1.6141405;1.8476818;71.648;1191.348
2019;-0.23473334;-2.125812;1.8910787;71.475;1188.464
2020;-0.15574539;-1.9271414;1.771396;71.475;1188.464
2021;-0.80923283;-2.4484987;1.6392659;71.475;1188.464
2022;0.39939916;-1.7043065;2.1037056;71.475;1188.464
