;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;10.45;6.936
1891;;;;10.448;6.934
1892;;;;10.445;6.933
1893;;;;10.443;6.931
1894;;;;10.441;6.93
1895;;;;10.438;6.928
1896;;;;10.436;6.926
1897;;;;10.434;6.925
1898;;;;10.432;6.923
1899;;;;10.429;6.922
1900;;;;10.427;6.92
1901;;;;10.425;6.919
1902;;;;10.422;6.917
1903;;;;10.42;6.916
1904;;;;10.418;6.914
1905;;;;10.415;6.913
1906;;;;10.413;6.911
1907;;;;10.411;6.91
1908;;;;10.408;6.908
1909;;;;10.406;6.907
1910;;;;10.404;6.905
1911;;;;10.401;6.903
1912;;;;10.399;6.902
1913;;;;10.397;6.9
1914;;;;10.395;6.899
1915;;;;10.392;6.897
1916;;;;10.39;6.896
1917;;;;10.388;6.894
1918;;;;10.385;6.893
1919;;;;10.383;6.891
1920;;;;10.381;6.89
1921;;;;10.378;6.888
1922;;;;10.376;6.887
1923;;;;10.374;6.885
1924;;;;10.371;6.883
1925;;;;10.369;6.882
1926;;;;10.367;6.88
1927;;;;10.364;6.879
1928;;;;10.362;6.877
1929;;;;10.36;6.876
1930;;;;10.358;6.874
1931;;;;10.355;6.873
1932;;;;10.353;6.871
1933;;;;10.351;6.87
1934;;;;10.348;6.868
1935;;;;10.346;6.867
1936;;;;10.344;6.865
1937;;;;10.341;6.864
1938;;;;10.339;6.862
1939;;;;10.337;6.86
1940;;;;10.334;6.859
1941;;;;10.332;6.857
1942;;;;10.33;6.856
1943;;;;10.327;6.854
1944;;;;10.325;6.853
1945;;;;10.323;6.851
1946;;;;10.334;6.858
1947;;;;10.345;6.866
1948;;;;10.355;6.873
1949;;;;10.366;6.88
1950;;;;10.377;6.887
1951;;;;10.388;6.894
1952;;;;10.399;6.902
1953;;;;10.41;6.909
1954;;;;10.42;6.916
1955;;;;10.431;6.923
1956;;;;10.442;6.93
1957;;;;10.453;6.938
1958;;;;10.464;6.945
1959;;;;10.475;6.952
1960;;;;10.485;6.959
1961;;;;10.496;6.966
1962;;;;10.507;6.974
1963;;;;10.518;6.981
1964;;;;10.529;6.988
1965;;;;10.54;6.995
1966;;;;10.551;7.002
1967;;;;10.561;7.01
1968;;;;10.572;7.017
1969;;;;10.583;7.024
1970;;;;10.594;7.031
1971;;;;10.573;7.017
1972;;;;10.552;7.003
1973;;;;10.53;6.989
1974;;;;10.509;6.975
1975;;;;10.488;6.961
1976;;;;10.467;6.947
1977;;;;10.446;6.933
1978;;;;10.424;6.919
1979;;;;10.403;6.905
1980;;;;10.382;6.891
1981;;;;10.361;6.876
1982;;;;10.34;6.862
1983;;;;10.318;6.848
1984;;;;10.297;6.834
1985;;;;10.276;6.82
1986;;;;10.255;6.806
1987;;;;10.234;6.792
1988;;;;10.212;6.778
1989;;;;10.191;6.764
1990;;;;10.17;6.75
1991;;;;10.149;6.736
1992;;;;10.128;6.722
1993;;;;10.107;6.708
1994;;;;10.085;6.694
1995;;;;10.064;6.68
1996;;;;10.043;6.666
1997;-2.4698453;-3.5841959;1.1143506;10.022;6.651
1998;-1.1122977;-2.5739007;1.461603;10.001;6.637
1999;-1.1423725;-2.3542588;1.2118863;9.979;6.623
2000;-1.6774743;-2.7760317;1.0985575;9.958;6.609
2001;0.5225918;-2.0027955;2.5253873;9.932;6.592
2002;-0.5270815;-1.9427117;1.4156302;9.906;6.575
2003;-1.5736614;-3.3603008;1.7866393;9.88;6.558
2004;-0.735898;-2.4709156;1.7350175;9.854;6.54
2005;-2.1646278;-2.8547235;0.69009566;9.829;6.523
2006;-1.7783558;-2.7960842;1.0177283;9.803;6.506
2007;-0.9679589;-2.5946226;1.6266637;9.777;6.489
2008;-1.1180137;-2.617244;1.4992303;9.751;6.472
2009;-1.5349232;-3.0846543;1.5497311;9.725;6.454
2010;-1.3135352;-3.46436;2.1508248;9.699;6.437
2011;-0.086970925;-2.03568;1.9487091;9.673;6.42
2012;-1.2595847;-2.947798;1.6882133;9.647;6.403
2013;-0.831022;-2.9207458;2.0897238;9.621;6.386
2014;-0.7391367;-2.950668;2.2115314;9.595;6.368
2015;0.63304305;-1.60166;2.234703;9.58;6.358
2016;-0.70930994;-2.416942;1.707632;9.565;6.348
2017;-0.37221694;-2.0938728;1.7216558;9.549;6.338
2018;0.29741812;-1.7181215;2.0155396;9.546;6.335
2019;-0.68045056;-2.6288617;1.9484111;9.542;6.333
2020;-0.9962667;-2.8423219;1.8460552;9.542;6.333
2021;-2.165597;-4.0059752;1.8403783;9.542;6.333
2022;-0.62782407;-2.841306;2.213482;9.542;6.333
