;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;71.819;489.465
1891;;;;71.797;489.315
1892;;;;71.775;489.165
1893;;;;71.753;489.015
1894;;;;71.731;488.865
1895;;;;71.709;488.715
1896;;;;71.687;488.565
1897;;;;71.665;488.415
1898;;;;71.643;488.265
1899;;;;71.621;488.115
1900;;;;71.599;487.965
1901;;;;71.577;487.815
1902;;;;71.555;487.665
1903;;;;71.533;487.515
1904;;;;71.511;487.365
1905;;;;71.489;487.215
1906;;;;71.467;487.065
1907;;;;71.445;486.915
1908;;;;71.423;486.765
1909;;;;71.401;486.615
1910;;;;71.379;486.465
1911;;;;71.357;486.315
1912;;;;71.335;486.165
1913;;;;71.313;486.016
1914;;;;71.291;485.866
1915;;;;71.269;485.716
1916;;;;71.247;485.566
1917;;;;71.225;485.416
1918;;;;71.203;485.266
1919;;;;71.181;485.116
1920;;;;71.159;484.966
1921;;;;71.137;484.816
1922;;;;71.115;484.666
1923;;;;71.093;484.516
1924;;;;71.071;484.366
1925;;;;71.049;484.216
1926;;;;71.027;484.066
1927;;;;71.005;483.916
1928;;;;70.983;483.766
1929;;;;70.961;483.616
1930;;;;70.939;483.466
1931;;;;70.917;483.316
1932;;;;70.895;483.166
1933;;;;70.873;483.016
1934;;;;70.851;482.866
1935;;;;70.829;482.716
1936;;;;70.807;482.566
1937;;;;70.785;482.416
1938;;;;70.763;482.266
1939;;;;70.741;482.116
1940;;;;70.719;481.966
1941;;;;70.697;481.816
1942;;;;70.675;481.666
1943;;;;70.653;481.516
1944;;;;70.631;481.367
1945;;;;70.609;481.217
1946;;;;70.477;480.319
1947;;;;70.346;479.421
1948;;;;70.214;478.523
1949;;;;70.082;477.625
1950;;;;69.95;476.728
1951;;;;69.819;475.83
1952;;;;69.687;474.932
1953;;;;69.555;474.034
1954;;;;69.423;473.137
1955;;;;69.292;472.239
1956;;;;69.16;471.341
1957;;;;69.028;470.443
1958;;;;68.897;469.545
1959;;;;68.765;468.648
1960;;;;68.633;467.75
1961;;;;68.501;466.852
1962;;;;68.37;465.954
1963;;;;68.238;465.057
1964;;;;68.106;464.159
1965;;;;67.974;463.261
1966;;;;67.843;462.363
1967;;;;67.711;461.466
1968;;;;67.579;460.568
1969;;;;67.448;459.67
1970;;;;67.316;458.772
1971;;;;67.342;458.954
1972;;;;67.369;459.135
1973;;;;67.396;459.316
1974;;;;67.422;459.498
1975;;;;67.449;459.679
1976;;;;67.475;459.86
1977;;;;67.502;460.042
1978;;;;67.529;460.223
1979;;;;67.555;460.404
1980;;;;67.582;460.586
1981;;;;67.609;460.767
1982;;;;67.635;460.948
1983;;;;67.662;461.13
1984;;;;67.688;461.311
1985;;;;67.715;461.492
1986;;;;67.742;461.674
1987;;;;67.768;461.855
1988;;;;67.795;462.037
1989;;;;67.821;462.218
1990;;;;67.848;462.399
1991;;;;67.875;462.581
1992;;;;67.901;462.762
1993;;;;67.928;462.943
1994;;;;67.954;463.125
1995;;;;67.981;463.306
1996;;;;68.008;463.487
1997;-1.2877591;-2.4258533;1.1380942;68.034;463.669
1998;-0.991823;-1.9594014;0.96757835;68.061;463.85
1999;-0.5153477;-1.7864646;1.2711169;68.087;464.031
2000;-0.68942976;-2.1970246;1.5075948;68.114;464.213
2001;-1.0852944;-2.1889865;1.1036922;67.989;463.363
2002;-0.68901885;-2.2264488;1.5374299;67.865;462.513
2003;-0.6823604;-2.8095405;2.12718;67.74;461.663
2004;-0.8370249;-2.2868829;1.449858;67.615;460.813
2005;-0.9567869;-2.3365395;1.3797526;67.491;459.963
2006;-0.60799325;-2.2689734;1.6609801;67.366;459.113
2007;-0.31548107;-2.0224295;1.7069484;67.241;458.263
2008;-0.5532985;-2.4701538;1.9168553;67.116;457.413
2009;-0.067355275;-1.9311193;1.863764;66.992;456.563
2010;-2.9862578;-4.2632375;1.2769797;66.867;455.713
2011;-0.90495443;-3.0512364;2.146282;66.742;454.863
2012;-0.68112445;-2.493441;1.8123167;66.617;454.013
2013;-0.23905432;-1.5664281;1.3273737;66.493;453.163
2014;-0.8855256;-2.398261;1.5127355;66.368;452.313
2015;0.80423117;-1.3505251;2.1547563;66.238;451.426
2016;-0.8316175;-2.4679756;1.6363581;66.108;450.539
2017;0.22308087;-2.1470134;2.3700943;65.978;449.652
2018;0.19556797;-1.5946814;1.7902493;65.88;448.985
2019;-1.3809782;-2.985588;1.6046098;65.782;448.317
2020;-0.29974067;-1.9737359;1.6739953;65.782;448.317
2021;-1.1622307;-2.4047318;1.242501;65.782;448.317
2022;-0.774966;-2.7070904;1.9321244;65.782;448.317
