;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;0.272;1.62
1891;;;;0.27;1.611
1892;;;;0.269;1.602
1893;;;;0.267;1.593
1894;;;;0.266;1.584
1895;;;;0.264;1.575
1896;;;;0.263;1.566
1897;;;;0.261;1.557
1898;;;;0.26;1.548
1899;;;;0.258;1.539
1900;;;;0.257;1.53
1901;;;;0.255;1.521
1902;;;;0.254;1.512
1903;;;;0.252;1.503
1904;;;;0.25;1.494
1905;;;;0.249;1.485
1906;;;;0.247;1.476
1907;;;;0.246;1.467
1908;;;;0.244;1.458
1909;;;;0.243;1.449
1910;;;;0.241;1.44
1911;;;;0.24;1.431
1912;;;;0.238;1.422
1913;;;;0.237;1.413
1914;;;;0.235;1.404
1915;;;;0.234;1.395
1916;;;;0.232;1.386
1917;;;;0.231;1.377
1918;;;;0.229;1.368
1919;;;;0.228;1.359
1920;;;;0.226;1.349
1921;;;;0.225;1.34
1922;;;;0.223;1.331
1923;;;;0.222;1.322
1924;;;;0.22;1.313
1925;;;;0.219;1.304
1926;;;;0.217;1.295
1927;;;;0.216;1.286
1928;;;;0.214;1.277
1929;;;;0.213;1.268
1930;;;;0.211;1.259
1931;;;;0.21;1.25
1932;;;;0.208;1.241
1933;;;;0.207;1.232
1934;;;;0.205;1.223
1935;;;;0.204;1.214
1936;;;;0.202;1.205
1937;;;;0.201;1.196
1938;;;;0.199;1.187
1939;;;;0.197;1.178
1940;;;;0.196;1.169
1941;;;;0.194;1.16
1942;;;;0.193;1.151
1943;;;;0.191;1.142
1944;;;;0.19;1.133
1945;;;;0.188;1.124
1946;;;;0.187;1.115
1947;;;;0.185;1.106
1948;;;;0.184;1.097
1949;;;;0.182;1.088
1950;;;;0.181;1.079
1951;;;;0.179;1.07
1952;;;;0.178;1.061
1953;;;;0.176;1.051
1954;;;;0.175;1.042
1955;;;;0.173;1.033
1956;;;;0.172;1.024
1957;;;;0.17;1.015
1958;;;;0.169;1.006
1959;;;;0.167;0.997
1960;;;;0.166;0.988
1961;;;;0.164;0.979
1962;;;;0.163;0.97
1963;;;;0.161;0.961
1964;;;;0.16;0.952
1965;;;;0.158;0.943
1966;;;;0.157;0.934
1967;;;;0.155;0.925
1968;;;;0.154;0.916
1969;;;;0.152;0.907
1970;;;;0.151;0.898
1971;;;;0.149;0.889
1972;;;;0.148;0.88
1973;;;;0.146;0.871
1974;;;;0.145;0.862
1975;;;;0.143;0.853
1976;;;;0.141;0.844
1977;;;;0.14;0.835
1978;;;;0.138;0.826
1979;;;;0.137;0.817
1980;;;;0.135;0.808
1981;;;;0.134;0.799
1982;;;;0.132;0.79
1983;;;;0.131;0.781
1984;;;;0.129;0.772
1985;;;;0.128;0.762
1986;;;;0.126;0.753
1987;;;;0.125;0.744
1988;;;;0.123;0.735
1989;;;;0.122;0.726
1990;;;;0.12;0.717
1991;;;;0.119;0.708
1992;;;;0.117;0.699
1993;;;;0.116;0.69
1994;;;;0.114;0.681
1995;;;;0.113;0.672
1996;;;;0.111;0.663
1997;;;;0.11;0.654
1998;;;;0.108;0.645
1999;;;;0.107;0.636
2000;;;;0.105;0.627
2001;;;;0.104;0.621
2002;;;;0.103;0.616
2003;;;;0.102;0.61
2004;;;;0.101;0.605
2005;;;;0.1;0.599
2006;;;;0.1;0.594
2007;;;;0.099;0.588
2008;;;;0.098;0.583
2009;;;;0.097;0.577
2010;;;;0.096;0.571
2011;;;;0.095;0.566
2012;;;;0.094;0.56
2013;;;;0.093;0.555
2014;;;;0.092;0.549
2015;;;;0.092;0.549
2016;;;;0.092;0.549
2017;;;;0.092;0.549
2018;;;;0.092;0.549
2019;;;;0.092;0.549
