;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;32.074;76.021
1891;;;;32.018;75.889
1892;;;;31.963;75.756
1893;;;;31.907;75.624
1894;;;;31.851;75.492
1895;;;;31.795;75.36
1896;;;;31.739;75.227
1897;;;;31.684;75.095
1898;;;;31.628;74.963
1899;;;;31.572;74.831
1900;;;;31.516;74.698
1901;;;;31.46;74.566
1902;;;;31.405;74.434
1903;;;;31.349;74.301
1904;;;;31.293;74.169
1905;;;;31.237;74.037
1906;;;;31.181;73.905
1907;;;;31.126;73.772
1908;;;;31.07;73.64
1909;;;;31.014;73.508
1910;;;;30.958;73.376
1911;;;;30.902;73.243
1912;;;;30.847;73.111
1913;;;;30.791;72.979
1914;;;;30.735;72.847
1915;;;;30.679;72.714
1916;;;;30.623;72.582
1917;;;;30.568;72.45
1918;;;;30.512;72.318
1919;;;;30.456;72.185
1920;;;;30.4;72.053
1921;;;;30.344;71.921
1922;;;;30.289;71.788
1923;;;;30.233;71.656
1924;;;;30.177;71.524
1925;;;;30.121;71.392
1926;;;;30.065;71.259
1927;;;;30.01;71.127
1928;;;;29.954;70.995
1929;;;;29.898;70.863
1930;;;;29.842;70.73
1931;;;;29.786;70.598
1932;;;;29.73;70.466
1933;;;;29.675;70.334
1934;;;;29.619;70.201
1935;;;;29.563;70.069
1936;;;;29.507;69.937
1937;;;;29.451;69.805
1938;;;;29.396;69.672
1939;;;;29.34;69.54
1940;;;;29.284;69.408
1941;;;;29.228;69.275
1942;;;;29.172;69.143
1943;;;;29.117;69.011
1944;;;;29.061;68.879
1945;;;;29.005;68.746
1946;;;;28.879;68.447
1947;;;;28.752;68.147
1948;;;;28.625;67.847
1949;;;;28.499;67.547
1950;;;;28.372;67.247
1951;;;;28.246;66.947
1952;;;;28.119;66.647
1953;;;;27.993;66.347
1954;;;;27.866;66.047
1955;;;;27.74;65.747
1956;;;;27.613;65.447
1957;;;;27.487;65.147
1958;;;;27.36;64.847
1959;;;;27.233;64.547
1960;;;;27.107;64.248
1961;;;;26.98;63.948
1962;;;;26.854;63.648
1963;;;;26.727;63.348
1964;;;;26.601;63.048
1965;;;;26.474;62.748
1966;;;;26.348;62.448
1967;;;;26.221;62.148
1968;;;;26.095;61.848
1969;;;;25.968;61.548
1970;;;;25.841;61.248
1971;;;;25.787;61.119
1972;;;;25.732;60.989
1973;;;;25.678;60.86
1974;;;;25.623;60.73
1975;;;;25.568;60.601
1976;;;;25.514;60.471
1977;;;;25.459;60.342
1978;;;;25.404;60.212
1979;;;;25.35;60.082
1980;;;;25.295;59.953
1981;;;;25.24;59.823
1982;;;;25.186;59.694
1983;;;;25.131;59.564
1984;;;;25.076;59.435
1985;;;;25.022;59.305
1986;;;;24.967;59.176
1987;;;;24.912;59.046
1988;;;;24.858;58.917
1989;;;;24.803;58.787
1990;;;;24.748;58.658
1991;;;;24.694;58.528
1992;;;;24.639;58.399
1993;;;;24.584;58.269
1994;;;;24.53;58.139
1995;;;;24.475;58.01
1996;;;;24.421;57.88
1997;;;;24.366;57.751
1998;;;;24.311;57.621
1999;;;;24.257;57.492
2000;;;;24.202;57.362
2001;;;;24.053;57.009
2002;;;;23.904;56.655
2003;;;;23.755;56.302
2004;;;;23.605;55.949
2005;;;;23.456;55.595
2006;;;;23.307;55.242
2007;;;;23.158;54.888
2008;;;;23.009;54.535
2009;;;;22.86;54.182
2010;;;;22.711;53.828
2011;;;;22.562;53.475
2012;;;;22.413;53.121
2013;;;;22.263;52.768
2014;;;;22.114;52.415
2015;;;;21.958;52.043
2016;;;;21.801;51.671
2017;;;;21.644;51.3
2018;;;;21.418;50.765
2019;;;;21.193;50.23
