YYYY;agr_fra;bare_fra;forest_fra;glac_fra;lake_fra;urban_fra;scrub_fra;wetl_fra
2000;0.0;0.043;0.0;0.0;0.086;0.0;0.653;0.218
2001;0.0;0.042;0.0;0.0;0.086;0.0;0.653;0.218
2002;0.0;0.042;0.0;0.0;0.086;0.0;0.653;0.218
2003;0.0;0.042;0.0;0.0;0.086;0.0;0.653;0.218
2004;0.0;0.042;0.0;0.0;0.086;0.001;0.653;0.218
2005;0.0;0.042;0.0;0.0;0.086;0.001;0.653;0.218
2006;0.0;0.042;0.0;0.0;0.086;0.001;0.654;0.218
2007;0.0;0.042;0.0;0.0;0.086;0.001;0.654;0.218
2008;0.0;0.042;0.0;0.0;0.086;0.001;0.654;0.218
2009;0.0;0.042;0.0;0.0;0.086;0.0;0.654;0.218
2010;0.0;0.043;0.0;0.0;0.086;0.0;0.654;0.218
2011;0.0;0.043;0.0;0.0;0.086;0.0;0.654;0.218
2012;0.0;0.043;0.0;0.0;0.086;0.0;0.654;0.218
2013;0.0;0.043;0.0;0.0;0.086;0.0;0.654;0.218
2014;0.0;0.043;0.0;0.0;0.086;0.0;0.654;0.218
2015;0.0;0.043;0.0;0.0;0.086;0.0;0.654;0.218
2016;0.0;0.043;0.0;0.0;0.086;0.0;0.654;0.218
2017;0.0;0.043;0.0;0.0;0.086;0.0;0.654;0.218
2018;0.0;0.043;0.0;0.0;0.086;0.0;0.654;0.218
