YYYY;agr_fra;bare_fra;forest_fra;glac_fra;lake_fra;urban_fra;scrub_fra;wetl_fra
2000;0.026;0.04;0.0;0.0;0.0;0.0;0.734;0.165
2001;0.026;0.042;0.0;0.0;0.0;0.0;0.732;0.164
2002;0.026;0.043;0.0;0.0;0.0;0.0;0.731;0.164
2003;0.026;0.045;0.0;0.0;0.0;0.0;0.73;0.164
2004;0.026;0.046;0.0;0.0;0.0;0.0;0.728;0.164
2005;0.026;0.048;0.0;0.0;0.0;0.0;0.727;0.164
2006;0.026;0.049;0.0;0.0;0.0;0.0;0.725;0.164
2007;0.026;0.049;0.0;0.0;0.0;0.0;0.725;0.164
2008;0.026;0.049;0.0;0.0;0.0;0.0;0.725;0.164
2009;0.026;0.049;0.0;0.0;0.0;0.0;0.725;0.164
2010;0.026;0.049;0.0;0.0;0.0;0.0;0.725;0.164
2011;0.026;0.049;0.0;0.0;0.0;0.0;0.725;0.164
2012;0.026;0.049;0.0;0.0;0.0;0.0;0.725;0.164
2013;0.026;0.049;0.0;0.0;0.0;0.0;0.725;0.164
2014;0.026;0.049;0.0;0.0;0.0;0.0;0.725;0.164
2015;0.026;0.049;0.0;0.0;0.0;0.0;0.725;0.164
2016;0.026;0.049;0.0;0.0;0.0;0.0;0.725;0.164
2017;0.026;0.049;0.0;0.0;0.0;0.0;0.725;0.164
2018;0.026;0.049;0.0;0.0;0.0;0.0;0.725;0.164
