YYYY;agr_fra;bare_fra;forest_fra;glac_fra;lake_fra;urban_fra;scrub_fra;wetl_fra
2000;0.0;0.652;0.0;0.0;0.0;0.0;0.265;0.005
2001;0.0;0.651;0.0;0.0;0.0;0.0;0.265;0.005
2002;0.0;0.649;0.0;0.0;0.0;0.0;0.265;0.005
2003;0.0;0.648;0.0;0.0;0.0;0.0;0.266;0.005
2004;0.0;0.646;0.0;0.0;0.0;0.0;0.266;0.005
2005;0.0;0.645;0.0;0.0;0.0;0.0;0.266;0.005
2006;0.0;0.643;0.0;0.0;0.0;0.0;0.266;0.005
2007;0.0;0.642;0.0;0.0;0.0;0.0;0.269;0.005
2008;0.0;0.64;0.0;0.0;0.0;0.0;0.272;0.005
2009;0.0;0.638;0.0;0.0;0.001;0.0;0.275;0.005
2010;0.0;0.636;0.0;0.0;0.001;0.0;0.278;0.005
2011;0.0;0.635;0.0;0.0;0.001;0.0;0.281;0.005
2012;0.0;0.633;0.0;0.0;0.001;0.0;0.284;0.005
2013;0.0;0.628;0.0;0.0;0.001;0.0;0.289;0.005
2014;0.0;0.623;0.0;0.0;0.001;0.0;0.294;0.005
2015;0.0;0.618;0.0;0.0;0.001;0.0;0.298;0.005
2016;0.0;0.613;0.0;0.0;0.001;0.0;0.303;0.005
2017;0.0;0.608;0.0;0.0;0.001;0.0;0.308;0.005
2018;0.0;0.603;0.0;0.0;0.001;0.0;0.313;0.005
