YYYY;MM;DD;fsca_full_watershed;fsca_outside_glaciers;glacier_albedo
2000;2;24;71.854;71.848;54.512
2000;2;25;71.875;71.868;62.997
2000;2;26;70.028;70.019;66.942
2000;2;27;72.581;72.576;51.161
2000;2;28;72.126;72.121;54.498
2000;2;29;72.369;72.364;53.466
2000;3;1;71.071;71.064;49.15
2000;3;2;71.031;71.025;56.197
2000;3;3;71.167;71.168;57.173
2000;3;4;70.803;70.804;59.381
2000;3;5;72.76;72.764;63.319
2000;3;6;70.435;70.442;67.881
2000;3;7;72.471;72.48;66.294
2000;3;8;71.73;71.738;68.322
2000;3;9;71.113;71.128;69.932
2000;3;10;73.576;73.592;69.345
2000;3;11;69.468;69.48;70.96
2000;3;12;69.015;69.027;66.097
2000;3;13;67.856;67.866;65.9
2000;3;14;68.591;68.603;63.851
2000;3;15;69.881;69.894;65.895
2000;3;16;57.342;57.339;57.01
2000;3;17;65.938;65.93;54.0
2000;3;18;65.939;65.931;54.0
2000;3;19;65.526;65.517;54.0
2000;3;20;65.518;65.509;54.0
2000;3;21;65.645;65.637;54.0
2000;3;22;65.696;65.688;54.0
2000;3;23;57.561;57.544;54.0
2000;3;24;55.501;55.482;52.376
2000;3;25;55.547;55.528;53.2
2000;3;26;42.371;42.338;52.764
2000;3;27;31.214;31.162;39.091
2000;3;28;29.917;29.865;51.245
2000;3;29;29.547;29.495;55.809
2000;3;30;29.703;29.652;53.509
2000;3;31;29.828;29.776;51.622
2000;4;1;29.811;29.758;40.167
2000;4;2;29.663;29.609;42.667
2000;4;3;29.223;29.171;49.993
2000;4;4;29.352;29.298;56.414
2000;4;5;29.623;29.569;54.421
2000;4;6;32.142;32.091;52.839
2000;4;7;35.532;35.482;48.533
2000;4;8;;;
2000;4;9;35.274;35.224;62.092
2000;4;10;34.252;34.203;60.372
2000;4;11;34.243;34.195;60.52
2000;4;12;33.353;33.3;55.52
2000;4;13;31.225;31.166;48.167
2000;4;14;31.005;30.946;47.333
2000;4;15;30.274;30.214;47.745
2000;4;16;29.729;29.668;47.333
2000;4;17;28.895;28.832;47.167
2000;4;18;27.826;27.762;46.333
2000;4;19;27.545;27.481;46.167
2000;4;20;26.383;26.318;47.0
2000;4;21;25.921;25.855;45.5
2000;4;22;25.552;25.486;43.667
2000;4;23;25.267;25.2;44.167
2000;4;24;24.718;24.651;50.07
2000;4;25;24.357;24.29;49.063
2000;4;26;23.578;23.512;51.516
2000;4;27;23.025;22.959;54.043
2000;4;28;22.348;22.278;44.667
2000;4;29;20.793;20.726;49.261
2000;4;30;15.368;15.323;49.997
2000;5;1;16.618;16.574;53.599
2000;5;2;16.442;16.402;54.981
2000;5;3;17.672;17.63;52.973
2000;5;4;17.634;17.588;54.28
2000;5;5;17.687;17.645;52.768
2000;5;6;22.058;22.015;60.057
2000;5;7;12.551;12.517;53.421
2000;5;8;11.325;11.242;37.198
2000;5;9;11.157;11.075;37.514
2000;5;10;11.186;11.103;36.94
2000;5;11;11.192;11.108;37.295
2000;5;12;11.095;11.012;37.755
2000;5;13;10.814;10.731;38.0
2000;5;14;11.13;11.049;39.191
2000;5;15;10.72;10.639;38.886
2000;5;16;10.64;10.558;39.696
2000;5;17;10.716;10.635;40.164
2000;5;18;11.209;11.128;39.349
2000;5;19;11.689;11.627;45.917
2000;5;20;9.984;9.907;44.0
2000;5;21;10.445;10.369;44.0
2000;5;22;9.678;9.609;46.682
2000;5;23;9.707;9.637;48.999
2000;5;24;10.016;9.946;48.703
2000;5;25;8.805;8.727;44.0
2000;5;26;8.588;8.522;51.114
2000;5;27;7.602;7.524;42.667
2000;5;28;8.642;8.575;50.688
2000;5;29;8.64;8.574;48.752
2000;5;30;8.283;8.218;50.874
2000;5;31;8.407;8.33;42.667
2000;6;1;8.625;8.548;42.667
2000;6;2;9.44;9.38;46.629
2000;6;3;6.888;6.829;40.616
2000;6;4;6.783;6.726;41.931
2000;6;5;6.765;6.699;50.444
2000;6;6;6.48;6.417;47.72
2000;6;7;6.483;6.423;48.931
