YYYY;MM;DD;fsca_full_watershed;fsca_outside_glaciers;glacier_albedo
2000;2;24;69.805;72.173;61.912
2000;2;25;69.752;72.13;62.24
2000;2;26;69.601;71.519;58.851
2000;2;27;70.091;71.887;72.085
2000;2;28;69.911;71.685;71.786
2000;2;29;69.885;72.265;68.476
2000;3;1;72.313;73.142;63.586
2000;3;2;72.319;73.147;63.399
2000;3;3;72.175;73.053;70.155
2000;3;4;72.233;73.281;64.883
2000;3;5;73.665;74.658;68.22
2000;3;6;78.429;78.313;62.365
2000;3;7;76.548;76.952;74.794
2000;3;8;76.435;76.83;75.324
2000;3;9;81.918;81.805;53.731
2000;3;10;82.569;83.061;64.291
2000;3;11;81.656;82.371;62.568
2000;3;12;78.227;80.018;79.07
2000;3;13;78.204;79.98;79.078
2000;3;14;77.933;79.707;77.823
2000;3;15;76.981;78.667;75.77
2000;3;16;65.579;64.778;74.135
2000;3;17;65.496;65.095;76.935
2000;3;18;64.563;63.886;77.11
2000;3;19;64.529;63.904;77.806
2000;3;20;64.772;64.169;76.849
2000;3;21;65.344;65.981;67.081
2000;3;22;65.046;65.779;66.936
2000;3;23;76.904;72.921;80.931
2000;3;24;79.884;77.071;76.855
2000;3;25;80.386;77.643;76.687
2000;3;26;79.813;76.49;77.07
2000;3;27;75.835;73.441;76.993
2000;3;28;76.583;74.437;80.215
2000;3;29;76.516;74.698;78.262
2000;3;30;75.364;74.028;79.693
2000;3;31;75.008;74.498;80.574
2000;4;1;74.429;74.119;79.433
2000;4;2;76.05;75.782;80.867
2000;4;3;74.722;74.736;79.121
2000;4;4;74.048;74.162;80.498
2000;4;5;74.267;74.53;81.082
2000;4;6;75.465;76.009;80.551
2000;4;7;78.336;79.478;81.8
2000;4;8;;;
2000;4;9;79.863;81.536;81.974
2000;4;10;80.121;81.765;80.304
2000;4;11;81.545;83.02;78.998
2000;4;12;81.394;82.969;78.824
2000;4;13;82.0;83.568;77.95
2000;4;14;82.627;83.768;76.736
2000;4;15;83.047;83.895;76.533
2000;4;16;83.882;84.27;76.539
2000;4;17;83.866;84.262;76.129
2000;4;18;84.563;84.914;75.153
2000;4;19;84.239;84.495;73.151
2000;4;20;84.365;84.568;73.978
2000;4;21;84.4;84.567;73.472
2000;4;22;84.48;84.597;73.481
2000;4;23;84.711;84.864;72.747
2000;4;24;84.373;84.477;71.824
2000;4;25;84.633;84.658;71.68
2000;4;26;84.907;85.01;69.955
2000;4;27;84.687;84.809;71.74
2000;4;28;84.897;85.249;70.337
2000;4;29;83.686;84.428;67.831
2000;4;30;82.925;83.985;70.739
2000;5;1;83.2;84.004;70.612
2000;5;2;82.992;83.735;71.158
2000;5;3;81.361;81.425;69.701
2000;5;4;80.883;81.053;68.207
2000;5;5;81.148;81.04;69.048
2000;5;6;81.458;80.85;66.27
2000;5;7;80.286;78.305;59.228
2000;5;8;76.769;73.782;56.29
2000;5;9;76.333;73.82;55.833
2000;5;10;73.99;70.73;57.841
2000;5;11;73.637;70.022;58.295
2000;5;12;74.858;71.068;57.204
2000;5;13;73.317;69.175;57.755
2000;5;14;69.517;64.66;56.331
2000;5;15;70.005;64.923;56.134
2000;5;16;66.94;62.073;59.666
2000;5;17;67.475;62.69;59.446
2000;5;18;65.766;61.88;60.41
2000;5;19;68.038;63.99;58.865
2000;5;20;66.117;62.602;63.184
2000;5;21;64.893;62.396;68.815
2000;5;22;66.105;62.72;64.053
2000;5;23;66.159;62.853;64.58
2000;5;24;66.526;63.411;65.918
2000;5;25;64.811;62.472;66.881
2000;5;26;65.232;62.66;69.496
2000;5;27;73.099;72.236;71.377
2000;5;28;73.467;72.692;71.605
2000;5;29;73.266;72.451;71.495
2000;5;30;73.443;72.734;69.94
2000;5;31;74.298;73.518;71.894
2000;6;1;74.398;73.782;71.991
2000;6;2;73.838;73.191;70.884
2000;6;3;73.811;73.104;70.788
2000;6;4;74.422;72.936;68.827
2000;6;5;76.915;75.294;69.101
2000;6;6;81.113;80.34;65.557
2000;6;7;68.895;63.117;57.125
2000;6;8;61.248;53.306;57.24
2000;6;9;58.956;50.18;56.997
2000;6;10;59.561;50.492;55.188
2000;6;11;59.55;50.477;55.173
2000;6;12;59.468;50.01;53.752
2000;6;13;59.655;50.265;53.809
2000;6;14;58.641;49.092;53.973
2000;6;15;58.574;48.845;53.073
2000;6;16;57.619;47.572;52.139
2000;6;17;57.389;47.254;51.319
2000;6;18;56.506;46.124;51.159
