YYYY;MM;DD;fsca_full_watershed;fsca_outside_glaciers;glacier_albedo
2000;2;24;61.02;61.067;71.82
2000;2;25;63.588;63.757;68.409
2000;2;26;63.542;63.772;73.209
2000;2;27;63.887;63.916;70.638
2000;2;28;63.584;63.659;71.323
2000;2;29;63.425;63.668;73.219
2000;3;1;65.265;65.388;69.549
2000;3;2;65.088;65.215;73.011
2000;3;3;67.146;67.334;81.827
2000;3;4;67.043;67.319;80.865
2000;3;5;67.139;67.393;80.412
2000;3;6;68.85;68.86;76.214
2000;3;7;69.737;69.802;76.348
2000;3;8;69.903;69.985;77.735
2000;3;9;69.823;69.931;76.051
2000;3;10;69.542;69.579;75.967
2000;3;11;70.203;70.389;67.088
2000;3;12;69.607;69.841;68.844
2000;3;13;69.138;69.372;68.494
2000;3;14;68.848;69.081;63.319
2000;3;15;68.854;68.941;66.562
2000;3;16;69.816;70.073;63.489
2000;3;17;64.925;64.776;63.642
2000;3;18;64.817;64.695;62.734
2000;3;19;65.411;65.337;62.596
2000;3;20;65.585;65.402;68.573
2000;3;21;65.466;65.393;62.41
2000;3;22;66.591;65.831;68.017
2000;3;23;76.542;76.152;72.034
2000;3;24;76.97;76.697;73.784
2000;3;25;76.98;76.722;73.745
2000;3;26;75.896;75.394;72.784
2000;3;27;75.233;74.58;72.329
2000;3;28;73.179;72.348;75.504
2000;3;29;72.068;71.299;74.819
2000;3;30;71.114;70.218;75.698
2000;3;31;70.708;69.77;75.656
2000;4;1;70.779;69.85;75.676
2000;4;2;69.28;68.606;77.517
2000;4;3;68.269;67.666;76.098
2000;4;4;67.087;66.787;78.375
2000;4;5;66.267;65.987;77.717
2000;4;6;65.815;65.489;77.605
2000;4;7;66.793;66.462;79.706
2000;4;8;;;
2000;4;9;66.906;66.439;79.671
2000;4;10;66.518;65.979;80.488
2000;4;11;67.258;66.742;80.912
2000;4;12;67.683;67.171;80.325
2000;4;13;67.93;67.294;80.959
2000;4;14;68.076;67.606;80.547
2000;4;15;68.88;68.345;80.866
2000;4;16;69.351;68.638;81.432
2000;4;17;69.273;68.583;81.153
2000;4;18;69.071;68.545;81.559
2000;4;19;68.153;67.948;78.657
2000;4;20;68.317;68.128;78.529
2000;4;21;67.903;67.667;78.558
2000;4;22;67.544;67.273;78.32
2000;4;23;67.669;67.391;78.075
2000;4;24;66.852;66.41;77.886
2000;4;25;66.895;66.419;78.321
2000;4;26;66.698;66.123;75.491
2000;4;27;66.924;66.298;77.611
2000;4;28;67.262;66.52;76.572
2000;4;29;69.062;68.354;76.553
2000;4;30;69.259;68.547;76.314
2000;5;1;69.612;68.962;75.848
2000;5;2;68.069;67.266;76.447
2000;5;3;67.882;66.951;74.676
2000;5;4;68.077;67.257;75.461
2000;5;5;63.465;62.151;74.059
2000;5;6;61.835;60.367;73.196
2000;5;7;59.833;57.67;71.332
2000;5;8;54.89;51.65;65.567
2000;5;9;52.691;49.337;63.501
2000;5;10;50.573;46.838;62.801
2000;5;11;50.769;47.056;62.973
2000;5;12;49.482;45.33;61.513
2000;5;13;46.848;42.44;60.535
2000;5;14;48.748;44.685;62.624
2000;5;15;46.044;42.117;66.798
2000;5;16;44.845;41.366;69.733
2000;5;17;44.24;40.79;70.961
2000;5;18;42.659;39.193;71.732
2000;5;19;46.332;43.498;72.556
2000;5;20;43.017;39.719;73.13
2000;5;21;42.575;39.361;72.19
2000;5;22;43.201;40.023;72.561
2000;5;23;43.109;39.926;72.549
2000;5;24;43.036;39.86;72.303
2000;5;25;39.603;35.995;71.344
2000;5;26;37.008;33.367;75.247
2000;5;27;36.184;32.447;76.367
2000;5;28;36.859;33.177;76.401
2000;5;29;36.701;33.011;76.381
2000;5;30;35.967;32.026;73.658
2000;5;31;35.621;31.346;73.114
2000;6;1;35.658;30.934;68.087
2000;6;2;34.528;29.673;67.961
2000;6;3;32.61;27.401;67.034
2000;6;4;33.413;28.33;67.119
