YYYY;MM;DD;fsca_full_watershed;fsca_outside_glaciers;glacier_albedo
2000;2;24;61.039;61.257;72.164
2000;2;25;61.363;61.052;68.656
2000;2;26;61.951;62.447;73.62
2000;2;27;62.766;62.181;71.179
2000;2;28;61.954;61.335;71.82
2000;2;29;61.722;62.268;73.874
2000;3;1;65.651;66.854;70.061
2000;3;2;65.515;66.793;73.594
2000;3;3;66.659;67.907;82.762
2000;3;4;66.072;67.521;81.514
2000;3;5;67.3;69.266;81.255
2000;3;6;69.399;69.76;76.147
2000;3;7;70.373;71.213;76.622
2000;3;8;69.813;70.317;78.105
2000;3;9;69.59;70.024;76.278
2000;3;10;69.729;69.988;76.193
2000;3;11;70.1;71.349;66.615
2000;3;12;69.238;70.864;68.678
2000;3;13;68.186;69.424;68.193
2000;3;14;68.288;69.719;62.465
2000;3;15;68.887;69.601;66.076
2000;3;16;69.439;71.264;62.681
2000;3;17;67.385;68.138;63.616
2000;3;18;67.571;68.614;62.62
2000;3;19;68.466;70.15;62.407
2000;3;20;69.367;70.652;68.873
2000;3;21;69.014;71.055;62.271
2000;3;22;73.043;72.236;67.796
2000;3;23;78.038;76.322;72.046
2000;3;24;77.796;76.29;73.525
2000;3;25;78.372;77.247;73.518
2000;3;26;79.327;77.815;72.546
2000;3;27;79.558;77.802;72.27
2000;3;28;77.372;74.252;75.0
2000;3;29;76.529;73.947;74.352
2000;3;30;76.486;73.731;75.037
2000;3;31;76.321;73.445;74.987
2000;4;1;75.947;72.8;75.011
2000;4;2;72.557;69.882;77.749
2000;4;3;70.784;68.126;76.265
2000;4;4;67.363;65.282;78.706
2000;4;5;65.422;62.674;77.76
2000;4;6;65.182;62.246;77.561
2000;4;7;66.581;63.874;79.856
2000;4;8;;;
2000;4;9;66.963;63.235;79.541
2000;4;10;66.541;62.522;79.956
2000;4;11;67.914;64.486;80.44
2000;4;12;68.241;64.85;79.827
2000;4;13;69.32;65.778;80.356
2000;4;14;68.79;65.82;80.026
2000;4;15;70.054;67.184;80.249
2000;4;16;71.629;68.237;80.84
2000;4;17;71.571;68.366;80.544
2000;4;18;70.973;68.729;81.061
2000;4;19;68.979;68.107;78.417
2000;4;20;69.029;68.228;78.265
2000;4;21;68.782;67.761;78.311
2000;4;22;68.656;67.547;78.077
2000;4;23;68.506;67.186;77.999
2000;4;24;67.438;64.746;77.563
2000;4;25;67.879;65.26;77.987
2000;4;26;70.585;69.183;74.965
2000;4;27;69.993;67.647;77.335
2000;4;28;70.412;67.309;75.963
2000;4;29;71.09;67.384;76.117
2000;4;30;71.905;68.533;75.898
2000;5;1;72.161;69.185;75.413
2000;5;2;69.702;64.966;76.054
2000;5;3;69.551;63.894;74.334
2000;5;4;69.109;63.844;74.986
2000;5;5;68.963;63.203;74.222
2000;5;6;67.196;60.244;73.226
2000;5;7;62.889;49.105;70.978
2000;5;8;58.514;37.668;65.914
2000;5;9;53.072;29.272;63.658
2000;5;10;52.654;27.266;62.956
2000;5;11;53.399;28.673;63.088
2000;5;12;50.02;20.734;61.557
2000;5;13;48.345;17.952;60.451
2000;5;14;51.259;23.904;62.065
2000;5;15;47.72;20.739;66.484
2000;5;16;44.463;19.412;69.765
2000;5;17;42.787;17.232;71.173
2000;5;18;45.087;22.189;72.038
2000;5;19;53.31;37.88;72.433
2000;5;20;48.012;27.606;73.025
2000;5;21;47.299;27.627;72.024
2000;5;22;48.474;29.343;72.435
2000;5;23;48.369;29.167;72.428
2000;5;24;48.274;29.087;72.251
2000;5;25;43.845;20.747;71.528
2000;5;26;43.616;22.333;74.622
2000;5;27;43.007;21.141;75.826
2000;5;28;43.444;21.906;75.854
2000;5;29;43.351;21.737;75.845
2000;5;30;42.236;18.628;72.827
2000;5;31;42.951;17.8;72.234
2000;6;1;43.768;15.846;67.681
2000;6;2;43.63;15.489;67.54
2000;6;3;43.858;14.895;66.645
2000;6;4;43.488;14.598;66.729
2000;6;5;43.849;15.198;66.849
2000;6;6;43.565;13.23;65.789
2000;6;7;43.131;12.856;65.929
2000;6;8;44.077;13.082;65.003
2000;6;9;43.296;13.191;65.962
2000;6;10;43.733;13.214;65.61
2000;6;11;42.291;11.64;64.302
2000;6;12;43.512;11.898;62.44
2000;6;13;43.318;11.683;62.492
2000;6;14;37.723;12.266;63.839
2000;6;15;37.126;11.028;61.256
2000;6;16;39.881;14.542;61.961
2000;6;17;40.205;12.096;61.746
2000;6;18;42.665;10.669;62.079
2000;6;19;42.858;10.62;61.561
