YYYY;MM;DD;fsca_full_watershed;fsca_outside_glaciers;glacier_albedo
2000;2;24;60.22;60.392;60.617
2000;2;25;76.343;77.294;82.512
2000;2;26;76.331;77.292;83.265
2000;2;27;76.662;77.657;83.388
2000;2;28;76.312;77.537;78.913
2000;2;29;78.179;78.878;89.274
2000;3;1;77.942;78.673;89.359
2000;3;2;78.086;78.812;89.29
2000;3;3;77.894;78.559;89.149
2000;3;4;78.167;78.91;89.266
2000;3;5;82.854;84.026;89.391
2000;3;6;78.134;78.842;89.224
2000;3;7;83.428;84.574;89.019
2000;3;8;80.201;80.802;89.307
2000;3;9;78.214;78.612;88.441
2000;3;10;77.689;78.045;88.416
2000;3;11;73.372;73.545;86.022
2000;3;12;76.273;76.547;86.604
2000;3;13;77.103;77.353;86.78
2000;3;14;74.274;74.389;86.29
2000;3;15;77.906;78.249;85.811
2000;3;16;78.281;78.566;85.746
2000;3;17;77.498;77.712;86.217
2000;3;18;78.212;78.451;85.139
2000;3;19;77.256;77.382;84.339
2000;3;20;79.134;79.464;84.616
2000;3;21;76.625;76.708;84.652
2000;3;22;75.485;75.517;84.096
2000;3;23;79.632;79.599;79.699
2000;3;24;83.743;83.607;77.154
2000;3;25;83.297;83.137;77.057
2000;3;26;82.036;81.575;75.338
2000;3;27;88.343;87.763;72.763
2000;3;28;85.571;84.982;77.522
2000;3;29;85.568;84.811;74.678
2000;3;30;81.469;80.856;76.719
2000;3;31;85.591;85.35;76.726
2000;4;1;90.709;90.249;77.287
2000;4;2;89.454;89.124;77.0
2000;4;3;88.34;88.085;75.451
2000;4;4;84.207;84.009;72.114
2000;4;5;84.147;83.992;72.423
2000;4;6;84.277;84.131;71.913
2000;4;7;86.952;86.556;75.087
2000;4;8;;;
2000;4;9;85.84;85.682;73.375
2000;4;10;85.809;85.655;73.736
2000;4;11;85.454;85.239;73.557
2000;4;12;85.305;85.066;73.612
2000;4;13;82.155;81.944;77.402
2000;4;14;82.722;82.578;77.35
2000;4;15;80.631;80.306;77.4
2000;4;16;80.248;79.9;77.392
2000;4;17;80.569;80.242;77.402
2000;4;18;80.52;80.182;77.408
2000;4;19;71.53;71.511;77.18
2000;4;20;71.663;71.614;77.062
2000;4;21;71.791;71.727;77.836
2000;4;22;71.439;71.39;76.714
2000;4;23;71.554;71.498;76.784
2000;4;24;70.787;70.796;77.799
2000;4;25;82.518;83.5;72.692
2000;4;26;83.235;84.328;74.237
2000;4;27;86.353;87.029;70.26
2000;4;28;86.798;87.537;68.999
2000;4;29;86.794;87.51;69.991
2000;4;30;87.647;88.944;73.66
2000;5;1;85.992;86.6;69.005
2000;5;2;86.488;86.954;71.321
2000;5;3;85.587;85.842;70.112
2000;5;4;85.836;86.052;70.615
2000;5;5;85.769;85.934;70.91
2000;5;6;84.473;83.928;63.683
2000;5;7;84.886;84.37;62.876
2000;5;8;84.213;83.298;60.154
2000;5;9;84.475;83.522;59.59
2000;5;10;84.238;83.275;59.612
2000;5;11;83.81;83.055;59.5
2000;5;12;84.485;83.59;59.891
2000;5;13;84.462;83.501;60.043
2000;5;14;83.698;82.858;60.052
2000;5;15;81.96;81.17;61.035
2000;5;16;81.438;80.895;61.0
2000;5;17;80.359;79.835;61.77
2000;5;18;78.176;77.526;63.062
2000;5;19;74.98;74.211;64.543
2000;5;20;74.327;73.381;65.848
2000;5;21;72.865;71.849;65.345
2000;5;22;73.243;72.313;65.87
2000;5;23;73.349;72.337;65.749
2000;5;24;73.341;72.42;65.755
2000;5;25;70.318;68.807;71.087
2000;5;26;68.517;67.606;69.161
2000;5;27;68.199;67.324;70.543
2000;5;28;67.803;66.865;71.81
2000;5;29;67.42;66.53;71.526
2000;5;30;66.862;65.88;70.221
2000;5;31;68.009;67.31;75.478
2000;6;1;66.34;65.483;75.404
2000;6;2;64.998;64.047;75.382
2000;6;3;64.989;64.051;75.383
2000;6;4;66.215;65.405;75.377
2000;6;5;64.921;63.963;75.374
2000;6;6;63.794;62.892;62.968
2000;6;7;63.039;61.984;62.983
2000;6;8;62.601;61.681;56.127
2000;6;9;62.819;61.701;57.333
2000;6;10;54.09;51.805;64.783
2000;6;11;54.318;52.044;64.783
2000;6;12;53.752;51.462;64.783
2000;6;13;55.253;53.054;64.783
2000;6;14;53.835;51.533;64.783
2000;6;15;42.577;39.183;64.783
2000;6;16;41.266;37.762;64.783
2000;6;17;41.081;37.599;64.783
2000;6;18;41.768;38.316;64.651
2000;6;19;40.679;36.995;64.9
2000;6;20;40.588;36.618;64.874
2000;6;21;25.172;18.116;55.868
2000;6;22;25.013;17.908;56.027
2000;6;23;25.353;18.872;54.838
2000;6;24;24.784;17.98;54.299
2000;6;25;18.433;10.836;54.489
2000;6;26;16.525;8.763;53.957
2000;6;27;15.39;7.579;51.551
2000;6;28;13.366;5.348;53.103
2000;6;29;13.558;5.544;51.938
2000;6;30;13.067;5.022;51.551
2000;7;1;13.02;5.026;51.526
2000;7;2;12.654;4.085;50.526
2000;7;3;12.023;3.386;52.13
2000;7;4;11.701;3.653;50.02
2000;7;5;12.327;4.297;49.974
2000;7;6;12.273;4.184;49.774
2000;7;7;12.445;4.252;47.956
2000;7;8;12.351;3.851;48.961
2000;7;9;12.355;3.7;44.957
2000;7;10;12.014;3.377;46.28
2000;7;11;12.09;3.442;46.388
2000;7;12;11.878;3.588;46.092
2000;7;13;11.993;3.668;45.834
2000;7;14;11.29;2.259;39.397
2000;7;15;10.651;1.739;38.205
2000;7;16;9.916;1.099;38.449
2000;7;17;11.885;3.147;38.087
2000;7;18;10.033;1.265;37.306
2000;7;19;10.641;1.706;36.84
2000;7;20;10.631;1.284;37.425
2000;7;21;10.604;1.319;37.498
2000;7;22;10.664;1.342;37.467
2000;7;23;9.939;0.959;35.004
2000;7;24;9.549;0.759;34.462
2000;7;25;9.06;0.759;35.19
2000;7;26;8.626;0.511;34.924
2000;7;27;8.846;0.505;33.346
2000;7;28;8.87;0.524;33.084
2000;7;29;8.896;0.449;31.674
2000;7;30;8.154;0.487;30.551
2000;7;31;8.352;0.186;25.535
2000;8;1;8.518;0.288;25.658
2000;8;2;8.344;0.255;25.064
2000;8;3;8.147;0.3;25.565
2000;8;4;8.238;0.341;24.94
2000;8;5;8.641;0.266;24.369
2000;8;6;;;
2000;8;7;;;
2000;8;8;;;
2000;8;9;;;
2000;8;10;;;
2000;8;11;;;
2000;8;12;;;
2000;8;13;;;
2000;8;14;;;
2000;8;15;;;
2000;8;16;;;
2000;8;17;;;
2000;8;18;9.539;0.597;26.298
2000;8;19;9.502;0.577;26.286
2000;8;20;9.744;0.66;25.478
2000;8;21;9.29;0.451;19.44
2000;8;22;9.403;0.467;20.108
2000;8;23;9.746;0.529;21.928
2000;8;24;9.842;0.797;24.689
2000;8;25;9.822;0.797;24.261
2000;8;26;9.974;1.012;21.918
2000;8;27;9.869;1.074;23.459
2000;8;28;9.765;1.003;25.36
2000;8;29;10.025;1.018;24.087
2000;8;30;9.762;1.009;23.808
2000;8;31;9.962;1.009;24.848
2000;9;1;9.702;1.0;24.891
2000;9;2;9.724;1.009;25.87
2000;9;3;9.951;1.165;24.065
2000;9;4;9.802;1.009;23.648
2000;9;5;9.77;1.009;24.261
2000;9;6;9.768;1.009;23.576
2000;9;7;9.72;1.251;23.73
2000;9;8;7.872;0.951;22.893
2000;9;9;6.2;0.79;25.36
2000;9;10;5.039;0.946;33.402
2000;9;11;9.629;2.843;30.993
2000;9;12;10.0;3.014;30.086
2000;9;13;9.938;3.152;29.588
2000;9;14;10.851;3.152;28.799
2000;9;15;6.087;2.91;35.522
2000;9;16;11.547;2.78;29.522
2000;9;17;10.252;2.594;26.687
2000;9;18;10.38;1.381;30.419
2000;9;19;10.295;1.339;30.526
2000;9;20;10.282;1.316;30.42
2000;9;21;10.718;2.523;27.692
2000;9;22;11.918;3.135;29.937
2000;9;23;11.235;2.772;29.642
2000;9;24;11.381;2.991;29.301
2000;9;25;10.987;2.915;32.676
2000;9;26;11.066;2.759;32.522
2000;9;27;8.995;1.669;38.558
2000;9;28;9.056;1.732;39.482
2000;9;29;13.956;7.314;38.557
2000;9;30;61.927;60.189;54.419
2000;10;1;59.853;57.098;68.203
2000;10;2;34.117;29.085;52.665
2000;10;3;41.066;36.558;53.067
2000;10;4;46.694;42.924;53.478
2000;10;5;55.03;52.072;63.924
