YYYY;MM;DD;fsca_full_watershed;fsca_outside_glaciers;glacier_albedo
2000;2;24;61.811;62.222;67.659
2000;2;25;61.787;62.145;66.257
2000;2;26;65.029;65.855;64.917
2000;2;27;65.268;66.06;65.023
2000;2;28;64.628;65.387;65.503
2000;2;29;65.151;65.996;66.812
2000;3;1;65.633;66.208;69.587
2000;3;2;65.707;66.334;69.776
2000;3;3;68.138;67.919;84.557
2000;3;4;68.07;67.953;83.428
2000;3;5;68.289;68.173;83.758
2000;3;6;68.818;68.692;83.788
2000;3;7;69.515;69.443;83.776
2000;3;8;70.917;70.877;85.633
2000;3;9;70.327;70.315;85.264
2000;3;10;70.051;69.973;85.556
2000;3;11;70.236;70.191;84.865
2000;3;12;70.995;71.029;84.629
2000;3;13;70.12;70.059;84.268
2000;3;14;66.215;66.516;72.418
2000;3;15;65.974;66.236;70.336
2000;3;16;65.835;66.184;65.507
2000;3;17;64.645;65.197;59.946
2000;3;18;63.859;64.319;60.878
2000;3;19;62.408;62.616;64.735
2000;3;20;62.588;62.835;63.01
2000;3;21;62.506;62.75;63.66
2000;3;22;63.935;64.258;56.508
2000;3;23;67.712;67.246;65.307
2000;3;24;67.04;66.757;63.256
2000;3;25;66.657;66.329;63.058
2000;3;26;66.622;66.274;63.727
2000;3;27;68.944;68.493;65.972
2000;3;28;67.528;66.741;67.938
2000;3;29;66.214;65.4;67.98
2000;3;30;67.224;66.482;68.119
2000;3;31;67.245;66.511;68.061
2000;4;1;67.15;66.389;68.718
2000;4;2;64.814;63.805;70.869
2000;4;3;62.407;61.22;71.199
2000;4;4;63.283;62.021;74.029
2000;4;5;62.502;61.311;73.991
2000;4;6;61.817;60.621;76.181
2000;4;7;62.766;61.382;83.135
2000;4;8;;;
2000;4;9;63.89;62.337;83.089
2000;4;10;64.268;62.781;83.075
2000;4;11;66.158;64.918;83.065
2000;4;12;67.552;66.472;82.634
2000;4;13;68.966;68.001;82.613
2000;4;14;69.98;69.149;82.136
2000;4;15;69.814;68.983;82.131
2000;4;16;70.396;69.661;82.095
2000;4;17;69.941;69.113;81.246
2000;4;18;70.107;69.256;80.337
2000;4;19;70.044;69.176;78.223
2000;4;20;69.677;68.77;78.85
2000;4;21;69.767;68.872;78.422
2000;4;22;68.774;67.705;77.716
2000;4;23;68.136;66.903;76.726
2000;4;24;66.663;65.188;76.744
2000;4;25;65.377;63.718;77.403
2000;4;26;63.301;61.287;76.385
2000;4;27;58.807;56.327;77.037
2000;4;28;54.322;51.337;77.39
2000;4;29;50.051;46.595;78.841
2000;4;30;45.697;42.058;77.392
2000;5;1;42.998;39.008;77.134
2000;5;2;42.8;38.935;77.401
2000;5;3;41.48;37.287;75.88
2000;5;4;41.173;36.992;76.888
2000;5;5;36.233;31.727;74.166
2000;5;6;33.354;28.482;72.479
2000;5;7;29.237;23.137;65.733
2000;5;8;23.808;15.666;59.922
2000;5;9;22.417;14.054;59.255
2000;5;10;21.075;12.522;59.269
2000;5;11;20.904;12.345;58.883
2000;5;12;20.419;11.738;57.324
2000;5;13;19.766;11.022;57.446
2000;5;14;20.463;11.896;60.156
2000;5;15;19.801;11.814;65.138
2000;5;16;19.099;11.589;67.229
2000;5;17;18.923;11.525;68.548
2000;5;18;19.663;12.695;71.647
2000;5;19;24.569;18.613;73.672
2000;5;20;20.416;13.902;74.345
2000;5;21;19.326;12.781;74.14
2000;5;22;18.883;12.294;74.407
2000;5;23;18.812;12.211;74.424
2000;5;24;18.703;12.106;74.431
2000;5;25;16.971;10.162;74.938
2000;5;26;15.318;8.437;73.592
2000;5;27;14.411;7.488;73.866
2000;5;28;14.387;7.482;74.31
2000;5;29;14.311;7.407;74.491
2000;5;30;14.449;7.422;73.683
2000;5;31;14.253;6.935;71.44
2000;6;1;13.717;6.217;70.989
2000;6;2;13.877;6.26;69.937
2000;6;3;13.622;5.578;67.695
2000;6;4;13.813;5.705;67.432
2000;6;5;13.414;5.355;67.291
2000;6;6;13.309;4.855;64.633
2000;6;7;13.044;4.529;64.823
2000;6;8;12.984;4.357;63.68
2000;6;9;12.989;4.473;64.641
2000;6;10;12.418;3.822;63.125
2000;6;11;12.171;3.525;61.141
2000;6;12;12.088;3.273;60.58
2000;6;13;12.092;3.274;60.489
2000;6;14;11.256;3.217;61.033
2000;6;15;11.144;2.995;59.848
2000;6;16;11.399;3.099;57.16
2000;6;17;11.371;2.76;53.914
2000;6;18;11.252;2.369;54.56
2000;6;19;11.205;2.411;55.097
2000;6;20;11.333;2.393;54.338
2000;6;21;11.245;2.302;53.468
2000;6;22;11.24;2.182;53.095
2000;6;23;11.153;2.055;53.616
2000;6;24;11.172;2.131;53.485
2000;6;25;11.015;1.848;51.828
2000;6;26;10.976;1.783;49.196
2000;6;27;10.844;1.599;45.386
2000;6;28;10.694;1.418;41.844
2000;6;29;10.541;1.277;39.959
2000;6;30;10.514;1.244;39.836
2000;7;1;10.573;1.203;38.938
2000;7;2;10.226;1.058;38.11
2000;7;3;10.385;1.084;38.387
2000;7;4;10.382;1.083;38.441
2000;7;5;10.515;1.162;37.495
2000;7;6;10.423;1.119;37.08
2000;7;7;10.446;1.159;37.005
2000;7;8;10.515;1.252;37.272
2000;7;9;10.482;1.112;37.441
2000;7;10;10.656;1.232;36.463
2000;7;11;10.501;1.073;37.249
2000;7;12;10.523;1.086;37.0
2000;7;13;10.51;1.075;37.038
2000;7;14;10.626;1.129;36.75
2000;7;15;10.522;1.079;36.137
2000;7;16;10.484;1.18;38.175
2000;7;17;10.349;1.166;37.684
2000;7;18;10.385;1.258;38.452
2000;7;19;10.324;1.284;37.32
2000;7;20;9.758;1.011;33.889
2000;7;21;10.086;0.975;33.21
2000;7;22;10.033;1.004;33.153
2000;7;23;10.13;1.117;33.224
2000;7;24;10.029;0.943;32.962
2000;7;25;10.22;0.923;31.653
2000;7;26;10.424;0.997;30.855
2000;7;27;10.317;0.944;30.911
2000;7;28;10.308;0.92;30.814
2000;7;29;10.289;0.905;30.894
2000;7;30;10.406;0.985;30.222
2000;7;31;10.329;0.937;30.161
2000;8;1;10.21;0.913;29.861
2000;8;2;9.924;0.858;29.631
2000;8;3;9.919;0.874;29.627
2000;8;4;9.928;0.919;28.923
2000;8;5;10.186;1.131;29.673
2000;8;6;;;
2000;8;7;;;
2000;8;8;;;
2000;8;9;;;
2000;8;10;;;
2000;8;11;;;
2000;8;12;;;
2000;8;13;;;
2000;8;14;;;
2000;8;15;;;
2000;8;16;;;
2000;8;17;;;
2000;8;18;10.435;1.337;35.433
2000;8;19;11.049;2.136;35.551
2000;8;20;10.727;1.673;35.885
2000;8;21;10.79;1.612;35.092
2000;8;22;10.587;1.66;35.463
2000;8;23;10.459;1.604;36.57
2000;8;24;10.409;1.545;36.539
2000;8;25;10.314;1.45;36.475
2000;8;26;10.273;1.405;40.264
2000;8;27;10.27;1.606;41.606
2000;8;28;10.324;1.632;42.616
2000;8;29;10.398;1.66;41.606
2000;8;30;10.394;1.651;41.596
2000;8;31;10.249;1.531;42.51
2000;9;1;10.258;1.629;42.363
2000;9;2;10.283;1.674;42.99
2000;9;3;10.296;1.637;41.857
2000;9;4;10.341;1.642;41.94
2000;9;5;10.25;1.712;43.053
2000;9;6;10.19;1.756;43.425
2000;9;7;9.959;1.746;44.587
2000;9;8;9.404;1.784;45.88
2000;9;9;9.601;1.745;46.479
