YYYY;MM;DD;fsca_full_watershed;fsca_outside_glaciers;glacier_albedo
2000;2;24;61.626;61.925;71.82
2000;2;25;62.362;62.52;68.409
2000;2;26;62.842;63.273;73.209
2000;2;27;63.425;63.392;70.638
2000;2;28;62.955;62.977;71.323
2000;2;29;62.983;63.456;73.219
2000;3;1;66.688;67.318;69.549
2000;3;2;66.639;67.31;73.011
2000;3;3;68.147;68.927;81.827
2000;3;4;67.954;68.855;80.865
2000;3;5;68.481;69.418;80.412
2000;3;6;69.962;70.284;76.214
2000;3;7;70.836;71.287;76.348
2000;3;8;70.851;71.327;77.735
2000;3;9;70.417;70.807;76.051
2000;3;10;70.092;70.324;75.967
2000;3;11;70.849;71.513;67.088
2000;3;12;70.07;70.813;68.844
2000;3;13;69.431;70.139;68.494
2000;3;14;68.76;69.373;63.319
2000;3;15;69.162;69.53;66.562
2000;3;16;70.735;71.701;63.489
2000;3;17;68.784;69.447;63.642
2000;3;18;68.989;69.793;62.734
2000;3;19;70.273;71.351;62.596
2000;3;20;70.769;71.648;68.573
2000;3;21;70.586;71.727;62.41
2000;3;22;72.184;71.754;68.017
2000;3;23;78.574;78.253;72.034
2000;3;24;79.683;79.75;73.784
2000;3;25;79.992;80.158;73.745
2000;3;26;80.04;79.889;72.784
2000;3;27;79.306;78.811;72.329
2000;3;28;76.858;75.811;75.504
2000;3;29;76.94;76.319;74.819
2000;3;30;75.661;74.643;75.698
2000;3;31;75.138;73.99;75.656
2000;4;1;75.173;74.032;75.676
2000;4;2;72.867;72.152;77.517
2000;4;3;71.433;70.737;76.098
2000;4;4;68.922;68.637;78.375
2000;4;5;67.6;67.238;77.717
2000;4;6;67.0;66.487;77.605
2000;4;7;67.939;67.399;79.706
2000;4;8;;;
2000;4;9;67.238;66.133;79.671
2000;4;10;66.836;65.589;80.488
2000;4;11;67.693;66.507;80.912
2000;4;12;68.24;67.131;80.325
2000;4;13;68.983;67.676;80.959
2000;4;14;69.045;68.134;80.547
2000;4;15;70.306;69.341;80.866
2000;4;16;71.302;70.037;81.432
2000;4;17;71.437;70.283;81.153
2000;4;18;71.492;70.794;81.559
2000;4;19;70.05;69.993;78.657
2000;4;20;70.053;70.002;78.529
2000;4;21;69.858;69.747;78.558
2000;4;22;69.718;69.586;78.32
2000;4;23;69.992;69.882;78.075
2000;4;24;69.422;68.959;77.886
2000;4;25;69.504;68.989;78.321
2000;4;26;70.761;70.321;75.491
2000;4;27;71.142;70.63;77.611
2000;4;28;71.459;70.706;76.572
2000;4;29;73.033;72.3;76.553
2000;4;30;73.749;73.138;76.314
2000;5;1;73.905;73.398;75.848
2000;5;2;72.078;71.134;76.447
2000;5;3;71.618;70.328;74.676
2000;5;4;71.624;70.552;75.461
2000;5;5;69.544;67.861;74.059
2000;5;6;67.766;65.689;73.196
2000;5;7;62.915;58.516;71.332
2000;5;8;57.771;50.784;65.567
2000;5;9;54.069;46.502;63.501
