YYYY;MM;DD;fsca_full_watershed;fsca_outside_glaciers;glacier_albedo
2000;2;24;62.515;62.442;79.171
2000;2;25;64.492;64.512;74.658
2000;2;26;65.051;65.144;78.573
2000;2;27;65.224;65.26;76.012
2000;2;28;64.552;64.568;77.969
2000;2;29;65.204;65.282;79.921
2000;3;1;65.063;65.144;75.958
2000;3;2;65.006;65.085;77.346
2000;3;3;67.078;66.679;89.222
2000;3;4;66.798;66.508;87.069
2000;3;5;66.855;66.582;86.99
2000;3;6;67.423;67.175;85.838
2000;3;7;68.655;68.498;85.674
2000;3;8;69.028;68.786;88.35
2000;3;9;68.417;68.3;85.0
2000;3;10;68.183;67.977;86.112
2000;3;11;68.082;67.809;76.808
2000;3;12;67.222;66.898;76.943
2000;3;13;67.368;67.056;76.977
2000;3;14;65.619;65.377;68.557
2000;3;15;65.224;64.894;67.447
2000;3;16;65.139;64.831;66.633
2000;3;17;61.832;61.39;65.336
2000;3;18;62.51;62.113;65.387
2000;3;19;58.752;58.133;65.382
2000;3;20;58.484;57.839;65.374
2000;3;21;58.873;58.256;65.232
2000;3;22;61.753;60.818;67.103
2000;3;23;60.706;59.091;68.167
2000;3;24;55.57;53.976;70.835
2000;3;25;53.336;51.621;70.813
2000;3;26;56.989;55.477;70.878
2000;3;27;58.014;56.504;69.986
2000;3;28;59.113;57.623;72.893
2000;3;29;58.334;57.091;71.723
2000;3;30;60.18;58.961;73.506
2000;3;31;60.82;59.639;73.527
2000;4;1;59.995;58.782;73.374
2000;4;2;60.428;59.333;73.439
2000;4;3;59.882;59.158;73.062
2000;4;4;60.785;60.169;77.037
2000;4;5;59.158;58.504;76.798
2000;4;6;57.387;56.65;75.67
2000;4;7;57.262;56.461;77.15
2000;4;8;;;
2000;4;9;55.823;54.878;80.923
2000;4;10;56.254;55.315;81.79
2000;4;11;57.662;56.784;81.766
2000;4;12;59.138;58.291;81.216
2000;4;13;59.623;58.774;81.841
2000;4;14;60.316;59.563;81.548
2000;4;15;60.859;60.126;81.337
2000;4;16;61.451;60.749;81.543
2000;4;17;61.237;60.54;81.134
2000;4;18;61.94;61.288;80.198
2000;4;19;61.522;60.91;76.717
2000;4;20;61.679;61.085;76.649
2000;4;21;60.897;60.261;76.688
2000;4;22;59.037;58.279;76.841
2000;4;23;57.686;56.822;75.562
2000;4;24;54.057;52.985;75.44
2000;4;25;53.414;52.274;76.316
2000;4;26;48.267;46.894;76.009
2000;4;27;43.516;41.819;76.546
2000;4;28;42.219;40.39;75.914
2000;4;29;42.606;40.744;75.448
2000;4;30;39.619;37.545;75.695
2000;5;1;38.714;36.592;75.744
2000;5;2;37.694;35.475;76.134
2000;5;3;35.415;33.043;74.182
2000;5;4;34.927;32.57;75.067
2000;5;5;30.77;28.159;74.805
2000;5;6;26.101;23.199;73.549
2000;5;7;19.315;15.787;71.568
2000;5;8;13.769;9.37;65.716
2000;5;9;9.446;4.882;63.261
2000;5;10;7.458;2.595;62.04
2000;5;11;7.739;2.903;62.216
2000;5;12;5.995;0.775;58.837
2000;5;13;5.861;0.725;57.477
2000;5;14;6.304;1.217;59.542
2000;5;15;7.229;2.462;66.375
2000;5;16;5.83;1.5;71.966
2000;5;17;6.002;1.709;72.42
2000;5;18;8.428;4.429;73.498
2000;5;19;14.489;10.958;73.936
2000;5;20;11.266;7.493;74.185
2000;5;21;10.589;6.801;73.481
2000;5;22;11.462;7.735;73.952
2000;5;23;11.892;8.173;73.935
2000;5;24;11.871;8.152;73.958
2000;5;25;8.192;4.225;69.673
2000;5;26;6.478;2.454;72.215
2000;5;27;6.536;2.617;75.47
2000;5;28;6.914;3.033;75.351
2000;5;29;6.368;2.441;75.495
2000;5;30;5.377;1.332;75.098
2000;5;31;5.463;1.315;74.001
2000;6;1;5.309;0.883;70.32
2000;6;2;5.4;0.787;67.874
2000;6;3;5.447;0.686;66.71
2000;6;4;5.396;0.627;67.014
2000;6;5;5.418;0.708;66.965
2000;6;6;5.447;0.573;66.118
2000;6;7;5.472;0.571;65.828
2000;6;8;5.522;0.555;65.022
2000;6;9;5.467;0.564;65.861
2000;6;10;5.476;0.522;64.494
2000;6;11;5.335;0.374;63.835
2000;6;12;4.838;0.176;59.213
2000;6;13;4.813;0.128;59.253
2000;6;14;4.668;0.645;66.699
2000;6;15;4.604;0.484;64.929
2000;6;16;5.113;0.618;62.231
2000;6;17;5.063;0.522;59.467
2000;6;18;5.128;0.407;58.782
2000;6;19;5.124;0.402;58.484
2000;6;20;5.167;0.407;59.258
2000;6;21;5.297;0.464;58.17
2000;6;22;5.201;0.389;58.61
2000;6;23;5.391;0.364;58.343
2000;6;24;5.264;0.354;58.285
2000;6;25;5.298;0.407;58.118
2000;6;26;5.439;0.322;55.406
2000;6;27;5.375;0.266;51.091
2000;6;28;5.386;0.261;47.056
2000;6;29;5.268;0.259;43.707
2000;6;30;5.329;0.291;41.979
2000;7;1;5.411;0.308;42.155
2000;7;2;5.262;0.275;40.012
2000;7;3;5.428;0.26;42.349
2000;7;4;5.278;0.253;41.921
2000;7;5;5.285;0.266;41.9
2000;7;6;5.294;0.257;41.652
2000;7;7;5.205;0.2;41.055
2000;7;8;5.447;0.244;42.026
2000;7;9;5.358;0.134;40.772
2000;7;10;5.334;0.141;40.873
2000;7;11;5.346;0.132;40.913
2000;7;12;5.357;0.132;39.519
2000;7;13;5.337;0.127;40.458
2000;7;14;5.396;0.166;39.839
2000;7;15;5.359;0.185;38.438
2000;7;16;5.358;0.183;38.31
2000;7;17;5.367;0.175;35.199
2000;7;18;5.14;0.183;37.215
2000;7;19;5.134;0.164;36.209
2000;7;20;4.886;0.034;32.828
2000;7;21;5.086;0.037;31.77
2000;7;22;4.997;0.045;31.697
2000;7;23;4.695;0.048;31.226
2000;7;24;4.711;0.047;30.723
2000;7;25;5.047;0.043;30.577
2000;7;26;5.052;0.044;29.358
2000;7;27;5.019;0.044;28.903
2000;7;28;5.041;0.029;28.159
2000;7;29;5.06;0.03;27.818
2000;7;30;5.104;0.026;27.238
2000;7;31;5.134;0.06;26.303
2000;8;1;5.081;0.07;25.388
2000;8;2;5.028;0.053;25.703
2000;8;3;5.014;0.054;25.59
2000;8;4;5.013;0.057;25.643
2000;8;5;5.015;0.092;22.539
2000;8;6;;;
2000;8;7;;;
2000;8;8;;;
2000;8;9;;;
2000;8;10;;;
2000;8;11;;;
2000;8;12;;;
2000;8;13;;;
2000;8;14;;;
2000;8;15;;;
2000;8;16;;;
2000;8;17;;;
2000;8;18;5.051;0.298;33.731
2000;8;19;5.572;0.859;33.437
2000;8;20;5.129;0.306;34.611
2000;8;21;5.235;0.236;32.369
2000;8;22;5.092;0.24;31.207
2000;8;23;5.019;0.206;32.87
2000;8;24;5.018;0.198;32.883
2000;8;25;5.043;0.144;31.874
2000;8;26;5.132;0.176;30.05
2000;8;27;4.904;0.178;29.769
2000;8;28;5.043;0.173;33.522
2000;8;29;4.983;0.138;32.426
2000;8;30;4.994;0.145;32.434
2000;8;31;4.94;0.136;31.997
2000;9;1;4.874;0.135;33.17
2000;9;2;4.848;0.171;35.04
2000;9;3;4.824;0.177;31.508
2000;9;4;4.9;0.187;31.761
2000;9;5;4.859;0.212;31.564
2000;9;6;4.948;0.243;32.99
2000;9;7;4.823;0.265;33.671
2000;9;8;4.201;0.299;31.332
2000;9;9;4.51;0.289;33.405
2000;9;10;5.132;0.437;30.842
2000;9;11;5.108;0.408;30.384
2000;9;12;6.321;1.289;33.857
2000;9;13;6.987;1.993;33.9
2000;9;14;11.656;7.496;52.963
2000;9;15;12.917;8.755;66.568
2000;9;16;16.293;12.551;75.465
2000;9;17;15.516;11.712;76.0
2000;9;18;13.089;8.862;64.153
2000;9;19;14.384;10.338;64.146
2000;9;20;13.969;9.859;64.535
2000;9;21;14.495;10.624;69.137
2000;9;22;11.479;7.372;64.316
2000;9;23;10.34;6.004;58.543
2000;9;24;10.841;6.665;63.166
2000;9;25;6.099;1.686;51.176
2000;9;26;5.943;1.568;47.138
2000;9;27;5.357;0.97;41.769
2000;9;28;5.609;1.128;46.49
2000;9;29;15.445;12.059;47.776
2000;9;30;13.809;10.284;59.93
2000;10;1;13.363;9.578;65.625
2000;10;2;13.017;9.227;66.008
2000;10;3;13.096;9.329;70.032
2000;10;4;14.194;10.651;73.124
2000;10;5;12.358;8.585;78.447
2000;10;6;13.402;9.532;77.421
2000;10;7;13.866;10.138;79.537
2000;10;8;13.913;10.194;79.786
2000;10;9;14.736;11.07;79.101
2000;10;10;14.43;10.744;80.077
2000;10;11;16.991;13.614;73.015
2000;10;12;20.179;17.219;80.715
2000;10;13;20.839;17.909;81.896
2000;10;14;25.917;22.948;73.855
2000;10;15;33.114;30.708;86.266
2000;10;16;49.337;47.773;77.043
2000;10;17;58.455;57.058;77.28
2000;10;18;63.272;62.121;77.446
2000;10;19;60.141;58.729;73.943
2000;10;20;62.105;60.984;76.265
2000;10;21;59.824;58.513;76.254
2000;10;22;64.37;63.248;71.553
2000;10;23;58.742;57.5;81.75
2000;10;24;58.614;57.367;81.726
2000;10;25;59.857;58.907;82.638
2000;10;26;58.41;57.486;77.853
2000;10;27;60.193;59.298;76.203
2000;10;28;52.257;51.115;83.554
2000;10;29;56.985;56.388;82.401
2000;10;30;55.585;54.915;82.602
2000;10;31;56.432;55.778;82.095
2000;11;1;;;
2000;11;2;;;
2000;11;3;;;
2000;11;4;;;
2000;11;5;;;
2000;11;6;;;
2000;11;7;;;
2000;11;8;;;
2000;11;9;;;
2000;11;10;;;
2000;11;11;;;
2000;11;12;;;
2000;11;13;;;
2000;11;14;;;
2000;11;15;;;
2000;11;16;;;
2000;11;17;;;
2000;11;18;;;
2000;11;19;;;
2000;11;20;;;
2000;11;21;;;
2000;11;22;;;
2000;11;23;;;
2000;11;24;;;
2000;11;25;;;
2000;11;26;;;
2000;11;27;;;
2000;11;28;;;
2000;11;29;;;
2000;11;30;;;
2000;12;1;;;
2000;12;2;;;
2000;12;3;;;
2000;12;4;;;
2000;12;5;;;
2000;12;6;;;
2000;12;7;;;
2000;12;8;;;
2000;12;9;;;
2000;12;10;;;
2000;12;11;;;
2000;12;12;;;
2000;12;13;;;
2000;12;14;;;
2000;12;15;;;
2000;12;16;;;
2000;12;17;;;
2000;12;18;;;
2000;12;19;;;
2000;12;20;;;
2000;12;21;;;
2000;12;22;;;
2000;12;23;;;
2000;12;24;;;
2000;12;25;;;
2000;12;26;;;
2000;12;27;;;
2000;12;28;;;
2000;12;29;;;
2000;12;30;;;
2000;12;31;;;
2001;1;1;;;
2001;1;2;;;
2001;1;3;;;
2001;1;4;;;
2001;1;5;;;
2001;1;6;;;
2001;1;7;;;
2001;1;8;;;
2001;1;9;;;
2001;1;10;;;
2001;1;11;;;
2001;1;12;;;
2001;1;13;;;
2001;1;14;;;
2001;1;15;;;
2001;1;16;;;
2001;1;17;;;
2001;1;18;;;
2001;1;19;;;
2001;1;20;;;
2001;1;21;;;
2001;1;22;;;
2001;1;23;;;
2001;1;24;;;
2001;1;25;;;
2001;1;26;;;
2001;1;27;;;
2001;1;28;;;
2001;1;29;;;
2001;1;30;;;
2001;1;31;;;
2001;2;1;66.313;66.224;85.407
2001;2;2;65.189;65.049;85.753
2001;2;3;64.419;64.268;86.358
2001;2;4;66.629;66.378;88.345
2001;2;5;64.537;64.429;88.473
2001;2;6;65.653;65.279;83.104
2001;2;7;65.489;65.1;83.183
2001;2;8;65.06;64.762;86.058
2001;2;9;66.137;65.75;88.186
2001;2;10;65.075;64.932;82.582
2001;2;11;65.624;65.21;71.827
2001;2;12;66.544;66.535;84.15
2001;2;13;67.082;67.069;84.29
2001;2;14;67.988;67.986;74.908
2001;2;15;68.321;68.248;71.881
2001;2;16;66.53;66.43;68.065
2001;2;17;66.922;67.421;83.81
2001;2;18;65.296;65.541;84.981
2001;2;19;66.854;66.881;72.668
2001;2;20;68.064;68.111;73.011
2001;2;21;68.587;68.677;69.212
2001;2;22;69.37;69.735;85.605
2001;2;23;68.149;68.402;84.817
2001;2;24;69.025;69.117;72.339
2001;2;25;68.902;69.21;84.845
2001;2;26;68.653;68.941;84.219
2001;2;27;68.369;68.662;89.652
2001;2;28;68.135;68.382;87.87
2001;3;1;69.1;69.363;86.51
