YYYY;MM;DD;fsca_full_watershed;fsca_outside_glaciers;glacier_albedo
2000;2;24;60.748;60.776;60.617
2000;2;25;72.839;72.971;82.512
2000;2;26;73.041;73.176;83.265
2000;2;27;70.903;71.019;83.388
2000;2;28;70.705;70.866;78.913
2000;2;29;78.938;79.034;89.274
2000;3;1;77.82;77.926;89.359
2000;3;2;78.087;78.183;89.29
2000;3;3;75.146;75.205;89.149
2000;3;4;77.647;77.744;89.266
2000;3;5;81.46;81.622;89.391
2000;3;6;77.048;77.13;89.224
2000;3;7;80.578;80.723;89.019
2000;3;8;78.981;79.062;89.307
2000;3;9;79.095;79.156;88.441
2000;3;10;78.838;78.9;88.416
2000;3;11;75.116;75.133;86.022
2000;3;12;77.456;77.492;86.604
2000;3;13;77.221;77.263;86.78
2000;3;14;75.687;75.691;86.29
2000;3;15;78.112;78.157;85.811
2000;3;16;78.682;78.708;85.746
2000;3;17;77.95;77.975;86.217
2000;3;18;77.745;77.751;85.139
2000;3;19;77.173;77.174;84.339
2000;3;20;79.238;79.262;84.616
2000;3;21;78.198;78.192;84.652
2000;3;22;76.35;76.339;84.096
2000;3;23;79.787;79.744;79.699
2000;3;24;81.666;81.592;77.154
2000;3;25;82.0;81.932;77.057
2000;3;26;82.773;82.677;75.338
2000;3;27;84.58;84.495;72.763
2000;3;28;85.193;85.099;77.522
2000;3;29;84.854;84.727;74.678
2000;3;30;82.045;81.944;76.719
2000;3;31;82.521;82.44;76.726
2000;4;1;86.772;86.691;77.287
2000;4;2;86.23;86.176;77.0
2000;4;3;85.139;85.098;75.451
2000;4;4;83.949;83.933;72.114
2000;4;5;83.64;83.627;72.423
2000;4;6;83.863;83.854;71.913
2000;4;7;85.785;85.744;75.087
2000;4;8;;;
2000;4;9;85.619;85.606;73.375
2000;4;10;85.567;85.555;73.736
2000;4;11;85.359;85.342;73.557
2000;4;12;84.843;84.818;73.612
2000;4;13;77.427;77.371;77.402
2000;4;14;78.559;78.508;77.35
2000;4;15;75.695;75.618;77.4
2000;4;16;75.326;75.253;77.392
2000;4;17;75.852;75.768;77.402
2000;4;18;76.065;75.98;77.408
2000;4;19;69.949;69.949;77.18
2000;4;20;70.014;70.01;77.062
2000;4;21;70.094;70.087;77.836
2000;4;22;69.685;69.678;76.714
2000;4;23;69.769;69.761;76.784
2000;4;24;69.005;69.005;77.799
2000;4;25;82.801;82.983;72.692
2000;4;26;82.434;82.621;74.237
2000;4;27;83.188;83.289;70.26
2000;4;28;83.378;83.491;68.999
2000;4;29;83.518;83.621;69.991
2000;4;30;83.616;83.825;73.66
2000;5;1;79.82;79.913;69.005
2000;5;2;79.87;79.924;71.321
2000;5;3;77.899;77.933;70.112
2000;5;4;78.424;78.43;70.615
2000;5;5;78.412;78.413;70.91
2000;5;6;71.636;71.475;63.683
2000;5;7;70.188;70.006;62.876
2000;5;8;69.564;69.323;60.154
2000;5;9;69.512;69.266;59.59
2000;5;10;69.28;69.029;59.612
2000;5;11;68.454;68.232;59.5
2000;5;12;67.792;67.544;59.891
2000;5;13;67.648;67.388;60.043
2000;5;14;65.523;65.282;60.052
2000;5;15;61.713;61.474;61.035
2000;5;16;61.271;61.062;61.0
2000;5;17;58.553;58.314;61.77
2000;5;18;54.879;54.63;63.062
2000;5;19;52.188;51.881;64.543
2000;5;20;50.262;49.91;65.848
2000;5;21;48.453;48.122;65.345
2000;5;22;48.112;47.778;65.87
2000;5;23;48.103;47.766;65.749
2000;5;24;47.842;47.51;65.755
2000;5;25;45.567;45.171;71.087
2000;5;26;45.155;44.885;69.161
2000;5;27;44.572;44.288;70.543
2000;5;28;44.12;43.834;71.81
2000;5;29;44.125;43.848;71.526
2000;5;30;44.341;44.057;70.221
2000;5;31;45.136;44.883;75.478
2000;6;1;43.911;43.654;75.404
2000;6;2;42.692;42.421;75.382
2000;6;3;43.049;42.777;75.383
2000;6;4;43.29;43.041;75.377
2000;6;5;42.125;41.856;75.374
2000;6;6;41.053;40.673;62.968
2000;6;7;40.725;40.33;62.983
