YYYY;MM;DD;fsca_full_watershed;fsca_outside_glaciers;glacier_albedo
2000;2;24;66.56;66.587;
2000;2;25;64.486;64.5;
2000;2;26;65.075;65.092;
2000;2;27;64.467;64.476;
2000;2;28;64.489;64.498;
2000;2;29;64.949;64.961;
2000;3;1;64.959;64.974;
2000;3;2;65.053;65.069;
2000;3;3;64.27;64.289;
2000;3;4;64.256;64.271;
2000;3;5;64.194;64.203;
2000;3;6;63.907;63.923;
2000;3;7;61.309;61.317;
2000;3;8;81.652;81.646;
2000;3;9;81.432;81.419;
2000;3;10;81.701;81.697;
2000;3;11;83.11;83.104;
2000;3;12;86.547;86.533;
2000;3;13;86.76;86.743;
2000;3;14;85.272;85.251;
2000;3;15;86.078;86.06;
2000;3;16;86.233;86.215;
2000;3;17;86.193;86.174;
2000;3;18;85.207;85.187;
2000;3;19;81.685;81.656;
2000;3;20;81.49;81.473;
2000;3;21;81.067;81.034;
2000;3;22;79.176;79.137;
2000;3;23;78.363;78.354;
2000;3;24;81.987;82.027;
2000;3;25;82.113;82.148;
2000;3;26;81.332;81.346;
2000;3;27;82.764;82.822;
2000;3;28;84.321;84.375;
2000;3;29;82.164;82.221;
2000;3;30;81.07;81.123;
2000;3;31;80.971;81.025;
2000;4;1;84.163;84.227;
2000;4;2;86.555;86.635;
2000;4;3;82.928;83.001;
2000;4;4;82.723;82.843;
2000;4;5;82.771;82.885;
2000;4;6;83.013;83.127;
2000;4;7;84.894;84.998;
2000;4;8;;;
2000;4;9;81.87;81.982;
2000;4;10;82.469;82.568;
2000;4;11;82.516;82.613;
2000;4;12;81.599;81.683;
2000;4;13;76.118;76.193;
2000;4;14;78.887;78.97;
2000;4;15;70.128;70.135;
2000;4;16;70.046;70.055;
2000;4;17;70.108;70.119;
2000;4;18;69.752;69.782;
2000;4;19;64.697;64.713;
2000;4;20;64.345;64.355;
2000;4;21;64.471;64.482;
2000;4;22;64.097;64.138;
2000;4;23;64.138;64.184;
2000;4;24;64.607;64.667;
2000;4;25;85.064;85.303;
2000;4;26;85.119;85.349;
2000;4;27;84.882;85.12;
2000;4;28;84.559;84.793;
2000;4;29;81.444;81.684;
2000;4;30;83.885;84.142;
2000;5;1;78.757;78.989;
2000;5;2;78.764;78.999;
2000;5;3;72.659;72.875;
2000;5;4;71.663;71.877;
2000;5;5;71.279;71.494;
2000;5;6;60.127;60.338;
2000;5;7;58.883;59.09;
2000;5;8;54.673;54.865;
2000;5;9;54.417;54.608;
2000;5;10;47.407;47.574;
2000;5;11;42.577;42.727;
2000;5;12;34.277;34.398;
2000;5;13;32.0;32.112;
2000;5;14;31.928;32.04;
2000;5;15;29.653;29.757;
2000;5;16;24.117;24.202;
2000;5;17;21.654;21.73;
2000;5;18;19.185;19.253;
2000;5;19;27.134;27.23;
2000;5;20;20.531;20.603;
2000;5;21;19.401;19.469;
2000;5;22;21.532;21.608;
2000;5;23;25.037;25.125;
2000;5;24;24.704;24.791;
2000;5;25;14.745;14.796;
2000;5;26;12.444;12.487;
2000;5;27;13.088;13.134;
2000;5;28;13.322;13.368;
2000;5;29;9.46;9.493;
2000;5;30;6.668;6.692;
2000;5;31;2.752;2.761;
2000;6;1;2.261;2.269;
2000;6;2;1.973;1.98;
2000;6;3;1.412;1.417;
2000;6;4;1.306;1.311;
2000;6;5;1.36;1.364;
2000;6;6;1.588;1.593;
2000;6;7;1.35;1.355;
2000;6;8;1.108;1.111;
2000;6;9;1.211;1.215;
2000;6;10;1.211;1.216;
2000;6;11;0.938;0.941;
2000;6;12;0.63;0.632;
2000;6;13;0.713;0.716;
2000;6;14;0.919;0.922;
2000;6;15;0.32;0.321;
2000;6;16;0.613;0.615;
2000;6;17;0.384;0.385;
2000;6;18;0.4;0.401;
2000;6;19;0.191;0.192;
2000;6;20;0.176;0.176;
2000;6;21;0.018;0.018;
2000;6;22;0.005;0.005;
2000;6;23;0.003;0.003;
2000;6;24;0.0;0.0;
2000;6;25;0.0;0.0;
2000;6;26;0.0;0.0;
2000;6;27;0.0;0.0;
2000;6;28;0.0;0.0;
2000;6;29;0.0;0.0;
2000;6;30;0.0;0.0;
2000;7;1;0.0;0.0;
2000;7;2;0.0;0.0;
2000;7;3;0.0;0.0;
2000;7;4;0.0;0.0;
2000;7;5;0.0;0.0;
2000;7;6;0.0;0.0;
2000;7;7;0.0;0.0;
2000;7;8;0.028;0.028;
2000;7;9;0.2;0.201;
2000;7;10;0.199;0.2;
2000;7;11;0.247;0.248;
2000;7;12;0.304;0.305;
2000;7;13;0.062;0.062;
2000;7;14;0.0;0.0;
