YYYY;MM;DD;fsca_full_watershed;fsca_outside_glaciers;glacier_albedo
2000;2;24;72.029;72.036;
2000;2;25;71.968;71.975;
2000;2;26;71.512;71.52;
2000;2;27;72.6;72.602;
2000;2;28;71.905;71.912;
2000;2;29;72.265;72.267;
2000;3;1;73.222;73.228;
2000;3;2;73.214;73.22;
2000;3;3;73.368;73.373;
2000;3;4;73.282;73.288;
2000;3;5;72.79;72.791;
2000;3;6;73.762;73.769;
2000;3;7;73.306;73.31;
2000;3;8;73.286;73.291;
2000;3;9;72.771;72.779;
2000;3;10;71.786;71.796;
2000;3;11;72.281;72.29;
2000;3;12;68.684;68.689;
2000;3;13;68.751;68.755;
2000;3;14;68.64;68.647;
2000;3;15;68.47;68.475;
2000;3;16;64.363;64.356;
2000;3;17;65.096;65.091;
2000;3;18;64.62;64.616;
2000;3;19;64.101;64.097;
2000;3;20;64.135;64.131;
2000;3;21;64.121;64.118;
2000;3;22;64.024;64.021;
2000;3;23;87.556;87.565;
2000;3;24;87.524;87.532;
2000;3;25;87.912;87.92;
2000;3;26;82.06;82.07;
2000;3;27;77.697;77.702;
2000;3;28;79.581;79.584;
2000;3;29;78.364;78.368;
2000;3;30;78.368;78.372;
2000;3;31;77.878;77.883;
2000;4;1;78.12;78.125;
2000;4;2;79.577;79.58;
2000;4;3;77.731;77.736;
2000;4;4;77.727;77.732;
2000;4;5;77.648;77.653;
2000;4;6;77.605;77.606;
2000;4;7;78.705;78.706;
2000;4;8;;;
2000;4;9;78.186;78.188;
2000;4;10;78.918;78.918;
2000;4;11;79.593;79.594;
2000;4;12;80.744;80.749;
2000;4;13;82.01;82.014;
2000;4;14;82.896;82.898;
2000;4;15;82.984;82.986;
2000;4;16;83.415;83.417;
2000;4;17;83.462;83.464;
2000;4;18;84.135;84.137;
2000;4;19;83.826;83.828;
2000;4;20;83.707;83.71;
2000;4;21;83.82;83.822;
2000;4;22;83.676;83.679;
2000;4;23;84.029;84.031;
2000;4;24;83.35;83.348;
2000;4;25;83.328;83.327;
2000;4;26;83.016;83.016;
2000;4;27;83.109;83.108;
2000;4;28;83.887;83.887;
2000;4;29;82.524;82.523;
2000;4;30;82.1;82.104;
2000;5;1;81.748;81.751;
2000;5;2;81.702;81.704;
2000;5;3;81.907;81.908;
2000;5;4;81.808;81.809;
2000;5;5;78.645;78.643;
2000;5;6;79.498;79.491;
2000;5;7;84.294;84.3;
2000;5;8;83.473;83.48;
2000;5;9;83.424;83.431;
2000;5;10;83.382;83.389;
2000;5;11;83.195;83.202;
2000;5;12;81.338;81.341;
2000;5;13;79.941;79.946;
2000;5;14;79.385;79.388;
2000;5;15;78.608;78.619;
2000;5;16;78.157;78.169;
2000;5;17;78.239;78.251;
2000;5;18;72.639;72.658;
2000;5;19;74.726;74.743;
2000;5;20;73.248;73.265;
2000;5;21;72.688;72.706;
2000;5;22;71.554;71.573;
2000;5;23;71.327;71.346;
2000;5;24;72.368;72.386;
2000;5;25;63.325;63.334;
2000;5;26;60.203;60.201;
2000;5;27;57.433;57.457;
2000;5;28;61.089;61.11;
2000;5;29;61.012;61.032;
2000;5;30;58.542;58.566;
2000;5;31;53.373;53.402;
2000;6;1;49.911;49.949;
2000;6;2;51.985;51.996;
2000;6;3;32.073;32.079;
2000;6;4;32.714;32.694;
2000;6;5;30.616;30.606;
2000;6;6;28.604;28.63;
2000;6;7;25.675;25.668;
2000;6;8;7.729;7.739;
2000;6;9;6.912;6.928;
2000;6;10;4.967;4.987;
2000;6;11;4.035;4.051;
2000;6;12;3.902;3.919;
2000;6;13;4.632;4.645;
2000;6;14;5.722;5.752;
2000;6;15;4.048;4.054;
2000;6;16;1.621;1.619;
2000;6;17;1.239;1.238;
2000;6;18;0.767;0.766;
2000;6;19;0.645;0.645;
2000;6;20;1.093;1.092;
2000;6;21;0.488;0.487;
2000;6;22;0.499;0.499;
2000;6;23;0.463;0.462;
2000;6;24;0.464;0.464;
2000;6;25;0.468;0.467;
2000;6;26;0.241;0.24;
2000;6;27;0.345;0.344;
2000;6;28;0.323;0.323;
2000;6;29;0.517;0.516;
2000;6;30;0.667;0.666;
2000;7;1;0.704;0.703;
2000;7;2;1.024;1.023;
2000;7;3;0.741;0.74;
2000;7;4;0.619;0.619;
2000;7;5;0.414;0.414;
2000;7;6;0.452;0.451;
2000;7;7;0.761;0.76;
2000;7;8;0.792;0.791;
2000;7;9;0.459;0.459;
2000;7;10;0.505;0.504;
2000;7;11;0.397;0.397;
2000;7;12;0.481;0.48;
2000;7;13;0.419;0.418;
2000;7;14;0.486;0.485;
2000;7;15;0.586;0.586;
2000;7;16;0.768;0.767;
2000;7;17;0.786;0.785;
2000;7;18;0.755;0.754;
2000;7;19;0.651;0.651;
2000;7;20;0.243;0.242;
2000;7;21;0.155;0.155;
2000;7;22;0.191;0.191;
2000;7;23;0.148;0.148;
2000;7;24;0.146;0.146;
2000;7;25;0.083;0.083;
2000;7;26;0.047;0.047;
2000;7;27;0.041;0.041;
2000;7;28;0.032;0.032;
2000;7;29;0.03;0.03;
2000;7;30;0.033;0.033;
2000;7;31;0.004;0.004;
2000;8;1;0.047;0.047;
2000;8;2;0.002;0.002;
2000;8;3;0.0;0.0;
2000;8;4;0.008;0.008;
2000;8;5;0.092;0.092;
2000;8;6;;;
2000;8;7;;;
2000;8;8;;;
2000;8;9;;;
2000;8;10;;;
2000;8;11;;;
2000;8;12;;;
2000;8;13;;;
2000;8;14;;;
2000;8;15;;;
2000;8;16;;;
2000;8;17;;;
2000;8;18;0.502;0.501;
2000;8;19;1.496;1.494;
2000;8;20;0.5;0.5;
2000;8;21;0.462;0.462;
2000;8;22;0.505;0.505;
2000;8;23;0.512;0.511;
2000;8;24;0.276;0.276;
2000;8;25;0.188;0.188;
2000;8;26;0.164;0.164;
2000;8;27;0.193;0.193;
2000;8;28;0.181;0.18;
2000;8;29;0.112;0.112;
2000;8;30;0.103;0.103;
2000;8;31;0.038;0.038;
2000;9;1;0.233;0.232;
2000;9;2;0.173;0.173;
2000;9;3;0.163;0.163;
2000;9;4;0.158;0.158;
2000;9;5;0.219;0.219;
2000;9;6;0.38;0.38;
2000;9;7;0.264;0.263;
2000;9;8;0.381;0.381;
2000;9;9;0.393;0.393;
2000;9;10;0.534;0.534;
2000;9;11;0.928;0.926;
2000;9;12;2.538;2.535;
2000;9;13;3.071;3.068;
2000;9;14;2.535;2.532;
2000;9;15;1.414;1.413;
2000;9;16;3.09;3.087;
2000;9;17;3.876;3.871;
2000;9;18;3.709;3.705;
2000;9;19;3.396;3.392;
2000;9;20;2.986;2.983;
2000;9;21;4.808;4.802;
2000;9;22;4.201;4.196;
2000;9;23;3.098;3.095;
2000;9;24;2.428;2.425;
2000;9;25;1.992;1.99;
2000;9;26;5.323;5.317;
2000;9;27;6.26;6.259;
2000;9;28;15.705;15.763;
2000;9;29;19.058;19.112;
2000;9;30;48.479;48.499;
2000;10;1;52.088;52.104;
2000;10;2;51.036;51.051;
2000;10;3;52.185;52.203;
2000;10;4;57.167;57.175;
2000;10;5;61.575;61.578;
2000;10;6;57.478;57.486;
2000;10;7;55.399;55.409;
2000;10;8;55.569;55.565;
2000;10;9;55.929;55.925;
2000;10;10;55.726;55.722;
2000;10;11;53.847;53.84;
2000;10;12;53.865;53.857;
2000;10;13;55.649;55.637;
2000;10;14;56.445;56.431;
2000;10;15;56.424;56.464;
2000;10;16;61.206;61.24;
2000;10;17;63.224;63.222;
2000;10;18;67.974;67.969;
2000;10;19;65.568;65.555;
2000;10;20;62.882;62.869;
2000;10;21;61.842;61.83;
2000;10;22;50.949;50.95;
2000;10;23;55.93;55.925;
2000;10;24;56.029;56.024;
2000;10;25;61.278;61.267;
2000;10;26;54.137;54.132;
2000;10;27;53.401;53.401;
2000;10;28;53.349;53.344;
2000;10;29;54.869;54.862;
2000;10;30;60.437;60.424;
2000;10;31;60.291;60.278;
2000;11;1;;;
2000;11;2;;;
2000;11;3;;;
2000;11;4;;;
2000;11;5;;;
2000;11;6;;;
2000;11;7;;;
2000;11;8;;;
2000;11;9;;;
2000;11;10;;;
2000;11;11;;;
2000;11;12;;;
2000;11;13;;;
2000;11;14;;;
2000;11;15;;;
2000;11;16;;;
2000;11;17;;;
2000;11;18;;;
2000;11;19;;;
2000;11;20;;;
2000;11;21;;;
2000;11;22;;;
2000;11;23;;;
2000;11;24;;;
2000;11;25;;;
2000;11;26;;;
2000;11;27;;;
2000;11;28;;;
2000;11;29;;;
2000;11;30;;;
2000;12;1;;;
2000;12;2;;;
2000;12;3;;;
2000;12;4;;;
