;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;24.317;404.902
1891;;;;24.273;404.174
1892;;;;24.229;403.446
1893;;;;24.186;402.717
1894;;;;24.142;401.989
1895;;;;24.098;401.26
1896;;;;24.054;400.532
1897;;;;24.011;399.803
1898;;;;23.967;399.075
1899;;;;23.923;398.346
1900;;;;23.879;397.618
1901;;;;23.836;396.889
1902;;;;23.792;396.161
1903;;;;23.748;395.432
1904;;;;23.704;394.704
1905;;;;23.661;393.975
1906;;;;23.617;393.247
1907;;;;23.573;392.518
1908;;;;23.529;391.79
1909;;;;23.486;391.062
1910;;;;23.442;390.333
1911;;;;23.398;389.605
1912;;;;23.354;388.876
1913;;;;23.311;388.148
1914;;;;23.267;387.419
1915;;;;23.223;386.691
1916;;;;23.179;385.962
1917;;;;23.136;385.234
1918;;;;23.092;384.505
1919;;;;23.048;383.777
1920;;;;23.004;383.048
1921;;;;22.961;382.32
1922;;;;22.917;381.591
1923;;;;22.873;380.863
1924;;;;22.829;380.134
1925;;;;22.786;379.406
1926;;;;22.742;378.678
1927;;;;22.698;377.949
1928;;;;22.654;377.221
1929;;;;22.611;376.492
1930;;;;22.567;375.764
1931;;;;22.523;375.035
1932;;;;22.479;374.307
1933;;;;22.436;373.578
1934;;;;22.392;372.85
1935;;;;22.348;372.121
1936;;;;22.304;371.393
1937;;;;22.261;370.664
1938;;;;22.217;369.936
1939;;;;22.173;369.207
1940;;;;22.129;368.479
1941;;;;22.086;367.75
1942;;;;22.042;367.022
1943;;;;21.998;366.294
1944;;;;21.954;365.565
1945;;;;21.911;364.837
1946;;;;21.885;364.411
1947;;;;21.859;363.985
1948;;;;21.834;363.56
1949;;;;21.808;363.134
1950;;;;21.783;362.709
1951;;;;21.757;362.283
1952;;;;21.732;361.858
1953;;;;21.706;361.432
1954;;;;21.681;361.006
1955;;;;21.655;360.581
1956;;;;21.629;360.155
1957;;;;21.604;359.73
1958;;;;21.578;359.304
1959;;;;21.553;358.878
1960;;;;21.527;358.453
1961;;;;21.502;358.027
1962;;;;21.476;357.602
1963;;;;21.451;357.176
1964;;;;21.425;356.75
1965;;;;21.399;356.325
1966;;;;21.374;355.899
1967;;;;21.348;355.474
1968;;;;21.323;355.048
1969;;;;21.297;354.623
1970;;;;21.272;354.197
1971;;;;21.264;354.068
1972;;;;21.256;353.94
1973;;;;21.248;353.812
1974;;;;21.241;353.683
1975;;;;21.233;353.555
1976;;;;21.225;353.426
1977;;;;21.218;353.298
1978;;;;21.21;353.169
1979;;;;21.202;353.041
1980;;;;21.194;352.912
1981;;;;21.187;352.784
1982;;;;21.179;352.655
1983;;;;21.171;352.527
1984;;;;21.164;352.398
1985;;;;21.156;352.27
1986;;;;21.148;352.141
1987;;;;21.14;352.013
1988;;;;21.133;351.884
1989;;;;21.125;351.756
1990;;;;21.117;351.627
1991;;;;21.11;351.499
1992;;;;21.102;351.37
1993;;;;21.094;351.242
1994;;;;21.086;351.113
1995;;;;21.079;350.985
1996;;;;21.071;350.856
1997;-1.4876873;-2.9894652;1.5017779;21.063;350.728
1998;-1.5390338;-2.6151218;1.0760881;21.056;350.6
1999;-0.51200795;-2.1489363;1.6369283;21.048;350.471
2000;-0.46293807;-2.7069607;2.2440226;21.04;350.343
2001;-1.0363472;-2.4158816;1.3795345;20.952;348.88
2002;-1.4118247;-3.0208101;1.6089854;20.864;347.418
2003;-2.0110059;-4.221943;2.210937;20.777;345.955
2004;-1.258134;-3.0580194;1.7998854;20.689;344.493
2005;-0.7927357;-2.3271832;1.5344476;20.601;343.03
2006;-1.1635466;-3.2180011;2.0544546;20.513;341.568
2007;-1.4140418;-3.043594;1.6295521;20.425;340.105
2008;-1.7410691;-3.7932875;2.0522184;20.337;338.643
2009;-0.15730953;-2.1035397;1.9462302;20.25;337.18
2010;-3.5522199;-4.649997;1.0977774;20.162;335.718
2011;-0.92232037;-2.782647;1.8603265;20.074;334.255
2012;-0.2748158;-2.8361003;2.5612845;19.986;332.793
2013;-0.80777276;-2.2455425;1.4377698;19.898;331.33
2014;-1.6238437;-3.1379697;1.5141261;19.811;329.868
2015;0.48991096;-1.8765508;2.3664618;19.76;329.03
2016;-1.5001187;-3.1957521;1.6956334;19.71;328.192
2017;-0.93632317;-3.1317837;2.1954606;19.66;327.355
2018;0.027402997;-1.5706747;1.5980777;19.537;325.316
2019;-2.0253248;-3.7968788;1.771554;19.415;323.277
2020;-0.57611907;-2.333919;1.7578;19.415;323.277
2021;-2.034611;-3.6878643;1.6532533;19.415;323.277
2022;0.15053439;-2.2906034;2.4411378;19.415;323.277
