;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;19.144;625.687
1891;;;;19.131;625.257
1892;;;;19.118;624.827
1893;;;;19.105;624.397
1894;;;;19.092;623.967
1895;;;;19.079;623.536
1896;;;;19.065;623.106
1897;;;;19.052;622.676
1898;;;;19.039;622.246
1899;;;;19.026;621.815
1900;;;;19.013;621.385
1901;;;;19.0;620.955
1902;;;;18.986;620.525
1903;;;;18.973;620.094
1904;;;;18.96;619.664
1905;;;;18.947;619.234
1906;;;;18.934;618.804
1907;;;;18.921;618.374
1908;;;;18.908;617.943
1909;;;;18.894;617.513
1910;;;;18.881;617.083
1911;;;;18.868;616.653
1912;;;;18.855;616.222
1913;;;;18.842;615.792
1914;;;;18.829;615.362
1915;;;;18.815;614.932
1916;;;;18.802;614.501
1917;;;;18.789;614.071
1918;;;;18.776;613.641
1919;;;;18.763;613.211
1920;;;;18.75;612.781
1921;;;;18.736;612.35
1922;;;;18.723;611.92
1923;;;;18.71;611.49
1924;;;;18.697;611.06
1925;;;;18.684;610.629
1926;;;;18.671;610.199
1927;;;;18.657;609.769
1928;;;;18.644;609.339
1929;;;;18.631;608.908
1930;;;;18.618;608.478
1931;;;;18.605;608.048
1932;;;;18.592;607.618
1933;;;;18.578;607.188
1934;;;;18.565;606.757
1935;;;;18.552;606.327
1936;;;;18.539;605.897
1937;;;;18.526;605.467
1938;;;;18.513;605.036
1939;;;;18.499;604.606
1940;;;;18.486;604.176
1941;;;;18.473;603.746
1942;;;;18.46;603.316
1943;;;;18.447;602.885
1944;;;;18.434;602.455
1945;;;;18.42;602.025
1946;;;;18.359;600.018
1947;;;;18.298;598.01
1948;;;;18.236;596.003
1949;;;;18.175;593.996
1950;;;;18.113;591.988
1951;;;;18.052;589.981
1952;;;;17.991;587.974
1953;;;;17.929;585.967
1954;;;;17.868;583.959
1955;;;;17.806;581.952
1956;;;;17.745;579.945
1957;;;;17.683;577.938
1958;;;;17.622;575.93
1959;;;;17.561;573.923
1960;;;;17.499;571.916
1961;;;;17.438;569.909
1962;;;;17.376;567.901
1963;;;;17.315;565.894
1964;;;;17.254;563.887
1965;;;;17.192;561.879
1966;;;;17.131;559.872
1967;;;;17.069;557.865
1968;;;;17.008;555.858
1969;;;;16.946;553.85
1970;;;;16.885;551.843
1971;;;;16.898;552.282
1972;;;;16.912;552.721
1973;;;;16.925;553.16
1974;;;;16.939;553.598
1975;;;;16.952;554.037
1976;;;;16.966;554.476
1977;;;;16.979;554.915
1978;;;;16.992;555.354
1979;;;;17.006;555.793
1980;;;;17.019;556.232
1981;;;;17.033;556.67
1982;;;;17.046;557.109
1983;;;;17.06;557.548
1984;;;;17.073;557.987
1985;;;;17.086;558.426
1986;;;;17.1;558.865
1987;;;;17.113;559.303
1988;;;;17.127;559.742
1989;;;;17.14;560.181
1990;;;;17.154;560.62
1991;;;;17.167;561.059
1992;;;;17.18;561.498
1993;;;;17.194;561.936
1994;;;;17.207;562.375
1995;;;;17.221;562.814
1996;;;;17.234;563.253
1997;-1.4089375;-2.6580374;1.2491;17.248;563.692
1998;-1.0266844;-1.9722518;0.94556737;17.261;564.131
1999;-0.49482393;-1.706366;1.211542;17.274;564.569
2000;-0.77673924;-2.0950634;1.3183242;17.288;565.008
2001;-1.1137605;-2.0623534;0.9485929;17.211;562.513
2002;-0.63353884;-1.9878736;1.3543347;17.135;560.017
2003;-1.0071073;-2.7946694;1.7875621;17.059;557.522
2004;-1.0325757;-2.3761218;1.343546;16.982;555.026
2005;-1.0001628;-2.1851065;1.1849437;16.906;552.531
2006;-0.7445754;-2.305971;1.5613955;16.83;550.036
2007;-0.5338365;-2.0556881;1.5218517;16.753;547.54
2008;-0.8773885;-2.5906703;1.7132819;16.677;545.045
2009;-0.26346076;-1.9686192;1.7051585;16.601;542.549
2010;-3.0191321;-4.2721863;1.2530543;16.524;540.054
2011;-1.3042428;-3.1243632;1.8201203;16.448;537.558
2012;-0.7172718;-2.2988317;1.5815599;16.372;535.063
2013;-0.70458925;-1.8313149;1.1267257;16.295;532.567
2014;-1.1949769;-2.452766;1.257789;16.219;530.072
2015;0.6748117;-1.3410097;2.0158215;16.109;526.497
2016;-1.0572594;-2.439492;1.3822325;16.0;522.922
2017;-0.30220687;-2.1369157;1.8347088;15.891;519.348
2018;0.01812625;-1.5510672;1.5691935;15.818;516.98
2019;-1.829154;-3.2093523;1.3801982;15.746;514.613
2020;-0.6530826;-2.0736237;1.420541;15.746;514.613
2021;-1.6670477;-2.7750635;1.1080158;15.746;514.613
2022;-0.51112473;-2.2736018;1.762477;15.746;514.613
