;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;75.197;339.018
1891;;;;75.166;338.876
1892;;;;75.135;338.735
1893;;;;75.103;338.594
1894;;;;75.072;338.452
1895;;;;75.041;338.311
1896;;;;75.009;338.17
1897;;;;74.978;338.028
1898;;;;74.947;337.887
1899;;;;74.915;337.746
1900;;;;74.884;337.605
1901;;;;74.853;337.463
1902;;;;74.821;337.322
1903;;;;74.79;337.181
1904;;;;74.759;337.039
1905;;;;74.727;336.898
1906;;;;74.696;336.757
1907;;;;74.665;336.616
1908;;;;74.633;336.474
1909;;;;74.602;336.333
1910;;;;74.571;336.192
1911;;;;74.539;336.05
1912;;;;74.508;335.909
1913;;;;74.477;335.768
1914;;;;74.445;335.626
1915;;;;74.414;335.485
1916;;;;74.383;335.344
1917;;;;74.351;335.203
1918;;;;74.32;335.061
1919;;;;74.289;334.92
1920;;;;74.257;334.779
1921;;;;74.226;334.637
1922;;;;74.195;334.496
1923;;;;74.163;334.355
1924;;;;74.132;334.214
1925;;;;74.101;334.072
1926;;;;74.069;333.931
1927;;;;74.038;333.79
1928;;;;74.006;333.648
1929;;;;73.975;333.507
1930;;;;73.944;333.366
1931;;;;73.912;333.225
1932;;;;73.881;333.083
1933;;;;73.85;332.942
1934;;;;73.818;332.801
1935;;;;73.787;332.659
1936;;;;73.756;332.518
1937;;;;73.724;332.377
1938;;;;73.693;332.235
1939;;;;73.662;332.094
1940;;;;73.63;331.953
1941;;;;73.599;331.812
1942;;;;73.568;331.67
1943;;;;73.536;331.529
1944;;;;73.505;331.388
1945;;;;73.474;331.246
1946;;;;73.396;330.894
1947;;;;73.317;330.541
1948;;;;73.239;330.189
1949;;;;73.161;329.837
1950;;;;73.083;329.484
1951;;;;73.005;329.132
1952;;;;72.926;328.779
1953;;;;72.848;328.427
1954;;;;72.77;328.074
1955;;;;72.692;327.722
1956;;;;72.614;327.369
1957;;;;72.536;327.017
1958;;;;72.457;326.665
1959;;;;72.379;326.312
1960;;;;72.301;325.96
1961;;;;72.223;325.607
1962;;;;72.145;325.255
1963;;;;72.067;324.902
1964;;;;71.988;324.55
1965;;;;71.91;324.197
1966;;;;71.832;323.845
1967;;;;71.754;323.493
1968;;;;71.676;323.14
1969;;;;71.597;322.788
1970;;;;71.519;322.435
1971;;;;71.54;322.527
1972;;;;71.56;322.618
1973;;;;71.58;322.71
1974;;;;71.601;322.802
1975;;;;71.621;322.893
1976;;;;71.641;322.985
1977;;;;71.662;323.077
1978;;;;71.682;323.168
1979;;;;71.702;323.26
1980;;;;71.723;323.352
1981;;;;71.743;323.443
1982;;;;71.763;323.535
1983;;;;71.784;323.626
1984;;;;71.804;323.718
1985;;;;71.824;323.81
1986;;;;71.844;323.901
1987;;;;71.865;323.993
1988;;;;71.885;324.085
1989;;;;71.905;324.176
1990;;;;71.926;324.268
1991;;;;71.946;324.359
1992;;;;71.966;324.451
1993;;;;71.987;324.543
1994;;;;72.007;324.634
1995;;;;72.027;324.726
1996;;;;72.048;324.818
1997;-1.318341;-2.367491;1.04915;72.068;324.909
1998;-1.2029383;-2.1529171;0.9499789;72.088;325.001
1999;-0.70117855;-1.9611797;1.2600012;72.109;325.093
2000;-0.84324026;-2.3511024;1.5078621;72.129;325.184
2001;-1.1766518;-2.3413153;1.1646634;71.962;324.431
2002;-0.9015688;-2.4607275;1.5591587;71.795;323.677
2003;-0.6930008;-2.8993719;2.206371;71.628;322.924
2004;-0.7738004;-2.158196;1.3843956;71.461;322.171
2005;-0.5714072;-2.1276612;1.556254;71.294;321.417
2006;-0.12533712;-1.9266979;1.8013607;71.126;320.664
2007;0.110391855;-1.8340937;1.9444855;70.959;319.911
2008;-0.43686938;-2.5164773;2.079608;70.792;319.157
2009;-0.11729348;-1.990503;1.8732095;70.625;318.404
2010;-2.802577;-4.028967;1.22639;70.458;317.651
2011;0.65971696;-1.623407;2.283124;70.291;316.897
2012;-0.9623542;-2.7680705;1.8057163;70.124;316.144
2013;0.016731143;-1.4793179;1.496049;69.957;315.39
2014;-0.7751434;-2.3990521;1.6239088;69.79;314.637
2015;0.87476635;-1.3593776;2.234144;69.519;313.418
2016;-0.65895987;-2.4804544;1.8214946;69.249;312.199
2017;0.6081114;-2.0756881;2.6837995;68.979;310.981
2018;0.52769613;-1.557128;2.084824;68.813;310.235
2019;-1.379572;-3.2023456;1.8227736;68.648;309.489
2020;-0.16912675;-1.963218;1.7940912;68.648;309.489
2021;-0.947178;-2.3303616;1.3831836;68.648;309.489
2022;-0.6431594;-2.8089285;2.165769;68.648;309.489
