;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;47.911;416.861
1891;;;;47.892;416.694
1892;;;;47.873;416.527
1893;;;;47.854;416.36
1894;;;;47.835;416.193
1895;;;;47.815;416.026
1896;;;;47.796;415.859
1897;;;;47.777;415.692
1898;;;;47.758;415.525
1899;;;;47.739;415.358
1900;;;;47.719;415.191
1901;;;;47.7;415.024
1902;;;;47.681;414.857
1903;;;;47.662;414.69
1904;;;;47.643;414.523
1905;;;;47.623;414.356
1906;;;;47.604;414.189
1907;;;;47.585;414.022
1908;;;;47.566;413.855
1909;;;;47.547;413.688
1910;;;;47.528;413.521
1911;;;;47.508;413.354
1912;;;;47.489;413.187
1913;;;;47.47;413.02
1914;;;;47.451;412.853
1915;;;;47.432;412.686
1916;;;;47.412;412.519
1917;;;;47.393;412.352
1918;;;;47.374;412.185
1919;;;;47.355;412.018
1920;;;;47.336;411.851
1921;;;;47.316;411.684
1922;;;;47.297;411.517
1923;;;;47.278;411.35
1924;;;;47.259;411.183
1925;;;;47.24;411.016
1926;;;;47.22;410.849
1927;;;;47.201;410.682
1928;;;;47.182;410.515
1929;;;;47.163;410.348
1930;;;;47.144;410.181
1931;;;;47.124;410.014
1932;;;;47.105;409.847
1933;;;;47.086;409.679
1934;;;;47.067;409.512
1935;;;;47.048;409.345
1936;;;;47.028;409.178
1937;;;;47.009;409.011
1938;;;;46.99;408.844
1939;;;;46.971;408.677
1940;;;;46.952;408.51
1941;;;;46.932;408.343
1942;;;;46.913;408.176
1943;;;;46.894;408.009
1944;;;;46.875;407.842
1945;;;;46.856;407.675
1946;;;;46.781;407.028
1947;;;;46.707;406.38
1948;;;;46.632;405.732
1949;;;;46.558;405.084
1950;;;;46.483;404.436
1951;;;;46.409;403.788
1952;;;;46.334;403.141
1953;;;;46.26;402.493
1954;;;;46.186;401.845
1955;;;;46.111;401.197
1956;;;;46.037;400.549
1957;;;;45.962;399.902
1958;;;;45.888;399.254
1959;;;;45.813;398.606
1960;;;;45.739;397.958
1961;;;;45.664;397.31
1962;;;;45.59;396.663
1963;;;;45.515;396.015
1964;;;;45.441;395.367
1965;;;;45.367;394.719
1966;;;;45.292;394.071
1967;;;;45.218;393.424
1968;;;;45.143;392.776
1969;;;;45.069;392.128
1970;;;;44.994;391.48
1971;;;;45.025;391.751
1972;;;;45.057;392.022
1973;;;;45.088;392.292
1974;;;;45.119;392.563
1975;;;;45.15;392.834
1976;;;;45.181;393.105
1977;;;;45.212;393.375
1978;;;;45.243;393.646
1979;;;;45.274;393.917
1980;;;;45.305;394.188
1981;;;;45.337;394.458
1982;;;;45.368;394.729
1983;;;;45.399;395.0
1984;;;;45.43;395.271
1985;;;;45.461;395.541
1986;;;;45.492;395.812
1987;;;;45.523;396.083
1988;;;;45.554;396.354
1989;;;;45.586;396.624
1990;;;;45.617;396.895
1991;;;;45.648;397.166
1992;;;;45.679;397.437
1993;;;;45.71;397.707
1994;;;;45.741;397.978
1995;;;;45.772;398.249
1996;;;;45.803;398.519
1997;-0.90441084;-2.3170786;1.4126678;45.834;398.79
1998;-0.6365551;-1.6915084;1.0549533;45.866;399.061
1999;-0.056528807;-1.3692217;1.3126929;45.897;399.332
2000;-0.3067608;-1.7104557;1.4036949;45.928;399.602
2001;-0.56731045;-1.5235009;0.95619047;45.765;398.188
2002;0.03234148;-1.4046772;1.4370186;45.603;396.774
2003;-0.61914647;-2.4104483;1.7913018;45.44;395.36
2004;-0.39712465;-1.8881639;1.4910393;45.278;393.946
2005;-0.34273982;-1.660578;1.3178382;45.115;392.532
2006;-0.0612427;-1.7763956;1.7151529;44.953;391.118
2007;0.03886783;-1.5840992;1.622967;44.79;389.704
2008;-0.30302227;-2.1092196;1.8061973;44.628;388.29
2009;0.20720887;-1.6027255;1.8099344;44.465;386.875
2010;-2.6318486;-4.0405393;1.4086907;44.303;385.461
2011;-0.6955514;-2.6213844;1.925833;44.14;384.047
2012;-0.23197281;-1.9099803;1.6780075;43.977;382.633
2013;-0.3184675;-1.549146;1.2306786;43.815;381.219
2014;-0.72780526;-2.0032969;1.2754916;43.652;379.805
2015;1.1694877;-0.9566391;2.1261268;43.461;378.137
2016;-0.5483247;-1.9687304;1.4204057;43.269;376.469
2017;0.17048788;-1.6830496;1.8535374;43.077;374.801
2018;0.4131837;-1.2514762;1.6646599;42.97;373.864
2019;-1.3947346;-2.8763556;1.481621;42.862;372.926
2020;-0.15312433;-1.6414276;1.4883033;42.862;372.926
2021;-1.2410052;-2.4686427;1.2276375;42.862;372.926
2022;0.26195598;-1.6673813;1.9293373;42.862;372.926
