;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;18.292;1161.265
1891;;;;18.269;1159.823
1892;;;;18.246;1158.38
1893;;;;18.224;1156.938
1894;;;;18.201;1155.496
1895;;;;18.178;1154.053
1896;;;;18.155;1152.611
1897;;;;18.133;1151.168
1898;;;;18.11;1149.726
1899;;;;18.087;1148.284
1900;;;;18.064;1146.841
1901;;;;18.042;1145.399
1902;;;;18.019;1143.957
1903;;;;17.996;1142.514
1904;;;;17.974;1141.072
1905;;;;17.951;1139.63
1906;;;;17.928;1138.187
1907;;;;17.905;1136.745
1908;;;;17.883;1135.303
1909;;;;17.86;1133.86
1910;;;;17.837;1132.418
1911;;;;17.815;1130.975
1912;;;;17.792;1129.533
1913;;;;17.769;1128.091
1914;;;;17.746;1126.648
1915;;;;17.724;1125.206
1916;;;;17.701;1123.764
1917;;;;17.678;1122.321
1918;;;;17.656;1120.879
1919;;;;17.633;1119.437
1920;;;;17.61;1117.994
1921;;;;17.587;1116.552
1922;;;;17.565;1115.11
1923;;;;17.542;1113.667
1924;;;;17.519;1112.225
1925;;;;17.497;1110.782
1926;;;;17.474;1109.34
1927;;;;17.451;1107.898
1928;;;;17.428;1106.455
1929;;;;17.406;1105.013
1930;;;;17.383;1103.571
1931;;;;17.36;1102.128
1932;;;;17.337;1100.686
1933;;;;17.315;1099.244
1934;;;;17.292;1097.801
1935;;;;17.269;1096.359
1936;;;;17.247;1094.916
1937;;;;17.224;1093.474
1938;;;;17.201;1092.032
1939;;;;17.178;1090.589
1940;;;;17.156;1089.147
1941;;;;17.133;1087.705
1942;;;;17.11;1086.262
1943;;;;17.088;1084.82
1944;;;;17.065;1083.378
1945;;;;17.042;1081.935
1946;;;;17.002;1079.415
1947;;;;16.963;1076.896
1948;;;;16.923;1074.376
1949;;;;16.883;1071.856
1950;;;;16.844;1069.336
1951;;;;16.804;1066.816
1952;;;;16.764;1064.296
1953;;;;16.725;1061.777
1954;;;;16.685;1059.257
1955;;;;16.645;1056.737
1956;;;;16.606;1054.217
1957;;;;16.566;1051.697
1958;;;;16.526;1049.177
1959;;;;16.486;1046.657
1960;;;;16.447;1044.138
1961;;;;16.407;1041.618
1962;;;;16.367;1039.098
1963;;;;16.328;1036.578
1964;;;;16.288;1034.058
1965;;;;16.248;1031.538
1966;;;;16.209;1029.019
1967;;;;16.169;1026.499
1968;;;;16.129;1023.979
1969;;;;16.09;1021.459
1970;;;;16.05;1018.939
1971;;;;16.052;1019.081
1972;;;;16.054;1019.222
1973;;;;16.057;1019.364
1974;;;;16.059;1019.506
1975;;;;16.061;1019.647
1976;;;;16.063;1019.789
1977;;;;16.065;1019.931
1978;;;;16.068;1020.072
1979;;;;16.07;1020.214
1980;;;;16.072;1020.355
1981;;;;16.074;1020.497
1982;;;;16.077;1020.639
1983;;;;16.079;1020.78
1984;;;;16.081;1020.922
1985;;;;16.083;1021.063
1986;;;;16.086;1021.205
1987;;;;16.088;1021.347
1988;;;;16.09;1021.488
1989;;;;16.092;1021.63
1990;;;;16.094;1021.772
1991;;;;16.097;1021.913
1992;;;;16.099;1022.055
1993;;;;16.101;1022.196
1994;;;;16.103;1022.338
1995;;;;16.106;1022.48
1996;;;;16.108;1022.621
1997;;;;16.11;1022.763
1998;;;;16.112;1022.905
1999;;;;16.115;1023.046
2000;;;;16.117;1023.188
2001;;;;16.041;1018.375
2002;;;;15.965;1013.563
2003;;;;15.889;1008.751
2004;;;;15.814;1003.939
2005;;;;15.738;999.127
2006;;;;15.662;994.314
2007;;;;15.586;989.502
2008;;;;15.51;984.69
2009;;;;15.435;979.878
2010;;;;15.359;975.065
2011;;;;15.283;970.253
2012;;;;15.207;965.441
2013;;;;15.131;960.629
2014;;;;15.056;955.816
2015;;;;14.971;950.429
2016;;;;14.886;945.041
2017;;;;14.801;939.654
2018;;;;14.742;935.904
2019;;;;14.683;932.155
