;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;32.73;530.321
1891;;;;32.673;529.398
1892;;;;32.616;528.475
1893;;;;32.559;527.553
1894;;;;32.502;526.63
1895;;;;32.445;525.707
1896;;;;32.388;524.784
1897;;;;32.331;523.861
1898;;;;32.274;522.938
1899;;;;32.217;522.016
1900;;;;32.16;521.093
1901;;;;32.104;520.17
1902;;;;32.047;519.247
1903;;;;31.99;518.324
1904;;;;31.933;517.401
1905;;;;31.876;516.478
1906;;;;31.819;515.556
1907;;;;31.762;514.633
1908;;;;31.705;513.71
1909;;;;31.648;512.787
1910;;;;31.591;511.864
1911;;;;31.534;510.941
1912;;;;31.477;510.019
1913;;;;31.42;509.096
1914;;;;31.363;508.173
1915;;;;31.306;507.25
1916;;;;31.249;506.327
1917;;;;31.192;505.404
1918;;;;31.135;504.481
1919;;;;31.078;503.559
1920;;;;31.021;502.636
1921;;;;30.964;501.713
1922;;;;30.907;500.79
1923;;;;30.85;499.867
1924;;;;30.794;498.944
1925;;;;30.737;498.022
1926;;;;30.68;497.099
1927;;;;30.623;496.176
1928;;;;30.566;495.253
1929;;;;30.509;494.33
1930;;;;30.452;493.407
1931;;;;30.395;492.484
1932;;;;30.338;491.562
1933;;;;30.281;490.639
1934;;;;30.224;489.716
1935;;;;30.167;488.793
1936;;;;30.11;487.87
1937;;;;30.053;486.947
1938;;;;29.996;486.025
1939;;;;29.939;485.102
1940;;;;29.882;484.179
1941;;;;29.825;483.256
1942;;;;29.768;482.333
1943;;;;29.711;481.41
1944;;;;29.654;480.487
1945;;;;29.597;479.565
1946;;;;29.566;479.052
1947;;;;29.534;478.539
1948;;;;29.503;478.027
1949;;;;29.471;477.514
1950;;;;29.439;477.002
1951;;;;29.408;476.489
1952;;;;29.376;475.977
1953;;;;29.344;475.464
1954;;;;29.313;474.951
1955;;;;29.281;474.439
1956;;;;29.249;473.926
1957;;;;29.218;473.414
1958;;;;29.186;472.901
1959;;;;29.155;472.389
1960;;;;29.123;471.876
1961;;;;29.091;471.363
1962;;;;29.06;470.851
1963;;;;29.028;470.338
1964;;;;28.996;469.826
1965;;;;28.965;469.313
1966;;;;28.933;468.801
1967;;;;28.901;468.288
1968;;;;28.87;467.775
1969;;;;28.838;467.263
1970;;;;28.807;466.75
1971;;;;28.785;466.395
1972;;;;28.763;466.039
1973;;;;28.741;465.684
1974;;;;28.719;465.328
1975;;;;28.697;464.973
1976;;;;28.675;464.617
1977;;;;28.653;464.262
1978;;;;28.631;463.906
1979;;;;28.609;463.551
1980;;;;28.587;463.195
1981;;;;28.565;462.84
1982;;;;28.543;462.484
1983;;;;28.521;462.129
1984;;;;28.499;461.773
1985;;;;28.477;461.418
1986;;;;28.456;461.062
1987;;;;28.434;460.707
1988;;;;28.412;460.351
1989;;;;28.39;459.996
1990;;;;28.368;459.64
1991;;;;28.346;459.285
1992;;;;28.324;458.929
1993;;;;28.302;458.574
1994;;;;28.28;458.218
1995;;;;28.258;457.863
1996;;;;28.236;457.507
1997;;;;28.214;457.152
1998;;;;28.192;456.796
1999;;;;28.17;456.441
2000;;;;28.148;456.085
2001;;;;28.012;453.869
2002;;;;27.875;451.653
2003;;;;27.738;449.437
2004;;;;27.601;447.221
2005;;;;27.465;445.005
2006;;;;27.328;442.789
2007;;;;27.191;440.573
2008;;;;27.054;438.357
2009;;;;26.917;436.141
2010;;;;26.781;433.924
2011;;;;26.644;431.708
2012;;;;26.507;429.492
2013;;;;26.37;427.276
2014;;;;26.234;425.06
2015;;;;26.123;423.263
2016;;;;26.012;421.466
2017;;;;25.901;419.668
2018;;;;25.816;418.287
2019;;;;25.73;416.905
