;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;46.935;106.465
1891;;;;46.845;106.261
1892;;;;46.755;106.057
1893;;;;46.665;105.853
1894;;;;46.575;105.649
1895;;;;46.485;105.445
1896;;;;46.396;105.241
1897;;;;46.306;105.037
1898;;;;46.216;104.833
1899;;;;46.126;104.63
1900;;;;46.036;104.426
1901;;;;45.946;104.222
1902;;;;45.856;104.018
1903;;;;45.766;103.814
1904;;;;45.676;103.61
1905;;;;45.587;103.406
1906;;;;45.497;103.202
1907;;;;45.407;102.998
1908;;;;45.317;102.794
1909;;;;45.227;102.591
1910;;;;45.137;102.387
1911;;;;45.047;102.183
1912;;;;44.957;101.979
1913;;;;44.867;101.775
1914;;;;44.778;101.571
1915;;;;44.688;101.367
1916;;;;44.598;101.163
1917;;;;44.508;100.959
1918;;;;44.418;100.756
1919;;;;44.328;100.552
1920;;;;44.238;100.348
1921;;;;44.148;100.144
1922;;;;44.058;99.94
1923;;;;43.969;99.736
1924;;;;43.879;99.532
1925;;;;43.789;99.328
1926;;;;43.699;99.124
1927;;;;43.609;98.92
1928;;;;43.519;98.717
1929;;;;43.429;98.513
1930;;;;43.339;98.309
1931;;;;43.249;98.105
1932;;;;43.16;97.901
1933;;;;43.07;97.697
1934;;;;42.98;97.493
1935;;;;42.89;97.289
1936;;;;42.8;97.085
1937;;;;42.71;96.882
1938;;;;42.62;96.678
1939;;;;42.53;96.474
1940;;;;42.441;96.27
1941;;;;42.351;96.066
1942;;;;42.261;95.862
1943;;;;42.171;95.658
1944;;;;42.081;95.454
1945;;;;41.991;95.25
1946;;;;41.905;95.056
1947;;;;41.82;94.862
1948;;;;41.734;94.668
1949;;;;41.649;94.474
1950;;;;41.563;94.28
1951;;;;41.477;94.085
1952;;;;41.392;93.891
1953;;;;41.306;93.697
1954;;;;41.221;93.503
1955;;;;41.135;93.309
1956;;;;41.05;93.115
1957;;;;40.964;92.92
1958;;;;40.878;92.726
1959;;;;40.793;92.532
1960;;;;40.707;92.338
1961;;;;40.622;92.144
1962;;;;40.536;91.95
1963;;;;40.45;91.755
1964;;;;40.365;91.561
1965;;;;40.279;91.367
1966;;;;40.194;91.173
1967;;;;40.108;90.979
1968;;;;40.022;90.785
1969;;;;39.937;90.59
1970;;;;39.851;90.396
1971;;;;39.842;90.377
1972;;;;39.834;90.357
1973;;;;39.825;90.337
1974;;;;39.816;90.317
1975;;;;39.808;90.298
1976;;;;39.799;90.278
1977;;;;39.79;90.258
1978;;;;39.781;90.238
1979;;;;39.773;90.218
1980;;;;39.764;90.199
1981;;;;39.755;90.179
1982;;;;39.747;90.159
1983;;;;39.738;90.139
1984;;;;39.729;90.12
1985;;;;39.721;90.1
1986;;;;39.712;90.08
1987;;;;39.703;90.06
1988;;;;39.694;90.041
1989;;;;39.686;90.021
1990;;;;39.677;90.001
1991;;;;39.668;89.981
1992;;;;39.66;89.962
1993;;;;39.651;89.942
1994;;;;39.642;89.922
1995;;;;39.633;89.902
1996;;;;39.625;89.883
1997;-3.074103;-3.6332767;0.5591736;39.616;89.863
1998;-2.831085;-3.2744663;0.44338122;39.607;89.843
1999;-2.620532;-3.317136;0.69660395;39.599;89.823
2000;-2.7220879;-3.6728885;0.95080054;39.59;89.804
2001;-3.6821833;-4.4605737;0.77839035;39.254;89.042
2002;-3.282384;-4.2759037;0.9935198;38.919;88.281
2003;-3.0669937;-4.75781;1.6908164;38.583;87.52
2004;-2.7328491;-3.375095;0.6422458;38.247;86.758
2005;-2.1235735;-3.2039063;1.0803328;37.912;85.997
2006;-1.632864;-3.0795958;1.4467318;37.576;85.236
2007;-1.6927112;-2.9553926;1.2626814;37.24;84.474
2008;-2.3274846;-3.9502177;1.622733;36.905;83.713
2009;-1.7672348;-3.2905731;1.5233383;36.569;82.952
2010;-3.9915664;-4.710851;0.7192848;36.234;82.19
2011;-0.1467737;-1.9942933;1.8475196;35.898;81.429
2012;-2.4885695;-3.746776;1.2582066;35.562;80.668
2013;-1.5801779;-2.573927;0.993749;35.227;79.906
2014;-2.245626;-3.6789703;1.4333442;34.891;79.145
2015;-0.7311336;-2.5651667;1.8340331;34.484;78.222
2016;-2.3375502;-3.8899748;1.5524246;34.077;77.298
2017;-1.2926309;-3.424182;2.131551;33.67;76.375
2018;-0.82968915;-2.5736651;1.743976;33.37;75.695
2019;-3.706488;-4.672931;0.96644336;33.07;75.015
2020;-1.5365885;-3.1731465;1.6365579;33.07;75.015
2021;-2.7189631;-3.6468515;0.92788833;33.07;75.015
2022;-2.456663;-3.9398134;1.4831505;33.07;75.015
