;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;43.957;364.192
1891;;;;43.862;363.412
1892;;;;43.768;362.631
1893;;;;43.674;361.851
1894;;;;43.58;361.07
1895;;;;43.486;360.289
1896;;;;43.391;359.509
1897;;;;43.297;358.728
1898;;;;43.203;357.948
1899;;;;43.109;357.167
1900;;;;43.015;356.387
1901;;;;42.92;355.606
1902;;;;42.826;354.825
1903;;;;42.732;354.045
1904;;;;42.638;353.264
1905;;;;42.543;352.484
1906;;;;42.449;351.703
1907;;;;42.355;350.923
1908;;;;42.261;350.142
1909;;;;42.167;349.361
1910;;;;42.072;348.581
1911;;;;41.978;347.8
1912;;;;41.884;347.02
1913;;;;41.79;346.239
1914;;;;41.696;345.459
1915;;;;41.601;344.678
1916;;;;41.507;343.897
1917;;;;41.413;343.117
1918;;;;41.319;342.336
1919;;;;41.224;341.556
1920;;;;41.13;340.775
1921;;;;41.036;339.995
1922;;;;40.942;339.214
1923;;;;40.848;338.433
1924;;;;40.753;337.653
1925;;;;40.659;336.872
1926;;;;40.565;336.092
1927;;;;40.471;335.311
1928;;;;40.377;334.531
1929;;;;40.282;333.75
1930;;;;40.188;332.969
1931;;;;40.094;332.189
1932;;;;40.0;331.408
1933;;;;39.906;330.628
1934;;;;39.811;329.847
1935;;;;39.717;329.067
1936;;;;39.623;328.286
1937;;;;39.529;327.505
1938;;;;39.434;326.725
1939;;;;39.34;325.944
1940;;;;39.246;325.164
1941;;;;39.152;324.383
1942;;;;39.058;323.603
1943;;;;38.963;322.822
1944;;;;38.869;322.041
1945;;;;38.775;321.261
1946;;;;38.641;320.148
1947;;;;38.506;319.035
1948;;;;38.372;317.923
1949;;;;38.238;316.81
1950;;;;38.103;315.697
1951;;;;37.969;314.584
1952;;;;37.835;313.472
1953;;;;37.701;312.359
1954;;;;37.566;311.246
1955;;;;37.432;310.133
1956;;;;37.298;309.021
1957;;;;37.163;307.908
1958;;;;37.029;306.795
1959;;;;36.895;305.683
1960;;;;36.76;304.57
1961;;;;36.626;303.457
1962;;;;36.492;302.344
1963;;;;36.358;301.232
1964;;;;36.223;300.119
1965;;;;36.089;299.006
1966;;;;35.955;297.893
1967;;;;35.82;296.781
1968;;;;35.686;295.668
1969;;;;35.552;294.555
1970;;;;35.417;293.443
1971;;;;35.442;293.644
1972;;;;35.466;293.846
1973;;;;35.49;294.048
1974;;;;35.515;294.249
1975;;;;35.539;294.451
1976;;;;35.563;294.653
1977;;;;35.588;294.855
1978;;;;35.612;295.056
1979;;;;35.637;295.258
1980;;;;35.661;295.46
1981;;;;35.685;295.662
1982;;;;35.71;295.863
1983;;;;35.734;296.065
1984;;;;35.758;296.267
1985;;;;35.783;296.469
1986;;;;35.807;296.67
1987;;;;35.831;296.872
1988;;;;35.856;297.074
1989;;;;35.88;297.275
1990;;;;35.904;297.477
1991;;;;35.929;297.679
1992;;;;35.953;297.881
1993;;;;35.977;298.082
1994;;;;36.002;298.284
1995;;;;36.026;298.486
1996;;;;36.05;298.688
1997;-0.43270397;-2.834518;2.401814;36.075;298.889
1998;-1.4584159;-2.8809445;1.4225286;36.099;299.091
1999;-0.46591997;-2.1130443;1.6471243;36.124;299.293
2000;0.0061118603;-2.4924495;2.4985614;36.148;299.495
2001;-0.9156629;-2.2879999;1.372337;35.952;297.872
2002;-0.99083364;-2.8374224;1.8465887;35.756;296.25
2003;-1.1011157;-3.4415698;2.340454;35.56;294.628
2004;-1.0439543;-2.946673;1.9027187;35.365;293.005
2005;-0.25203013;-2.2260516;1.9740214;35.169;291.383
2006;-0.21186328;-2.5568354;2.3449721;34.973;289.761
2007;-1.0264759;-3.0356212;2.0091453;34.777;288.138
2008;-1.2469954;-3.462077;2.2150815;34.581;286.516
2009;-0.14498162;-2.5379982;2.3930166;34.386;284.893
2010;-3.7587109;-4.9894648;1.2307538;34.19;283.271
2011;-1.2586566;-3.0841155;1.8254589;33.994;281.649
2012;-0.15484142;-2.726345;2.5715036;33.798;280.026
2013;-0.557763;-1.9051491;1.3473861;33.602;278.404
2014;-1.8016067;-3.2356215;1.4340148;33.407;276.782
2015;0.5448909;-2.1043231;2.649214;33.078;274.062
2016;-1.4680983;-3.349235;1.8811368;32.75;271.342
2017;-0.6263585;-3.3024294;2.676071;32.422;268.623
2018;0.38055062;-1.3746151;1.7551657;32.255;267.239
2019;-2.1077757;-4.0676956;1.95992;32.088;265.855
2020;-0.31146717;-2.3661346;2.0546675;32.088;265.855
2021;-1.4877865;-3.267828;1.7800415;32.088;265.855
2022;0.02730298;-2.5784945;2.6057975;32.088;265.855
