;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;6.876;47.457
1891;;;;6.865;47.382
1892;;;;6.854;47.306
1893;;;;6.843;47.231
1894;;;;6.832;47.156
1895;;;;6.821;47.081
1896;;;;6.81;47.006
1897;;;;6.799;46.931
1898;;;;6.789;46.855
1899;;;;6.778;46.78
1900;;;;6.767;46.705
1901;;;;6.756;46.63
1902;;;;6.745;46.555
1903;;;;6.734;46.479
1904;;;;6.723;46.404
1905;;;;6.712;46.329
1906;;;;6.701;46.254
1907;;;;6.691;46.179
1908;;;;6.68;46.104
1909;;;;6.669;46.028
1910;;;;6.658;45.953
1911;;;;6.647;45.878
1912;;;;6.636;45.803
1913;;;;6.625;45.728
1914;;;;6.614;45.653
1915;;;;6.603;45.577
1916;;;;6.593;45.502
1917;;;;6.582;45.427
1918;;;;6.571;45.352
1919;;;;6.56;45.277
1920;;;;6.549;45.202
1921;;;;6.538;45.126
1922;;;;6.527;45.051
1923;;;;6.516;44.976
1924;;;;6.505;44.901
1925;;;;6.495;44.826
1926;;;;6.484;44.751
1927;;;;6.473;44.675
1928;;;;6.462;44.6
1929;;;;6.451;44.525
1930;;;;6.44;44.45
1931;;;;6.429;44.375
1932;;;;6.418;44.3
1933;;;;6.407;44.224
1934;;;;6.397;44.149
1935;;;;6.386;44.074
1936;;;;6.375;43.999
1937;;;;6.364;43.924
1938;;;;6.353;43.849
1939;;;;6.342;43.773
1940;;;;6.331;43.698
1941;;;;6.32;43.623
1942;;;;6.309;43.548
1943;;;;6.299;43.473
1944;;;;6.288;43.398
1945;;;;6.277;43.322
1946;;;;6.266;43.247
1947;;;;6.255;43.172
1948;;;;6.244;43.097
1949;;;;6.233;43.022
1950;;;;6.222;42.946
1951;;;;6.211;42.871
1952;;;;6.2;42.796
1953;;;;6.19;42.721
1954;;;;6.179;42.646
1955;;;;6.168;42.571
1956;;;;6.157;42.495
1957;;;;6.146;42.42
1958;;;;6.135;42.345
1959;;;;6.124;42.27
1960;;;;6.113;42.195
1961;;;;6.102;42.12
1962;;;;6.092;42.044
1963;;;;6.081;41.969
1964;;;;6.07;41.894
1965;;;;6.059;41.819
1966;;;;6.048;41.744
1967;;;;6.037;41.669
1968;;;;6.026;41.593
1969;;;;6.015;41.518
1970;;;;6.004;41.443
1971;;;;5.994;41.368
1972;;;;5.983;41.293
1973;;;;5.972;41.218
1974;;;;5.961;41.142
1975;;;;5.95;41.067
1976;;;;5.939;40.992
1977;;;;5.928;40.917
1978;;;;5.917;40.842
1979;;;;5.906;40.767
1980;;;;5.896;40.691
1981;;;;5.885;40.616
1982;;;;5.874;40.541
1983;;;;5.863;40.466
1984;;;;5.852;40.391
1985;;;;5.841;40.316
1986;;;;5.83;40.24
1987;;;;5.819;40.165
1988;;;;5.808;40.09
1989;;;;5.798;40.015
1990;;;;5.787;39.94
1991;;;;5.776;39.865
1992;;;;5.765;39.789
1993;;;;5.754;39.714
1994;;;;5.743;39.639
1995;;;;5.732;39.564
1996;;;;5.721;39.489
1997;;;;5.71;39.414
1998;;;;5.699;39.338
1999;;;;5.689;39.263
2000;;;;5.678;39.188
2001;;;;5.628;38.842
2002;;;;5.577;38.496
2003;;;;5.527;38.15
2004;;;;5.477;37.803
2005;;;;5.427;37.457
2006;;;;5.377;37.111
2007;;;;5.327;36.765
2008;;;;5.277;36.419
2009;;;;5.226;36.073
2010;;;;5.176;35.726
2011;;;;5.126;35.38
2012;;;;5.076;35.034
2013;;;;5.026;34.688
2014;;;;4.976;34.342
2015;;;;4.884;33.711
2016;;;;4.793;33.081
2017;;;;4.702;32.451
2018;;;;4.702;32.455
2019;;;;4.703;32.459
