;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;12.067;171.016
1891;;;;12.05;170.774
1892;;;;12.033;170.532
1893;;;;12.016;170.29
1894;;;;11.998;170.047
1895;;;;11.981;169.805
1896;;;;11.964;169.563
1897;;;;11.947;169.321
1898;;;;11.93;169.079
1899;;;;11.913;168.836
1900;;;;11.896;168.594
1901;;;;11.879;168.352
1902;;;;11.862;168.11
1903;;;;11.845;167.868
1904;;;;11.828;167.625
1905;;;;11.81;167.383
1906;;;;11.793;167.141
1907;;;;11.776;166.899
1908;;;;11.759;166.656
1909;;;;11.742;166.414
1910;;;;11.725;166.172
1911;;;;11.708;165.93
1912;;;;11.691;165.688
1913;;;;11.674;165.445
1914;;;;11.657;165.203
1915;;;;11.64;164.961
1916;;;;11.622;164.719
1917;;;;11.605;164.477
1918;;;;11.588;164.234
1919;;;;11.571;163.992
1920;;;;11.554;163.75
1921;;;;11.537;163.508
1922;;;;11.52;163.265
1923;;;;11.503;163.023
1924;;;;11.486;162.781
1925;;;;11.469;162.539
1926;;;;11.452;162.297
1927;;;;11.434;162.054
1928;;;;11.417;161.812
1929;;;;11.4;161.57
1930;;;;11.383;161.328
1931;;;;11.366;161.086
1932;;;;11.349;160.843
1933;;;;11.332;160.601
1934;;;;11.315;160.359
1935;;;;11.298;160.117
1936;;;;11.281;159.874
1937;;;;11.264;159.632
1938;;;;11.247;159.39
1939;;;;11.229;159.148
1940;;;;11.212;158.906
1941;;;;11.195;158.663
1942;;;;11.178;158.421
1943;;;;11.161;158.179
1944;;;;11.144;157.937
1945;;;;11.127;157.695
1946;;;;11.044;156.522
1947;;;;10.961;155.349
1948;;;;10.879;154.176
1949;;;;10.796;153.003
1950;;;;10.713;151.829
1951;;;;10.63;150.656
1952;;;;10.548;149.483
1953;;;;10.465;148.31
1954;;;;10.382;147.137
1955;;;;10.299;145.964
1956;;;;10.216;144.791
1957;;;;10.134;143.618
1958;;;;10.051;142.445
1959;;;;9.968;141.272
1960;;;;9.885;140.099
1961;;;;9.803;138.926
1962;;;;9.72;137.753
1963;;;;9.637;136.58
1964;;;;9.554;135.407
1965;;;;9.472;134.234
1966;;;;9.389;133.061
1967;;;;9.306;131.888
1968;;;;9.223;130.715
1969;;;;9.14;129.542
1970;;;;9.058;128.369
1971;;;;9.068;128.518
1972;;;;9.079;128.666
1973;;;;9.089;128.814
1974;;;;9.1;128.962
1975;;;;9.11;129.11
1976;;;;9.12;129.259
1977;;;;9.131;129.407
1978;;;;9.141;129.555
1979;;;;9.152;129.703
1980;;;;9.162;129.852
1981;;;;9.173;130.0
1982;;;;9.183;130.148
1983;;;;9.194;130.296
1984;;;;9.204;130.444
1985;;;;9.215;130.593
1986;;;;9.225;130.741
1987;;;;9.235;130.889
1988;;;;9.246;131.037
1989;;;;9.256;131.185
1990;;;;9.267;131.334
1991;;;;9.277;131.482
1992;;;;9.288;131.63
1993;;;;9.298;131.778
1994;;;;9.309;131.926
1995;;;;9.319;132.075
1996;;;;9.33;132.223
1997;-2.8965473;-3.6518726;0.7553253;9.34;132.371
1998;-2.1974533;-2.7992373;0.60178405;9.351;132.519
1999;-1.8449304;-2.7472954;0.9023649;9.361;132.668
2000;-2.211499;-3.269614;1.058115;9.371;132.816
2001;-2.7966104;-3.6967914;0.90018094;9.302;131.829
2002;-2.5503023;-3.692031;1.1417286;9.232;130.841
2003;-2.3004346;-4.037676;1.7372411;9.162;129.854
2004;-2.986675;-3.8715887;0.8849137;9.093;128.867
2005;-3.0775309;-3.8614445;0.7839135;9.023;127.88
2006;-2.9089046;-4.0066166;1.097712;8.954;126.893
2007;-2.2520297;-3.457874;1.2058444;8.884;125.906
2008;-2.629963;-4.0761795;1.4462166;8.814;124.919
2009;-1.7328279;-3.128875;1.3960471;8.745;123.931
2010;-4.2171903;-5.023004;0.80581385;8.675;122.944
2011;-2.9932365;-4.5136027;1.5203662;8.605;121.957
2012;-2.156094;-3.4519117;1.2958176;8.536;120.97
2013;-1.9174206;-2.719452;0.8020313;8.466;119.983
2014;-2.600244;-3.8039434;1.2036994;8.396;118.996
2015;-0.8623502;-2.5099025;1.6475523;8.273;117.25
2016;-2.6076984;-3.8990693;1.2913707;8.15;115.504
2017;-1.8187397;-3.566362;1.7476223;8.027;113.759
2018;-1.2649183;-2.5193346;1.2544162;7.929;112.375
2019;-3.216825;-4.2410746;1.0242494;7.831;110.99
2020;-2.1710405;-3.389424;1.2183837;7.831;110.99
2021;-3.0471015;-3.787939;0.7408375;7.831;110.99
2022;-2.8037748;-4.059558;1.255783;7.831;110.99
