;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;29.998;489.748
1891;;;;29.988;489.595
1892;;;;29.979;489.442
1893;;;;29.969;489.289
1894;;;;29.96;489.135
1895;;;;29.951;488.982
1896;;;;29.941;488.829
1897;;;;29.932;488.676
1898;;;;29.923;488.523
1899;;;;29.913;488.369
1900;;;;29.904;488.216
1901;;;;29.894;488.063
1902;;;;29.885;487.91
1903;;;;29.876;487.757
1904;;;;29.866;487.603
1905;;;;29.857;487.45
1906;;;;29.847;487.297
1907;;;;29.838;487.144
1908;;;;29.829;486.991
1909;;;;29.819;486.837
1910;;;;29.81;486.684
1911;;;;29.801;486.531
1912;;;;29.791;486.378
1913;;;;29.782;486.225
1914;;;;29.772;486.072
1915;;;;29.763;485.918
1916;;;;29.754;485.765
1917;;;;29.744;485.612
1918;;;;29.735;485.459
1919;;;;29.725;485.306
1920;;;;29.716;485.152
1921;;;;29.707;484.999
1922;;;;29.697;484.846
1923;;;;29.688;484.693
1924;;;;29.679;484.54
1925;;;;29.669;484.386
1926;;;;29.66;484.233
1927;;;;29.65;484.08
1928;;;;29.641;483.927
1929;;;;29.632;483.774
1930;;;;29.622;483.62
1931;;;;29.613;483.467
1932;;;;29.604;483.314
1933;;;;29.594;483.161
1934;;;;29.585;483.008
1935;;;;29.575;482.854
1936;;;;29.566;482.701
1937;;;;29.557;482.548
1938;;;;29.547;482.395
1939;;;;29.538;482.242
1940;;;;29.528;482.088
1941;;;;29.519;481.935
1942;;;;29.51;481.782
1943;;;;29.5;481.629
1944;;;;29.491;481.476
1945;;;;29.482;481.322
1946;;;;29.427;480.425
1947;;;;29.372;479.527
1948;;;;29.317;478.629
1949;;;;29.262;477.731
1950;;;;29.207;476.834
1951;;;;29.152;475.936
1952;;;;29.097;475.038
1953;;;;29.042;474.14
1954;;;;28.987;473.242
1955;;;;28.932;472.345
1956;;;;28.877;471.447
1957;;;;28.822;470.549
1958;;;;28.767;469.651
1959;;;;28.712;468.754
1960;;;;28.657;467.856
1961;;;;28.602;466.958
1962;;;;28.547;466.06
1963;;;;28.492;465.162
1964;;;;28.437;464.265
1965;;;;28.382;463.367
1966;;;;28.327;462.469
1967;;;;28.272;461.571
1968;;;;28.217;460.674
1969;;;;28.162;459.776
1970;;;;28.107;458.878
1971;;;;28.118;459.059
1972;;;;28.129;459.241
1973;;;;28.14;459.422
1974;;;;28.151;459.603
1975;;;;28.162;459.785
1976;;;;28.173;459.966
1977;;;;28.185;460.148
1978;;;;28.196;460.329
1979;;;;28.207;460.51
1980;;;;28.218;460.692
1981;;;;28.229;460.873
1982;;;;28.24;461.054
1983;;;;28.251;461.236
1984;;;;28.262;461.417
1985;;;;28.273;461.598
1986;;;;28.285;461.78
1987;;;;28.296;461.961
1988;;;;28.307;462.142
1989;;;;28.318;462.324
1990;;;;28.329;462.505
1991;;;;28.34;462.686
1992;;;;28.351;462.868
1993;;;;28.362;463.049
1994;;;;28.373;463.231
1995;;;;28.384;463.412
1996;;;;28.396;463.593
1997;-1.2884684;-2.4263701;1.1379018;28.407;463.775
1998;-0.99236107;-1.9597453;0.9673842;28.418;463.956
1999;-0.5160419;-1.786944;1.2709022;28.429;464.137
2000;-0.6901363;-2.1975276;1.5073913;28.44;464.319
2001;-1.086206;-2.1897645;1.1035585;28.388;463.469
2002;-0.68984735;-2.227104;1.5372566;28.336;462.619
2003;-0.68323755;-2.8102682;2.1270306;28.284;461.769
2004;-0.83800197;-2.2875671;1.4495652;28.232;460.919
2005;-0.95781255;-2.3373144;1.3795018;28.18;460.069
2006;-0.6090565;-2.2698038;1.6607473;28.128;459.219
2007;-0.3163607;-2.023011;1.7066503;28.076;458.369
2008;-0.5541775;-2.4708858;1.9167082;28.024;457.519
2009;-0.06801772;-1.9316893;1.8636715;27.971;456.669
2010;-2.9867659;-4.263607;1.2768413;27.919;455.819
2011;-0.9059582;-3.0520241;2.146066;27.867;454.969
2012;-0.6817144;-2.4938028;1.8120884;27.815;454.119
2013;-0.23989451;-1.5670085;1.327114;27.763;453.269
2014;-0.88631964;-2.3989246;1.512605;27.711;452.419
2015;0.803506;-1.3510302;2.1545362;27.657;451.532
2016;-0.8324331;-2.468664;1.6362308;27.602;450.645
2017;0.22217631;-2.147653;2.3698294;27.548;449.758
2018;0.1948762;-1.5951539;1.7900301;27.507;449.09
2019;-1.3818626;-2.986154;1.6042914;27.466;448.423
2020;-0.3004582;-1.9743081;1.6738499;27.466;448.423
2021;-1.1632149;-2.4054923;1.2422774;27.466;448.423
2022;-0.77582276;-2.7076435;1.9318208;27.466;448.423
