;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;43.841;412.916
1891;;;;43.751;412.067
1892;;;;43.661;411.219
1893;;;;43.571;410.371
1894;;;;43.481;409.523
1895;;;;43.391;408.674
1896;;;;43.301;407.826
1897;;;;43.211;406.978
1898;;;;43.121;406.13
1899;;;;43.031;405.282
1900;;;;42.941;404.433
1901;;;;42.851;403.585
1902;;;;42.76;402.737
1903;;;;42.67;401.889
1904;;;;42.58;401.041
1905;;;;42.49;400.192
1906;;;;42.4;399.344
1907;;;;42.31;398.496
1908;;;;42.22;397.648
1909;;;;42.13;396.799
1910;;;;42.04;395.951
1911;;;;41.95;395.103
1912;;;;41.86;394.255
1913;;;;41.77;393.407
1914;;;;41.68;392.558
1915;;;;41.59;391.71
1916;;;;41.5;390.862
1917;;;;41.41;390.014
1918;;;;41.32;389.166
1919;;;;41.229;388.317
1920;;;;41.139;387.469
1921;;;;41.049;386.621
1922;;;;40.959;385.773
1923;;;;40.869;384.924
1924;;;;40.779;384.076
1925;;;;40.689;383.228
1926;;;;40.599;382.38
1927;;;;40.509;381.532
1928;;;;40.419;380.683
1929;;;;40.329;379.835
1930;;;;40.239;378.987
1931;;;;40.149;378.139
1932;;;;40.059;377.291
1933;;;;39.969;376.442
1934;;;;39.879;375.594
1935;;;;39.789;374.746
1936;;;;39.698;373.898
1937;;;;39.608;373.049
1938;;;;39.518;372.201
1939;;;;39.428;371.353
1940;;;;39.338;370.505
1941;;;;39.248;369.657
1942;;;;39.158;368.808
1943;;;;39.068;367.96
1944;;;;38.978;367.112
1945;;;;38.888;366.264
1946;;;;38.976;367.094
1947;;;;39.064;367.924
1948;;;;39.152;368.753
1949;;;;39.24;369.583
1950;;;;39.328;370.413
1951;;;;39.417;371.243
1952;;;;39.505;372.073
1953;;;;39.593;372.903
1954;;;;39.681;373.733
1955;;;;39.769;374.562
1956;;;;39.857;375.392
1957;;;;39.945;376.222
1958;;;;40.033;377.052
1959;;;;40.121;377.882
1960;;;;40.21;378.712
1961;;;;40.298;379.542
1962;;;;40.386;380.371
1963;;;;40.474;381.201
1964;;;;40.562;382.031
1965;;;;40.65;382.861
1966;;;;40.738;383.691
1967;;;;40.826;384.521
1968;;;;40.914;385.351
1969;;;;41.003;386.181
1970;;;;41.091;387.01
1971;;;;41.023;386.376
1972;;;;40.956;385.741
1973;;;;40.889;385.107
1974;;;;40.821;384.472
1975;;;;40.754;383.838
1976;;;;40.686;383.203
1977;;;;40.619;382.568
1978;;;;40.552;381.934
1979;;;;40.484;381.299
1980;;;;40.417;380.665
1981;;;;40.35;380.03
1982;;;;40.282;379.396
1983;;;;40.215;378.761
1984;;;;40.147;378.126
1985;;;;40.08;377.492
1986;;;;40.013;376.857
1987;;;;39.945;376.223
1988;;;;39.878;375.588
1989;;;;39.811;374.954
1990;;;;39.743;374.319
1991;;;;39.676;373.685
1992;;;;39.608;373.05
1993;;;;39.541;372.415
1994;;;;39.474;371.781
1995;;;;39.406;371.146
1996;;;;39.339;370.512
1997;-1.0383879;-2.1875951;1.1492072;39.272;369.877
1998;-0.48749757;-1.7226766;1.2351791;39.204;369.243
1999;0.098106384;-1.3438643;1.4419707;39.137;368.608
2000;-0.63994884;-2.1727686;1.5328197;39.069;367.973
2001;0.3070948;-1.1894014;1.4964962;38.907;366.439
2002;0.33699667;-1.266513;1.6035097;38.744;364.905
2003;-0.43364108;-2.1111324;1.6774913;38.581;363.371
2004;-0.46734774;-1.91821;1.4508623;38.418;361.837
2005;-1.3126241;-2.4386108;1.1259867;38.255;360.302
2006;-0.30939174;-1.8585291;1.5491374;38.092;358.768
2007;-0.24460387;-1.7854183;1.5408144;37.929;357.234
2008;-0.17526984;-1.8087441;1.6334742;37.766;355.7
2009;0.20608544;-1.4428395;1.648925;37.603;354.166
2010;-1.3880157;-2.8086174;1.4206016;37.441;352.631
2011;0.55766404;-1.2199618;1.7776258;37.278;351.097
2012;-0.6305419;-2.1901305;1.5595886;37.115;349.563
2013;-0.20920491;-1.6444782;1.4352733;36.952;348.029
2014;0.07292354;-1.672989;1.7459126;36.789;346.494
2015;1.2236006;-0.8858052;2.1094058;36.594;344.658
2016;-0.09929633;-1.7713008;1.6720045;36.399;342.821
2017;0.2317046;-1.5785459;1.8102505;36.204;340.984
2018;0.06592417;-1.554394;1.6203182;36.027;339.321
2019;-0.3644166;-2.0733776;1.708961;35.851;337.657
2020;-0.11377549;-1.8152678;1.7014923;35.851;337.657
2021;-0.8180543;-2.35768;1.5396258;35.851;337.657
2022;0.3023963;-1.6981432;2.0005395;35.851;337.657
