;annual_net_MB;summer_MB;winter_MB;g_frac_dyn;g_area_dyn
1890;;;;39.702;416.861
1891;;;;39.686;416.694
1892;;;;39.67;416.527
1893;;;;39.654;416.36
1894;;;;39.639;416.193
1895;;;;39.623;416.026
1896;;;;39.607;415.859
1897;;;;39.591;415.692
1898;;;;39.575;415.525
1899;;;;39.559;415.358
1900;;;;39.543;415.191
1901;;;;39.527;415.024
1902;;;;39.511;414.857
1903;;;;39.495;414.69
1904;;;;39.479;414.523
1905;;;;39.464;414.356
1906;;;;39.448;414.189
1907;;;;39.432;414.022
1908;;;;39.416;413.855
1909;;;;39.4;413.688
1910;;;;39.384;413.521
1911;;;;39.368;413.354
1912;;;;39.352;413.187
1913;;;;39.336;413.02
1914;;;;39.32;412.853
1915;;;;39.305;412.686
1916;;;;39.289;412.519
1917;;;;39.273;412.352
1918;;;;39.257;412.185
1919;;;;39.241;412.018
1920;;;;39.225;411.851
1921;;;;39.209;411.684
1922;;;;39.193;411.517
1923;;;;39.177;411.35
1924;;;;39.161;411.183
1925;;;;39.145;411.016
1926;;;;39.13;410.849
1927;;;;39.114;410.682
1928;;;;39.098;410.515
1929;;;;39.082;410.348
1930;;;;39.066;410.181
1931;;;;39.05;410.014
1932;;;;39.034;409.847
1933;;;;39.018;409.679
1934;;;;39.002;409.512
1935;;;;38.986;409.345
1936;;;;38.97;409.178
1937;;;;38.955;409.011
1938;;;;38.939;408.844
1939;;;;38.923;408.677
1940;;;;38.907;408.51
1941;;;;38.891;408.343
1942;;;;38.875;408.176
1943;;;;38.859;408.009
1944;;;;38.843;407.842
1945;;;;38.827;407.675
1946;;;;38.766;407.028
1947;;;;38.704;406.38
1948;;;;38.642;405.732
1949;;;;38.581;405.084
1950;;;;38.519;404.436
1951;;;;38.457;403.788
1952;;;;38.395;403.141
1953;;;;38.334;402.493
1954;;;;38.272;401.845
1955;;;;38.21;401.197
1956;;;;38.149;400.549
1957;;;;38.087;399.902
1958;;;;38.025;399.254
1959;;;;37.964;398.606
1960;;;;37.902;397.958
1961;;;;37.84;397.31
1962;;;;37.778;396.663
1963;;;;37.717;396.015
1964;;;;37.655;395.367
1965;;;;37.593;394.719
1966;;;;37.532;394.071
1967;;;;37.47;393.424
1968;;;;37.408;392.776
1969;;;;37.347;392.128
1970;;;;37.285;391.48
1971;;;;37.311;391.751
1972;;;;37.336;392.022
1973;;;;37.362;392.292
1974;;;;37.388;392.563
1975;;;;37.414;392.834
1976;;;;37.44;393.105
1977;;;;37.465;393.375
1978;;;;37.491;393.646
1979;;;;37.517;393.917
1980;;;;37.543;394.188
1981;;;;37.569;394.458
1982;;;;37.594;394.729
1983;;;;37.62;395.0
1984;;;;37.646;395.271
1985;;;;37.672;395.541
1986;;;;37.697;395.812
1987;;;;37.723;396.083
1988;;;;37.749;396.354
1989;;;;37.775;396.624
1990;;;;37.801;396.895
1991;;;;37.826;397.166
1992;;;;37.852;397.437
1993;;;;37.878;397.707
1994;;;;37.904;397.978
1995;;;;37.93;398.249
1996;;;;37.955;398.519
1997;-0.90441084;-2.3170786;1.4126678;37.981;398.79
1998;-0.6365551;-1.6915084;1.0549533;38.007;399.061
1999;-0.056528807;-1.3692217;1.3126929;38.033;399.332
2000;-0.3067608;-1.7104557;1.4036949;38.058;399.602
2001;-0.56731045;-1.5235009;0.95619047;37.924;398.188
2002;0.03234148;-1.4046772;1.4370186;37.789;396.774
2003;-0.61914647;-2.4104483;1.7913018;37.654;395.36
2004;-0.39712465;-1.8881639;1.4910393;37.52;393.946
2005;-0.34273982;-1.660578;1.3178382;37.385;392.532
2006;-0.0612427;-1.7763956;1.7151529;37.25;391.118
2007;0.03886783;-1.5840992;1.622967;37.116;389.704
2008;-0.30302227;-2.1092196;1.8061973;36.981;388.29
2009;0.20720887;-1.6027255;1.8099344;36.846;386.875
2010;-2.6318486;-4.0405393;1.4086907;36.712;385.461
2011;-0.6955514;-2.6213844;1.925833;36.577;384.047
2012;-0.23197281;-1.9099803;1.6780075;36.442;382.633
2013;-0.3184675;-1.549146;1.2306786;36.308;381.219
2014;-0.72780526;-2.0032969;1.2754916;36.173;379.805
2015;1.1694877;-0.9566391;2.1261268;36.014;378.137
2016;-0.5483247;-1.9687304;1.4204057;35.855;376.469
2017;0.17048788;-1.6830496;1.8535374;35.696;374.801
2018;0.4131837;-1.2514762;1.6646599;35.607;373.864
2019;-1.3947346;-2.8763556;1.481621;35.518;372.926
2020;-0.15312433;-1.6414276;1.4883033;35.518;372.926
2021;-1.2410052;-2.4686427;1.2276375;35.518;372.926
2022;0.26195598;-1.6673813;1.9293373;35.518;372.926
