YYYY;MM;DD;qobs;qc_flag
1963;5;12;282.0;40
1963;5;13;271.0;40
1963;5;14;191.0;40
1963;5;15;161.0;40
1963;5;16;131.0;40
1963;5;17;92.1;40
1963;5;18;73.0;40
1963;5;19;63.0;40
1963;5;20;51.6;40
1963;5;21;50.4;40
1963;5;22;78.0;40
1963;5;23;175.0;40
1963;5;24;401.0;40
1963;5;25;519.0;40
1963;5;26;354.0;40
1963;5;27;246.0;40
1963;5;28;201.0;40
1963;5;29;255.0;40
1963;5;30;323.0;40
1963;5;31;250.0;40
1963;6;1;206.0;40
1963;6;2;291.0;40
1963;6;3;338.0;40
1963;6;4;303.0;40
1963;6;5;295.0;40
1963;6;6;295.0;40
1963;6;7;291.0;40
1963;6;8;278.0;40
1963;6;9;271.0;40
1963;6;10;269.0;40
1963;6;11;250.0;40
1963;6;12;288.0;40
1963;6;13;295.0;40
1963;6;14;300.0;40
1963;6;15;286.0;40
1963;6;16;252.0;40
1963;6;17;239.0;40
1963;6;18;244.0;40
1963;6;19;219.0;40
1963;6;20;209.0;40
1963;6;21;206.0;40
1963;6;22;199.0;40
1963;6;23;208.0;40
1963;6;24;189.0;40
1963;6;25;167.0;40
1963;6;26;206.0;40
1963;6;27;223.0;40
1963;6;28;243.0;40
1963;6;29;299.0;40
1963;6;30;326.0;40
1963;7;1;379.0;40
1963;7;2;412.0;40
1963;7;3;429.0;40
1963;7;4;455.0;40
1963;7;5;451.0;40
1963;7;6;439.0;40
1963;7;7;464.0;40
1963;7;8;446.0;40
1963;7;9;387.0;40
1963;7;10;339.0;40
1963;7;11;295.0;40
1963;7;12;258.0;40
1963;7;13;246.0;40
1963;7;14;239.0;40
1963;7;15;240.0;40
1963;7;16;249.0;40
1963;7;17;244.0;40
1963;7;18;215.0;40
1963;7;19;183.0;40
1963;7;20;201.0;40
1963;7;21;235.0;40
1963;7;22;199.0;40
1963;7;23;168.0;40
1963;7;24;153.0;40
1963;7;25;150.0;40
1963;7;26;215.0;40
1963;7;27;264.0;40
1963;7;28;263.0;40
1963;7;29;304.0;40
1963;7;30;456.0;40
1963;7;31;423.0;40
1963;8;1;378.0;40
1963;8;2;;250
1963;8;3;;250
1963;8;4;398.0;40
1963;8;5;405.0;40
1963;8;6;365.0;40
1963;8;7;313.0;40
1963;8;8;288.0;40
1963;8;9;278.0;40
1963;8;10;255.0;40
1963;8;11;;250
1963;8;12;;250
1963;8;13;;250
1963;8;14;;250
1963;8;15;;250
1963;8;16;;250
1963;8;17;;250
1963;8;18;;250
1963;8;19;;250
1963;8;20;;250
1963;8;21;;250
1963;8;22;;250
1963;8;23;;250
1963;8;24;;250
1963;8;25;;250
1963;8;26;;250
1963;8;27;;250
1963;8;28;;250
1963;8;29;;250
1963;8;30;;250
1963;8;31;;250
1963;9;1;;250
1963;9;2;;250
1963;9;3;;250
1963;9;4;;250
1963;9;5;;250
1963;9;6;;250
1963;9;7;;250
1963;9;8;;250
1963;9;9;;250
1963;9;10;;250
1963;9;11;;250
1963;9;12;;250
1963;9;13;;250
1963;9;14;;250
1963;9;15;;250
1963;9;16;;250
1963;9;17;135.0;40
1963;9;18;132.0;40
1963;9;19;126.0;40
1963;9;20;115.0;40
1963;9;21;123.0;40
1963;9;22;122.0;40
1963;9;23;144.0;40
1963;9;24;128.0;40
1963;9;25;124.0;40
1963;9;26;118.0;40
1963;9;27;115.0;40
1963;9;28;107.0;40
1963;9;29;114.0;40
1963;9;30;99.4;40
1963;10;1;98.4;40
1963;10;2;115.0;40
1963;10;3;114.0;40
1963;10;4;111.0;40
1963;10;5;;250
1963;10;6;;250
1963;10;7;;250
1963;10;8;;250
1963;10;9;;250
1963;10;10;;250
1963;10;11;;250
1963;10;12;;250
1963;10;13;;250
1963;10;14;;250
1963;10;15;;250
1963;10;16;;250
1963;10;17;;250
1963;10;18;;250
1963;10;19;;250
1963;10;20;;250
1963;10;21;;250
1963;10;22;;250
1963;10;23;;250
1963;10;24;;250
1963;10;25;;250
1963;10;26;;250
1963;10;27;;250
1963;10;28;;250
1963;10;29;;250
1963;10;30;;250
1963;10;31;;250
1963;11;1;;250
1963;11;2;;250
1963;11;3;116.0;40
1963;11;4;112.0;40
1963;11;5;103.0;40
1963;11;6;92.3;40
1963;11;7;;250
1963;11;8;;250
1963;11;9;;250
1963;11;10;;250
1963;11;11;;250
1963;11;12;;250
1963;11;13;;250
1963;11;14;;250
1963;11;15;;250
1963;11;16;;250
1963;11;17;;250
1963;11;18;;250
1963;11;19;;250
1963;11;20;;250
1963;11;21;;250
1963;11;22;;250
1963;11;23;;250
1963;11;24;;250
1963;11;25;;250
1963;11;26;;250
1963;11;27;;250
1963;11;28;;250
1963;11;29;;250
1963;11;30;;250
1963;12;1;;250
1963;12;2;;250
1963;12;3;;250
1963;12;4;;250
1963;12;5;;250
1963;12;6;;250
1963;12;7;;250
1963;12;8;;250
1963;12;9;;250
1963;12;10;;250
1963;12;11;;250
1963;12;12;;250
1963;12;13;;250
1963;12;14;47.2;40
1963;12;15;46.4;40
1963;12;16;45.1;40
1963;12;17;44.5;40
1963;12;18;;250
1963;12;19;;250
1963;12;20;;250
1963;12;21;;250
1963;12;22;;250
1963;12;23;;250
1963;12;24;;250
1963;12;25;;250
1963;12;26;;250
1963;12;27;;250
1963;12;28;;250
1963;12;29;;250
1963;12;30;;250
1963;12;31;;250
1964;1;1;;250
1964;1;2;;250
1964;1;3;;250
1964;1;4;;250
1964;1;5;;250
1964;1;6;;250
1964;1;7;;250
1964;1;8;;250
1964;1;9;;250
1964;1;10;;250
1964;1;11;;250
1964;1;12;;250
1964;1;13;;250
1964;1;14;;250
1964;1;15;;250
1964;1;16;;250
1964;1;17;;250
1964;1;18;;250
1964;1;19;;250
1964;1;20;64.5;40
1964;1;21;66.0;40
1964;1;22;56.5;40
1964;1;23;52.8;40
1964;1;24;53.6;40
1964;1;25;54.6;40
1964;1;26;56.0;40
1964;1;27;53.7;40
1964;1;28;50.6;40
1964;1;29;;250
1964;1;30;;250
1964;1;31;;250
1964;2;1;;250
1964;2;2;;250
1964;2;3;;250
1964;2;4;;250
1964;2;5;;250
1964;2;6;;250
1964;2;7;;250
1964;2;8;;250
1964;2;9;;250
1964;2;10;;250
1964;2;11;;250
1964;2;12;;250
1964;2;13;;250
1964;2;14;;250
1964;2;15;;250
1964;2;16;;250
1964;2;17;;250
1964;2;18;;250
1964;2;19;;250
1964;2;20;;250
1964;2;21;;250
1964;2;22;;250
1964;2;23;;250
1964;2;24;;250
1964;2;25;;250
1964;2;26;;250
1964;2;27;;250
1964;2;28;79.0;40
1964;2;29;64.4;40
1964;3;1;63.5;40
1964;3;2;80.4;40
1964;3;3;95.6;40
1964;3;4;102.0;40
1964;3;5;93.4;40
1964;3;6;72.9;40
1964;3;7;74.5;40
1964;3;8;77.8;40
1964;3;9;72.5;40
1964;3;10;65.9;40
1964;3;11;64.1;40
1964;3;12;74.4;40
1964;3;13;164.0;40
1964;3;14;185.0;40
1964;3;15;271.0;40
1964;3;16;231.0;40
1964;3;17;170.0;40
1964;3;18;139.0;40
1964;3;19;118.0;40
1964;3;20;103.0;40
1964;3;21;97.0;40
1964;3;22;91.8;40
1964;3;23;225.0;40
1964;3;24;143.0;40
1964;3;25;78.5;40
1964;3;26;158.0;40
1964;3;27;342.0;40
1964;3;28;215.0;40
1964;3;29;118.0;40
1964;3;30;103.0;40
1964;3;31;89.7;40
1964;4;1;81.0;40
1964;4;2;76.6;40
1964;4;3;66.6;40
1964;4;4;57.5;40
1964;4;5;51.0;40
1964;4;6;53.4;40
1964;4;7;51.5;40
1964;4;8;49.3;40
1964;4;9;46.4;40
1964;4;10;45.8;40
1964;4;11;44.2;40
1964;4;12;43.0;40
1964;4;13;44.3;40
1964;4;14;42.5;40
1964;4;15;40.5;40
1964;4;16;40.1;40
1964;4;17;39.8;40
1964;4;18;39.4;40
1964;4;19;39.0;40
1964;4;20;38.6;40
1964;4;21;38.2;40
1964;4;22;38.2;40
1964;4;23;38.0;40
1964;4;24;38.0;40
1964;4;25;42.3;40
1964;4;26;76.8;40
1964;4;27;112.0;40
1964;4;28;94.9;40
1964;4;29;54.5;40
1964;4;30;52.4;40
1964;5;1;51.2;40
1964;5;2;68.4;40
1964;5;3;83.1;40
1964;5;4;66.5;40
1964;5;5;64.3;40
1964;5;6;65.4;40
1964;5;7;61.7;40
1964;5;8;60.0;40
1964;5;9;168.0;40
1964;5;10;223.0;40
1964;5;11;184.0;40
1964;5;12;92.6;40
1964;5;13;58.5;40
1964;5;14;61.6;40
1964;5;15;63.8;40
1964;5;16;115.0;40
1964;5;17;197.0;40
1964;5;18;181.0;40
1964;5;19;195.0;40
1964;5;20;170.0;40
1964;5;21;172.0;40
1964;5;22;169.0;40
1964;5;23;180.0;40
1964;5;24;125.0;40
1964;5;25;126.0;40
1964;5;26;118.0;40
1964;5;27;118.0;40
1964;5;28;109.0;40
1964;5;29;99.9;40
1964;5;30;94.3;40
1964;5;31;156.0;40
1964;6;1;130.0;40
1964;6;2;122.0;40
1964;6;3;111.0;40
1964;6;4;109.0;40
1964;6;5;102.0;40
1964;6;6;91.8;40
1964;6;7;85.0;40
1964;6;8;79.8;40
1964;6;9;82.8;40
1964;6;10;84.8;40
1964;6;11;89.5;40
1964;6;12;92.6;40
1964;6;13;94.6;40
1964;6;14;156.0;40
1964;6;15;151.0;40
1964;6;16;126.0;40
1964;6;17;126.0;40
1964;6;18;112.0;40
1964;6;19;115.0;40
1964;6;20;134.0;40
1964;6;21;135.0;40
1964;6;22;148.0;40
1964;6;23;149.0;40
1964;6;24;152.0;40
1964;6;25;172.0;40
1964;6;26;168.0;40
1964;6;27;154.0;40
1964;6;28;145.0;40
1964;6;29;145.0;40
1964;6;30;152.0;40
1964;7;1;161.0;40
1964;7;2;160.0;40
1964;7;3;162.0;40
1964;7;4;173.0;40
1964;7;5;184.0;40
1964;7;6;195.0;40
1964;7;7;188.0;40
1964;7;8;173.0;40
1964;7;9;167.0;40
1964;7;10;171.0;40
1964;7;11;176.0;40
1964;7;12;187.0;40
1964;7;13;185.0;40
1964;7;14;187.0;40
1964;7;15;199.0;40
1964;7;16;219.0;40
1964;7;17;243.0;40
1964;7;18;259.0;40
1964;7;19;276.0;40
1964;7;20;316.0;40
1964;7;21;379.0;40
1964;7;22;400.0;40
1964;7;23;398.0;40
1964;7;24;422.0;40
1964;7;25;426.0;40
1964;7;26;487.0;40
1964;7;27;592.0;40
1964;7;28;437.0;40
1964;7;29;399.0;40
1964;7;30;374.0;40
1964;7;31;333.0;40
1964;8;1;303.0;40
1964;8;2;316.0;40
1964;8;3;339.0;40
1964;8;4;337.0;40
1964;8;5;294.0;40
1964;8;6;263.0;40
1964;8;7;251.0;40
1964;8;8;241.0;40
1964;8;9;264.0;40
1964;8;10;278.0;40
1964;8;11;308.0;40
1964;8;12;328.0;40
1964;8;13;325.0;40
1964;8;14;306.0;40
1964;8;15;271.0;40
1964;8;16;240.0;40
1964;8;17;212.0;40
1964;8;18;189.0;40
1964;8;19;169.0;40
1964;8;20;160.0;40
1964;8;21;184.0;40
1964;8;22;224.0;40
1964;8;23;209.0;40
1964;8;24;169.0;40
1964;8;25;154.0;40
1964;8;26;146.0;40
1964;8;27;140.0;40
1964;8;28;130.0;40
1964;8;29;128.0;40
1964;8;30;138.0;40
1964;8;31;166.0;40
1964;9;1;189.0;40
1964;9;2;204.0;40
1964;9;3;201.0;40
1964;9;4;211.0;40
1964;9;5;218.0;40
1964;9;6;201.0;40
1964;9;7;168.0;40
1964;9;8;151.0;40
1964;9;9;143.0;40
1964;9;10;137.0;40
1964;9;11;132.0;40
