YYYY;MM;DD;qobs;qc_flag
2016;5;11;13.72;40
2016;5;12;15.93;40
2016;5;13;19.22;40
2016;5;14;25.03;40
2016;5;15;27.53;40
2016;5;16;24.31;40
2016;5;17;14.93;40
2016;5;18;12.76;40
2016;5;19;12.19;40
2016;5;20;12.2;40
2016;5;21;12.37;40
2016;5;22;11.48;40
2016;5;23;11.09;40
2016;5;24;15.01;40
2016;5;25;21.23;40
2016;5;26;22.8;40
2016;5;27;32.76;40
2016;5;28;27.18;40
2016;5;29;17.12;40
2016;5;30;14.7;40
2016;5;31;16.71;40
2016;6;1;15.88;40
2016;6;2;13.91;40
2016;6;3;13.73;40
2016;6;4;14.01;40
2016;6;5;12.45;40
2016;6;6;11.42;40
2016;6;7;11.75;40
2016;6;8;10.93;40
2016;6;9;10.83;40
2016;6;10;10.55;40
2016;6;11;10.26;40
2016;6;12;9.49;40
2016;6;13;8.83;40
2016;6;14;8.27;40
2016;6;15;8.01;40
2016;6;16;7.75;40
2016;6;17;7.57;40
2016;6;18;8.56;40
2016;6;19;9.05;40
2016;6;20;9.34;40
2016;6;21;7.79;40
2016;6;22;6.91;40
2016;6;23;6.6;40
2016;6;24;6.63;40
2016;6;25;6.83;40
2016;6;26;7.87;40
2016;6;27;7.63;40
2016;6;28;7.05;40
2016;6;29;7.22;40
2016;6;30;6.64;40
2016;7;1;6.34;40
2016;7;2;6.17;40
2016;7;3;5.9;40
2016;7;4;5.86;40
2016;7;5;6.2;40
2016;7;6;6.26;40
2016;7;7;5.82;40
2016;7;8;5.32;40
2016;7;9;5.59;40
2016;7;10;5.69;40
2016;7;11;5.51;40
2016;7;12;5.27;40
2016;7;13;5.84;40
2016;7;14;6.3;40
2016;7;15;6.42;40
2016;7;16;5.45;40
2016;7;17;5.73;40
2016;7;18;5.6;40
2016;7;19;5.53;40
2016;7;20;5.49;40
2016;7;21;6.06;40
2016;7;22;6.18;40
2016;7;23;8.13;40
2016;7;24;8.38;40
2016;7;25;7.56;40
2016;7;26;7.23;40
2016;7;27;6.97;40
2016;7;28;6.57;40
2016;7;29;6.44;40
2016;7;30;6.24;40
2016;7;31;6.22;40
2016;8;1;8.26;40
2016;8;2;7.42;40
2016;8;3;7.53;40
2016;8;4;7.25;40
2016;8;5;6.88;40
2016;8;6;7.05;40
2016;8;7;6.21;40
2016;8;8;6.27;40
2016;8;9;6.25;40
2016;8;10;6.94;40
2016;8;11;8.01;40
2016;8;12;7.34;40
2016;8;13;6.48;40
2016;8;14;7.43;40
2016;8;15;7.86;40
2016;8;16;7.0;40
2016;8;17;6.8;40
2016;8;18;6.98;40
2016;8;19;6.62;40
2016;8;20;6.23;40
2016;8;21;6.44;40
2016;8;22;6.65;40
2016;8;23;6.55;40
2016;8;24;6.36;40
2016;8;25;6.25;40
2016;8;26;6.38;40
2016;8;27;6.56;40
2016;8;28;6.13;40
2016;8;29;6.31;40
2016;8;30;6.91;40
2016;8;31;6.13;40
2016;9;1;6.23;40
2016;9;2;6.22;40
2016;9;3;5.99;40
2016;9;4;6.15;40
2016;9;5;6.37;40
2016;9;6;5.68;40
2016;9;7;6.13;40
2016;9;8;7.28;40
2016;9;9;7.9;40
2016;9;10;6.99;40
2016;9;11;7.13;40
2016;9;12;6.73;40
2016;9;13;6.29;40
2016;9;14;7.17;40
2016;9;15;7.78;40
2016;9;16;7.28;40
2016;9;17;8.52;40
2016;9;18;7.99;40
2016;9;19;8.33;40
2016;9;20;8.09;40
2016;9;21;7.9;40
2016;9;22;10.28;40
2016;9;23;9.18;40
2016;9;24;9.38;40
2016;9;25;9.01;40
2016;9;26;8.55;40
2016;9;27;8.48;40
2016;9;28;8.2;40
2016;9;29;8.24;40
2016;9;30;8.08;40
2016;10;1;8.23;40
2016;10;2;8.17;40
2016;10;3;9.37;40
2016;10;4;9.1;40
2016;10;5;8.54;40
2016;10;6;9.15;40
2016;10;7;8.64;40
2016;10;8;9.0;40
2016;10;9;9.57;40
2016;10;10;9.58;40
2016;10;11;9.74;40
2016;10;12;10.19;40
2016;10;13;12.08;40
2016;10;14;10.79;40
2016;10;15;10.14;40
2016;10;16;10.05;40
2016;10;17;10.22;40
2016;10;18;9.93;40
2016;10;19;10.32;40
2016;10;20;10.77;40
2016;10;21;9.74;40
2016;10;22;9.53;40
2016;10;23;10.49;40
2016;10;24;11.63;40
2016;10;25;10.39;40
2016;10;26;11.94;40
2016;10;27;11.05;40
2016;10;28;10.4;40
2016;10;29;12.13;40
2016;10;30;13.66;40
2016;10;31;12.23;40
2016;11;1;10.15;40
2016;11;2;10.05;40
2016;11;3;10.85;40
2016;11;4;10.05;40
2016;11;5;10.76;40
2016;11;6;13.12;40
2016;11;7;11.06;40
2016;11;8;12.34;40
2016;11;9;10.24;40
2016;11;10;9.87;40
2016;11;11;13.45;40
2016;11;12;11.57;40
2016;11;13;13.57;40
2016;11;14;11.59;40
2016;11;15;10.18;40
2016;11;16;8.04;100
2016;11;17;7.45;100
2016;11;18;7.1;100
2016;11;19;6.89;100
2016;11;20;6.72;100
2016;11;21;6.58;100
2016;11;22;6.5;100
2016;11;23;6.59;100
2016;11;24;14.83;100
2016;11;25;24.56;40
2016;11;26;15.92;40
2016;11;27;15.3;40
2016;11;28;12.55;40
2016;11;29;11.29;40
2016;11;30;10.68;40
2016;12;1;10.23;40
2016;12;2;10.64;40
2016;12;3;12.27;40
2016;12;4;22.26;40
2016;12;5;15.73;40
2016;12;6;14.35;40
2016;12;7;15.43;40
2016;12;8;15.23;100
2016;12;9;15.02;100
2016;12;10;14.69;100
2016;12;11;14.46;100
2016;12;12;14.25;100
2016;12;13;14.05;100
2016;12;14;13.85;100
2016;12;15;13.66;100
2016;12;16;13.46;100
2016;12;17;13.26;100
2016;12;18;13.07;100
2016;12;19;12.87;100
2016;12;20;12.68;100
2016;12;21;12.49;100
2016;12;22;12.3;100
2016;12;23;12.11;100
2016;12;24;11.92;100
2016;12;25;11.73;100
2016;12;26;11.54;100
2016;12;27;11.36;100
2016;12;28;11.2;100
2016;12;29;11.08;100
2016;12;30;10.97;100
2016;12;31;10.85;100
2017;1;1;10.74;100
2017;1;2;10.62;100
2017;1;3;10.51;100
2017;1;4;10.4;100
2017;1;5;10.28;100
2017;1;6;10.17;100
2017;1;7;10.06;100
2017;1;8;9.93;100
2017;1;9;9.81;100
2017;1;10;9.69;100
2017;1;11;9.57;100
2017;1;12;9.44;100
2017;1;13;9.32;100
2017;1;14;9.2;100
2017;1;15;9.08;100
2017;1;16;8.96;100
2017;1;17;8.84;100
2017;1;18;8.72;100
2017;1;19;8.6;100
2017;1;20;8.48;100
2017;1;21;8.36;100
2017;1;22;8.24;100
2017;1;23;8.12;100
2017;1;24;8.0;100
2017;1;25;7.88;100
2017;1;26;7.77;100
2017;1;27;7.65;100
2017;1;28;7.53;100
2017;1;29;7.42;100
2017;1;30;7.32;100
2017;1;31;7.23;100
2017;2;1;7.16;100
2017;2;2;9.14;100
2017;2;3;9.25;40
2017;2;4;12.23;40
2017;2;5;10.04;40
2017;2;6;9.0;40
2017;2;7;11.66;40
2017;2;8;18.27;40
2017;2;9;19.67;40
2017;2;10;14.5;40
2017;2;11;12.54;40
2017;2;12;11.55;40
2017;2;13;11.23;40
2017;2;14;11.76;40
2017;2;15;15.61;40
2017;2;16;16.24;40
2017;2;17;14.86;40
2017;2;18;18.55;40
2017;2;19;16.79;40
2017;2;20;15.71;40
2017;2;21;11.42;40
2017;2;22;13.78;40
2017;2;23;12.09;40
2017;2;24;12.94;100
2017;2;25;12.8;100
2017;2;26;12.44;100
2017;2;27;12.11;100
2017;2;28;11.79;100
2017;3;1;11.49;100
2017;3;2;11.2;100
2017;3;3;10.92;100
2017;3;4;10.63;100
2017;3;5;10.37;100
2017;3;6;10.12;100
2017;3;7;9.88;100
2017;3;8;9.78;100
2017;3;9;9.53;40
2017;3;10;9.14;40
2017;3;11;9.38;40
2017;3;12;8.92;40
2017;3;13;8.46;40
2017;3;14;8.11;40
2017;3;15;7.7;40
2017;3;16;7.65;40
2017;3;17;8.73;40
2017;3;18;8.6;40
2017;3;19;7.83;40
2017;3;20;8.28;40
2017;3;21;8.37;40
2017;3;22;7.88;40
2017;3;23;8.7;40
2017;3;24;7.31;40
2017;3;25;11.19;40
2017;3;26;10.5;40
2017;3;27;9.66;40
2017;3;28;8.61;40
2017;3;29;7.75;40
2017;3;30;7.22;40
2017;3;31;7.97;40
2017;4;1;8.89;40
2017;4;2;8.37;40
2017;4;3;13.81;40
2017;4;4;12.34;40
2017;4;5;10.37;40
2017;4;6;11.32;40
2017;4;7;18.0;40
2017;4;8;18.37;40
2017;4;9;14.33;40
2017;4;10;12.33;40
2017;4;11;10.41;40
2017;4;12;10.26;40
2017;4;13;9.45;40
2017;4;14;8.27;40
2017;4;15;9.57;40
2017;4;16;9.2;40
2017;4;17;8.67;40
2017;4;18;7.84;40
2017;4;19;8.35;40
2017;4;20;7.94;40
2017;4;21;7.92;40
2017;4;22;7.34;40
2017;4;23;7.17;40
2017;4;24;7.4;40
2017;4;25;7.44;40
2017;4;26;6.81;100
2017;4;27;6.78;100
2017;4;28;6.98;100
2017;4;29;7.24;100
2017;4;30;7.66;100
2017;5;1;9.56;100
2017;5;2;23.3;100
2017;5;3;33.96;40
2017;5;4;31.2;40
2017;5;5;27.81;40
2017;5;6;27.27;40
2017;5;7;28.3;40
2017;5;8;25.19;40
2017;5;9;23.44;40
2017;5;10;23.74;40
2017;5;11;19.3;40
2017;5;12;17.56;40
2017;5;13;21.4;40
2017;5;14;25.35;40
2017;5;15;27.53;40
2017;5;16;28.65;40
2017;5;17;26.32;40
2017;5;18;21.99;40
2017;5;19;21.21;40
2017;5;20;21.23;40
2017;5;21;22.99;40
2017;5;22;25.91;40
2017;5;23;22.23;40
2017;5;24;20.63;40
2017;5;25;22.3;40
2017;5;26;21.06;40
2017;5;27;19.4;40
2017;5;28;18.25;40
2017;5;29;17.29;40
2017;5;30;16.83;40
2017;5;31;15.81;40
2017;6;1;15.32;40
2017;6;2;16.35;40
2017;6;3;14.59;40
2017;6;4;13.85;40
2017;6;5;13.28;40
2017;6;6;12.59;40
2017;6;7;12.15;40
2017;6;8;11.67;40
2017;6;9;11.32;40
2017;6;10;11.14;40
2017;6;11;11.07;40
2017;6;12;10.57;40
2017;6;13;10.59;40
2017;6;14;10.5;40
2017;6;15;10.61;40
2017;6;16;10.24;40
2017;6;17;10.75;40
2017;6;18;11.25;40
2017;6;19;10.44;40
2017;6;20;10.29;40
2017;6;21;10.45;40
2017;6;22;10.18;40
2017;6;23;9.93;40
2017;6;24;9.53;40
2017;6;25;9.08;40
2017;6;26;9.11;40
2017;6;27;9.06;40
2017;6;28;8.96;40
2017;6;29;8.84;40
2017;6;30;8.85;40
2017;7;1;8.99;40
2017;7;2;8.86;40
2017;7;3;8.89;40
2017;7;4;8.57;40
2017;7;5;8.47;40
2017;7;6;8.57;40
2017;7;7;8.39;40
2017;7;8;8.43;40
2017;7;9;8.31;40
2017;7;10;8.05;40
2017;7;11;7.96;40
2017;7;12;8.17;40
2017;7;13;8.56;40
2017;7;14;8.02;40
2017;7;15;8.4;40
2017;7;16;8.28;40
2017;7;17;8.01;40
2017;7;18;7.92;40
2017;7;19;9.05;40
2017;7;20;8.28;40
2017;7;21;8.1;40
2017;7;22;8.08;40
2017;7;23;7.84;40
2017;7;24;7.71;40
2017;7;25;7.67;40
2017;7;26;7.66;40
2017;7;27;7.81;40
2017;7;28;7.74;40
2017;7;29;7.79;40
2017;7;30;8.3;40
2017;7;31;7.72;40
2017;8;1;7.67;40
2017;8;2;7.9;40
2017;8;3;8.02;40
2017;8;4;8.83;40
2017;8;5;8.7;40
2017;8;6;9.67;40
2017;8;7;11.56;40
2017;8;8;12.6;40
2017;8;9;16.41;40
2017;8;10;12.49;40
2017;8;11;11.35;40
2017;8;12;11.98;40
2017;8;13;10.68;40
2017;8;14;14.7;40
2017;8;15;13.14;40
2017;8;16;11.16;40
2017;8;17;9.02;40
2017;8;18;9.09;40
2017;8;19;9.3;40
2017;8;20;10.15;40
2017;8;21;11.1;40
2017;8;22;8.88;40
2017;8;23;7.9;40
2017;8;24;7.76;40
2017;8;25;7.74;40
2017;8;26;8.47;40
2017;8;27;9.02;40
2017;8;28;8.55;40
2017;8;29;7.89;40
2017;8;30;7.6;40
2017;8;31;7.9;40
2017;9;1;7.95;40
2017;9;2;8.29;40
2017;9;3;8.46;40
2017;9;4;8.77;40
2017;9;5;8.61;40
2017;9;6;8.46;40
2017;9;7;11.06;40
2017;9;8;15.23;40
2017;9;9;23.9;40
2017;9;10;18.01;40
2017;9;11;12.25;40
2017;9;12;11.85;40
2017;9;13;11.17;40
2017;9;14;12.12;40
2017;9;15;12.21;40
2017;9;16;10.78;40
2017;9;17;9.38;40
2017;9;18;9.42;40
2017;9;19;8.91;40
2017;9;20;9.22;40
2017;9;21;9.87;40
2017;9;22;9.32;40
2017;9;23;9.85;40
2017;9;24;16.68;40
2017;9;25;11.85;40
2017;9;26;15.17;40
2017;9;27;22.17;40
2017;9;28;33.81;40
2017;9;29;37.94;40
2017;9;30;35.58;40
2017;10;1;32.39;40
2017;10;2;24.33;40
2017;10;3;25.11;40
2017;10;4;25.81;40
2017;10;5;27.11;40
2017;10;6;25.06;40
2017;10;7;20.43;40
2017;10;8;15.88;40
2017;10;9;13.32;40
2017;10;10;13.98;40
2017;10;11;12.81;40
2017;10;12;11.58;40
2017;10;13;12.17;40
2017;10;14;11.05;40
2017;10;15;10.73;40
2017;10;16;10.48;40
2017;10;17;10.23;40
2017;10;18;12.25;40
2017;10;19;12.01;40
2017;10;20;11.38;40
2017;10;21;10.53;40
2017;10;22;10.56;40
2017;10;23;12.17;40
2017;10;24;10.34;40
2017;10;25;10.1;40
2017;10;26;9.8;40
2017;10;27;11.38;40
2017;10;28;10.55;40
2017;10;29;9.64;40
2017;10;30;10.08;40
2017;10;31;10.04;40
2017;11;1;9.55;40
2017;11;2;10.32;40
2017;11;3;10.52;40
2017;11;4;8.3;40
2017;11;5;8.7;100
2017;11;6;9.78;200
2017;11;7;9.79;100
2017;11;8;9.77;100
2017;11;9;9.75;100
2017;11;10;9.73;100
2017;11;11;9.71;100
2017;11;12;9.7;100
2017;11;13;9.68;100
2017;11;14;9.66;100
2017;11;15;9.64;100
2017;11;16;9.62;100
2017;11;17;9.6;100
2017;11;18;9.58;100
2017;11;19;9.56;100
2017;11;20;9.55;100
2017;11;21;9.53;100
2017;11;22;9.51;100
2017;11;23;9.49;100
2017;11;24;9.47;100
2017;11;25;9.45;100
2017;11;26;9.43;100
2017;11;27;9.41;100
2017;11;28;9.4;100
2017;11;29;9.38;100
2017;11;30;9.36;100
2017;12;1;9.34;100
2017;12;2;9.32;100
2017;12;3;9.3;100
2017;12;4;9.28;100
2017;12;5;9.27;100
2017;12;6;9.25;100
2017;12;7;9.23;100
2017;12;8;9.21;100
2017;12;9;9.19;100
2017;12;10;9.17;100
2017;12;11;9.15;100
2017;12;12;9.14;100
2017;12;13;9.12;100
2017;12;14;9.1;100
2017;12;15;9.08;100
2017;12;16;9.06;100
2017;12;17;9.04;100
