YYYY;MM;DD;qobs;qc_flag
1971;6;2;39.9;40
1971;6;3;42.7;40
1971;6;4;40.5;40
1971;6;5;35.1;40
1971;6;6;30.5;40
1971;6;7;28.0;40
1971;6;8;23.7;40
1971;6;9;21.4;40
1971;6;10;20.5;40
1971;6;11;18.8;40
1971;6;12;17.9;40
1971;6;13;18.4;40
1971;6;14;18.8;40
1971;6;15;17.1;40
1971;6;16;15.5;40
1971;6;17;14.3;40
1971;6;18;14.3;40
1971;6;19;14.3;40
1971;6;20;14.7;40
1971;6;21;15.0;40
1971;6;22;15.0;40
1971;6;23;14.7;40
1971;6;24;13.9;40
1971;6;25;13.5;40
1971;6;26;13.5;40
1971;6;27;13.5;40
1971;6;28;13.9;40
1971;6;29;13.5;40
1971;6;30;13.5;40
1971;7;1;14.3;40
1971;7;2;15.9;40
1971;7;3;16.3;40
1971;7;4;17.1;40
1971;7;5;18.4;40
1971;7;6;17.9;40
1971;7;7;20.5;40
1971;7;8;19.7;40
1971;7;9;17.1;40
1971;7;10;16.7;40
1971;7;11;17.9;40
1971;7;12;17.9;40
1971;7;13;27.0;40
1971;7;14;29.0;40
1971;7;15;28.0;40
1971;7;16;26.1;40
1971;7;17;25.6;40
1971;7;18;26.1;40
1971;7;19;26.1;40
1971;7;20;26.1;40
1971;7;21;28.0;40
1971;7;22;28.0;40
1971;7;23;26.1;40
1971;7;24;25.1;40
1971;7;25;23.7;40
1971;7;26;23.7;40
1971;7;27;25.1;40
1971;7;28;25.1;40
1971;7;29;26.5;40
1971;7;30;29.0;40
1971;7;31;26.1;40
1971;8;1;27.0;40
1971;8;2;27.5;40
1971;8;3;27.5;40
1971;8;4;27.5;40
1971;8;5;26.5;40
1971;8;6;26.5;40
1971;8;7;29.0;40
1971;8;8;33.5;40
1971;8;9;32.0;40
1971;8;10;27.5;40
1971;8;11;26.1;40
1971;8;12;24.2;40
1971;8;13;23.2;40
1971;8;14;24.2;40
1971;8;15;29.0;40
1971;8;16;30.5;40
1971;8;17;28.0;40
1971;8;18;24.2;40
1971;8;19;23.2;40
1971;8;20;20.5;40
1971;8;21;24.2;40
1971;8;22;35.1;40
1971;8;23;30.0;40
1971;8;24;31.0;40
1971;8;25;33.0;40
1971;8;26;26.5;40
1971;8;27;20.5;40
1971;8;28;20.5;40
1971;8;29;20.5;40
1971;8;30;21.4;40
1971;8;31;20.1;40
1971;9;1;19.2;40
1971;9;2;21.9;40
1971;9;3;23.7;40
1971;9;4;22.3;40
1971;9;5;25.1;40
1971;9;6;31.0;40
1971;9;7;22.3;40
1971;9;8;24.2;40
1971;9;9;25.6;40
1971;9;10;26.1;40
1971;9;11;29.0;40
1971;9;12;27.0;40
1971;9;13;26.1;40
1971;9;14;40.5;40
1971;9;15;35.1;40
1971;9;16;32.5;40
1971;9;17;33.0;40
1971;9;18;33.0;40
1971;9;19;32.5;40
1971;9;20;21.9;40
1971;9;21;20.1;40
1971;9;22;21.0;40
1971;9;23;20.5;40
1971;9;24;20.5;40
1971;9;25;21.0;40
1971;9;26;21.0;40
1971;9;27;20.1;40
1971;9;28;20.5;40
1971;9;29;19.7;40
1971;9;30;19.7;40
1971;10;1;18.8;40
1971;10;2;18.4;40
1971;10;3;19.7;100
1971;10;4;21.0;40
1971;10;5;25.1;40
1971;10;6;29.0;40
1971;10;7;26.5;40
1971;10;8;22.8;40
1971;10;9;19.7;40
1971;10;10;18.4;40
1971;10;11;16.3;40
1971;10;12;16.3;40
1971;10;13;15.5;40
1971;10;14;22.3;40
1971;10;15;21.0;40
1971;10;16;19.7;40
1971;10;17;15.5;40
1971;10;18;14.7;40
1971;10;19;14.3;40
1971;10;20;17.5;40
1971;10;21;16.3;40
1971;10;22;15.5;40
1971;10;23;15.9;40
1971;10;24;15.9;40
1971;10;25;17.1;40
1971;10;26;23.2;40
1971;10;27;30.0;40
1971;10;28;27.0;40
1971;10;29;21.0;40
1971;10;30;19.7;40
1971;10;31;20.5;40
1971;11;1;21.4;40
1971;11;2;20.5;40
1971;11;3;18.4;40
1971;11;4;17.5;40
1971;11;5;17.9;40
1971;11;6;16.3;40
1971;11;7;10.9;40
1971;11;8;13.1;40
1971;11;9;17.1;40
1971;11;10;22.3;40
1971;11;11;18.4;40
1971;11;12;17.9;40
1971;11;13;17.1;40
1971;11;14;18.8;40
1971;11;15;16.3;40
1971;11;16;13.9;40
1971;11;17;14.3;40
1971;11;18;13.9;40
1971;11;19;13.9;40
1971;11;20;15.5;40
1971;11;21;14.7;40
1971;11;22;16.3;40
1971;11;23;15.9;40
1971;11;24;19.2;40
1971;11;25;44.9;40
1971;11;26;26.5;40
1971;11;27;22.8;40
1971;11;28;16.3;40
1971;11;29;15.5;40
1971;11;30;15.5;40
1971;12;1;14.3;40
1971;12;2;15.9;40
1971;12;3;17.9;40
1971;12;4;16.7;40
1971;12;5;17.1;40
1971;12;6;17.5;40
1971;12;7;15.0;40
1971;12;8;18.4;40
1971;12;9;17.9;40
1971;12;10;15.5;40
1971;12;11;15.5;40
1971;12;12;15.0;40
1971;12;13;14.7;40
1971;12;14;15.5;40
1971;12;15;14.7;40
1971;12;16;14.7;40
1971;12;17;14.7;40
1971;12;18;14.7;40
1971;12;19;15.5;40
1971;12;20;14.7;40
1971;12;21;14.3;40
1971;12;22;14.3;40
1971;12;23;13.5;40
1971;12;24;13.1;40
1971;12;25;13.9;40
1971;12;26;13.1;40
1971;12;27;13.1;40
1971;12;28;13.9;40
1971;12;29;15.5;40
1971;12;30;23.7;40
1971;12;31;41.0;40
1972;1;1;27.0;40
1972;1;2;20.5;40
1972;1;3;17.1;40
1972;1;4;15.0;40
1972;1;5;15.0;40
1972;1;6;14.3;40
1972;1;7;13.9;40
1972;1;8;13.5;40
1972;1;9;13.5;40
1972;1;10;13.1;40
1972;1;11;13.5;40
1972;1;12;13.1;40
1972;1;13;12.7;40
1972;1;14;11.6;40
1972;1;15;13.1;40
1972;1;16;12.7;40
1972;1;17;12.7;40
1972;1;18;12.0;40
1972;1;19;11.6;40
1972;1;20;10.5;40
1972;1;21;11.2;40
1972;1;22;12.0;40
1972;1;23;12.0;40
1972;1;24;11.6;40
1972;1;25;11.2;40
1972;1;26;11.2;40
1972;1;27;11.2;40
1972;1;28;12.0;40
1972;1;29;19.2;40
1972;1;30;15.5;40
1972;1;31;12.7;40
1972;2;1;12.0;40
1972;2;2;12.0;40
1972;2;3;11.6;40
1972;2;4;12.0;40
1972;2;5;11.2;40
1972;2;6;11.2;40
1972;2;7;11.2;40
1972;2;8;9.79;40
1972;2;9;10.9;40
1972;2;10;10.5;40
1972;2;11;10.9;40
1972;2;12;10.5;40
1972;2;13;10.1;40
1972;2;14;9.79;40
1972;2;15;9.09;40
1972;2;16;9.09;40
1972;2;17;10.1;40
1972;2;18;11.6;40
1972;2;19;11.6;40
1972;2;20;13.9;40
1972;2;21;11.2;40
1972;2;22;12.3;40
1972;2;23;25.6;40
1972;2;24;17.9;40
1972;2;25;15.5;40
1972;2;26;13.9;40
1972;2;27;12.7;40
1972;2;28;12.7;40
1972;2;29;12.3;40
1972;3;1;11.2;40
1972;3;2;10.9;40
1972;3;3;10.9;40
1972;3;4;10.5;40
1972;3;5;10.5;40
1972;3;6;10.1;40
1972;3;7;10.1;40
1972;3;8;10.1;40
1972;3;9;9.79;40
1972;3;10;12.3;40
1972;3;11;10.5;40
1972;3;12;10.1;40
