YYYY;MM;DD;qobs;qc_flag
1978;9;6;2.06;40
1978;9;7;2.23;40
1978;9;8;2.23;40
1978;9;9;2.65;40
1978;9;10;3.27;40
1978;9;11;3.06;40
1978;9;12;2.65;40
1978;9;13;2.44;40
1978;9;14;4.32;40
1978;9;15;3.27;40
1978;9;16;2.65;40
1978;9;17;2.23;40
1978;9;18;2.44;40
1978;9;19;2.06;40
1978;9;20;2.65;40
1978;9;21;2.65;40
1978;9;22;2.85;40
1978;9;23;3.06;40
1978;9;24;4.9;40
1978;9;25;3.06;40
1978;9;26;3.53;40
1978;9;27;3.27;40
1978;9;28;2.65;40
1978;9;29;3.06;40
1978;9;30;2.65;40
1978;10;1;2.85;40
1978;10;2;3.27;40
1978;10;3;3.27;40
1978;10;4;2.85;40
1978;10;5;2.85;40
1978;10;6;2.44;40
1978;10;7;2.23;40
1978;10;8;2.23;40
1978;10;9;2.23;40
1978;10;10;2.06;40
1978;10;11;2.23;40
1978;10;12;2.23;40
1978;10;13;2.23;40
1978;10;14;1.73;40
1978;10;15;1.89;40
1978;10;16;1.89;40
1978;10;17;1.73;40
1978;10;18;1.89;40
1978;10;19;1.89;40
1978;10;20;1.56;40
1978;10;21;2.06;100
1978;10;22;2.06;100
1978;10;23;2.06;100
1978;10;24;2.06;100
1978;10;25;2.06;100
1978;10;26;4.32;100
1978;10;27;6.2;40
1978;10;28;2.65;40
1978;10;29;2.65;40
1978;10;30;3.53;40
1978;10;31;2.65;100
1978;11;1;2.65;100
1978;11;2;2.44;100
1978;11;3;2.44;100
1978;11;4;2.23;100
1978;11;5;1.73;100
1978;11;6;1.56;100
1978;11;7;1.56;100
1978;11;8;1.27;100
1978;11;9;1.02;100
1978;11;10;1.02;100
1978;11;11;1.14;100
1978;11;12;1.14;100
1978;11;13;1.02;100
1978;11;14;1.02;40
1978;11;15;1.02;100
1978;11;16;1.02;100
1978;11;17;1.02;100
1978;11;18;1.02;100
1978;11;19;1.02;100
