YYYY;MM;DD;qobs;qc_flag
1962;9;7;30.1;40
1962;9;8;23.2;40
1962;9;9;19.17;40
1962;9;10;13.28;40
1962;9;11;17.09;40
1962;9;12;17.19;40
1962;9;13;17.37;40
1962;9;14;16.33;40
1962;9;15;14.56;40
1962;9;16;3.79;40
1962;9;17;6.63;40
1962;9;18;15.66;40
1962;9;19;22.49;40
1962;9;20;28.1;40
1962;9;21;21.94;40
1962;9;22;28.64;40
1962;9;23;27.12;40
1962;9;24;27.5;40
1962;9;25;14.78;40
1962;9;26;14.2;40
1962;9;27;10.97;40
1962;9;28;20.31;40
1962;9;29;39.8;40
1962;9;30;30.73;40
1962;10;1;141.0;40
1962;10;2;104.83;40
1962;10;3;57.62;40
1962;10;4;44.93;40
1962;10;5;36.95;40
1962;10;6;26.78;40
1962;10;7;28.31;40
1962;10;8;28.1;40
1962;10;9;20.13;40
1962;10;10;17.76;40
1962;10;11;15.16;40
1962;10;12;12.07;40
1962;10;13;12.1;40
1962;10;14;13.01;40
1962;10;15;18.09;40
1962;10;16;26.64;40
1962;10;17;17.58;40
1962;10;18;11.61;40
1962;10;19;13.62;40
1962;10;20;35.15;40
1962;10;21;44.81;40
1962;10;22;31.84;40
1962;10;23;18.45;40
1962;10;24;9.76;40
1962;10;25;4.24;40
1962;10;26;6.09;40
1962;10;27;10.85;40
1962;10;28;6.88;40
1962;10;29;8.63;40
1962;10;30;7.24;40
1962;10;31;4.34;40
1962;11;1;6.2;40
1962;11;2;7.79;40
1962;11;3;7.43;40
1962;11;4;7.65;40
1962;11;5;7.31;40
1962;11;6;7.31;40
1962;11;7;9.97;40
1962;11;8;18.1;40
1962;11;9;21.18;40
1962;11;10;24.61;40
1962;11;11;32.59;40
1962;11;12;29.15;40
1962;11;13;20.91;40
1962;11;14;13.44;40
1962;11;15;8.4;40
1962;11;16;6.21;40
1962;11;17;4.98;40
1962;11;18;4.5;40
1962;11;19;5.04;40
1962;11;20;5.12;40
1962;11;21;5.04;40
1962;11;22;5.71;40
1962;11;23;4.44;40
1962;11;24;3.99;40
1962;11;25;3.56;40
1962;11;26;2.76;40
1962;11;27;2.74;40
1962;11;28;2.42;40
1962;11;29;2.65;40
1962;11;30;5.99;40
1962;12;1;5.44;40
1962;12;2;5.48;40
1962;12;3;6.99;40
1962;12;4;6.34;40
1962;12;5;7.33;40
1962;12;6;5.56;100
1962;12;7;19.58;100
1962;12;8;23.15;100
1962;12;9;11.33;100
