YYYY;MM;DD;qobs;qc_flag
1981;5;16;36.7;40.0
1981;5;17;53.7;40.0
1981;5;18;58.2;40.0
1981;5;19;67.8;40.0
1981;5;20;67.8;40.0
1981;5;21;65.9;40.0
1981;5;22;61.4;40.0
1981;5;23;57.5;40.0
1981;5;24;60.8;40.0
1981;5;25;64.0;40.0
1981;5;26;66.5;40.0
1981;5;27;58.2;40.0
1981;5;28;49.1;40.0
1981;5;29;47.8;40.0
1981;5;30;47.2;40.0
1981;5;31;45.2;40.0
1981;6;1;45.2;40.0
1981;6;2;43.3;40.0
1981;6;3;45.9;40.0
1981;6;4;47.2;40.0
1981;6;5;44.6;40.0
1981;6;6;40.7;40.0
1981;6;7;35.4;40.0
1981;6;8;33.5;40.0
1981;6;9;29.5;40.0
1981;6;10;28.2;40.0
1981;6;11;27.5;40.0
1981;6;12;30.8;40.0
1981;6;13;35.4;40.0
1981;6;14;42.6;40.0
1981;6;15;40.7;40.0
1981;6;16;40.0;40.0
1981;6;17;38.7;40.0
1981;6;18;40.0;40.0
1981;6;19;49.1;40.0
1981;6;20;54.3;40.0
1981;6;21;56.9;40.0
1981;6;22;60.1;40.0
1981;6;23;65.9;40.0
1981;6;24;71.0;40.0
1981;6;25;71.0;40.0
1981;6;26;71.7;40.0
1981;6;27;72.3;40.0
1981;6;28;78.7;40.0
1981;6;29;85.7;40.0
1981;6;30;91.4;40.0
1981;7;1;92.7;40.0
1981;7;2;92.0;40.0
1981;7;3;88.2;40.0
1981;7;4;88.9;40.0
1981;7;5;90.8;40.0
1981;7;6;99.0;40.0
1981;7;7;99.0;40.0
1981;7;8;99.6;40.0
1981;7;9;98.4;40.0
1981;7;10;99.6;40.0
1981;7;11;101.0;40.0
1981;7;12;99.0;40.0
1981;7;13;98.4;40.0
1981;7;14;108.0;40.0
1981;7;15;107.0;40.0
1981;7;16;107.0;40.0
1981;7;17;101.0;40.0
1981;7;18;99.0;40.0
1981;7;19;103.0;40.0
1981;7;20;104.0;40.0
1981;7;21;104.0;40.0
1981;7;22;107.0;40.0
1981;7;23;111.0;40.0
1981;7;24;130.0;40.0
1981;7;25;145.0;40.0
1981;7;26;125.0;40.0
1981;7;27;118.0;40.0
1981;7;28;124.0;40.0
1981;7;29;133.0;40.0
1981;7;30;125.0;40.0
1981;7;31;124.0;40.0
1981;8;1;119.0;40.0
1981;8;2;114.0;40.0
1981;8;3;118.0;40.0
1981;8;4;120.0;40.0
1981;8;5;124.0;40.0
1981;8;6;118.0;40.0
1981;8;7;123.0;40.0
1981;8;8;180.0;40.0
1981;8;9;142.0;40.0
1981;8;10;176.0;40.0
1981;8;11;173.0;40.0
1981;8;12;159.0;40.0
1981;8;13;164.0;40.0
1981;8;14;163.0;40.0
1981;8;15;138.0;40.0
1981;8;16;132.0;40.0
1981;8;17;130.0;40.0
1981;8;18;130.0;40.0
1981;8;19;127.0;40.0
1981;8;20;124.0;100.0
1981;8;21;122.0;100.0
1981;8;22;119.0;100.0
1981;8;23;117.0;100.0
1981;8;24;114.0;100.0
1981;8;25;113.0;100.0
1981;8;26;112.0;40.0
1981;8;27;115.0;40.0
1981;8;28;133.0;40.0
1981;8;29;135.0;40.0
1981;8;30;120.0;40.0
1981;8;31;119.0;40.0
1981;9;1;115.0;40.0
1981;9;2;118.0;40.0
1981;9;3;114.0;40.0
1981;9;4;119.0;40.0
1981;9;5;104.0;40.0
1981;9;6;92.0;40.0
1981;9;7;92.0;40.0
1981;9;8;85.1;40.0
1981;9;9;80.0;40.0
1981;9;10;76.8;40.0
1981;9;11;78.1;40.0
1981;9;12;87.0;40.0
1981;9;13;82.5;40.0
1981;9;14;77.4;40.0
1981;9;15;85.7;40.0
1981;9;16;83.2;40.0
1981;9;17;80.6;40.0
1981;9;18;74.9;40.0
1981;9;19;75.5;40.0
1981;9;20;72.3;40.0
1981;9;21;66.5;40.0
1981;9;22;60.8;40.0
1981;9;23;55.6;40.0
1981;9;24;51.1;100.0
