YYYY;MM;DD;qobs;qc_flag
1976;1;1;22.59;40.0
1976;1;2;22.59;40.0
1976;1;3;22.59;100.0
1976;1;4;22.59;100.0
1976;1;5;22.59;100.0
1976;1;6;22.59;100.0
1976;1;7;22.59;100.0
1976;1;8;22.59;100.0
1976;1;9;22.59;100.0
1976;1;10;21.73;40.0
1976;1;11;22.59;100.0
1976;1;12;22.59;100.0
1976;1;13;22.59;100.0
1976;1;14;22.59;100.0
1976;1;15;22.59;100.0
1976;1;16;22.59;100.0
1976;1;17;25.29;40.0
1976;1;18;;250.0
1976;1;19;;250.0
1976;1;20;;250.0
1976;1;21;;250.0
1976;1;22;;250.0
1976;1;23;;250.0
1976;1;24;;250.0
1976;1;25;;250.0
1976;1;26;;250.0
1976;1;27;;250.0
1976;1;28;;250.0
1976;1;29;;250.0
1976;1;30;;250.0
1976;1;31;;250.0
1976;2;1;;250.0
1976;2;2;;250.0
1976;2;3;;250.0
1976;2;4;;250.0
1976;2;5;;250.0
1976;2;6;;250.0
1976;2;7;;250.0
1976;2;8;;250.0
1976;2;9;23.48;40.0
1976;2;10;20.87;40.0
1976;2;11;19.22;100.0
1976;2;12;19.22;100.0
1976;2;13;18.41;100.0
1976;2;14;18.41;100.0
1976;2;15;18.41;100.0
1976;2;16;24.38;40.0
1976;2;17;58.44;40.0
1976;2;18;27.17;40.0
1976;2;19;25.29;40.0
1976;2;20;32.13;40.0
1976;2;21;37.47;40.0
1976;2;22;25.29;40.0
1976;2;23;25.29;40.0
1976;2;24;22.59;40.0
1976;2;25;21.73;40.0
1976;2;26;22.59;40.0
1976;2;27;22.59;40.0
1976;2;28;21.73;40.0
1976;2;29;20.87;40.0
1976;3;1;21.73;40.0
1976;3;2;22.59;40.0
1976;3;3;29.11;40.0
1976;3;4;25.29;40.0
1976;3;5;21.73;40.0
1976;3;6;25.29;40.0
1976;3;7;21.73;40.0
1976;3;8;20.87;40.0
1976;3;9;22.59;40.0
1976;3;10;22.59;40.0
1976;3;11;21.73;40.0
1976;3;12;21.73;40.0
1976;3;13;21.73;40.0
1976;3;14;20.04;40.0
1976;3;15;21.73;40.0
1976;3;16;20.87;40.0
1976;3;17;20.04;40.0
1976;3;18;20.04;40.0
1976;3;19;20.04;40.0
1976;3;20;22.59;40.0
1976;3;21;27.17;40.0
1976;3;22;20.04;40.0
1976;3;23;23.48;40.0
1976;3;24;21.73;40.0
1976;3;25;19.22;40.0
1976;3;26;19.22;40.0
1976;3;27;19.22;40.0
1976;3;28;19.22;40.0
1976;3;29;18.41;40.0
1976;3;30;19.22;40.0
1976;3;31;18.41;40.0
1976;4;1;18.41;40.0
1976;4;2;18.41;40.0
1976;4;3;18.41;100.0
1976;4;4;18.41;100.0
1976;4;5;18.41;100.0
1976;4;6;18.41;40.0
1976;4;7;18.41;40.0
1976;4;8;49.29;40.0
1976;4;9;32.13;40.0
1976;4;10;21.73;40.0
1976;4;11;20.04;40.0
1976;4;12;19.22;40.0
1976;4;13;20.04;40.0
1976;4;14;19.22;40.0
1976;4;15;19.22;40.0
1976;4;16;19.22;40.0
1976;4;17;18.41;40.0
1976;4;18;19.22;40.0
1976;4;19;25.29;40.0
1976;4;20;74.75;40.0
1976;4;21;106.81;40.0
1976;4;22;108.69;40.0
1976;4;23;90.32;40.0
1976;4;24;71.42;40.0
1976;4;25;61.19;40.0
1976;4;26;51.83;40.0
1976;4;27;51.83;40.0
1976;4;28;49.29;40.0
1976;4;29;40.86;40.0
1976;4;30;37.47;40.0
1976;5;1;35.29;40.0
1976;5;2;31.11;40.0
1976;5;3;29.11;40.0
1976;5;4;27.17;40.0
1976;5;5;26.22;40.0
1976;5;6;25.29;40.0
1976;5;7;26.22;40.0
1976;5;8;27.17;40.0
1976;5;9;26.22;40.0
1976;5;10;25.29;40.0
1976;5;11;25.29;40.0
1976;5;12;24.38;40.0
1976;5;13;25.29;40.0
1976;5;14;26.22;40.0
1976;5;15;25.29;40.0
1976;5;16;37.47;40.0
1976;5;17;51.83;40.0
1976;5;18;49.29;40.0
1976;5;19;53.12;40.0
1976;5;20;53.12;40.0
1976;5;21;45.59;40.0
1976;5;22;54.43;40.0
1976;5;23;59.81;40.0
1976;5;24;97.53;40.0
1976;5;25;104.93;40.0
1976;5;26;128.14;40.0
1976;5;27;192.33;40.0
1976;5;28;190.06;40.0
1976;5;29;178.83;40.0
1976;5;30;167.82;40.0
1976;5;31;157.05;40.0
1976;6;1;154.92;40.0
1976;6;2;154.92;40.0
1976;6;3;159.18;40.0
1976;6;4;159.18;40.0
1976;6;5;152.8;40.0
1976;6;6;148.59;40.0
