YYYY;MM;DD;qobs;qc_flag
1958;3;1;12.47;40.0
1958;3;2;12.47;40.0
1958;3;3;12.47;40.0
1958;3;4;12.14;40.0
1958;3;5;;250.0
1958;3;6;;250.0
1958;3;7;;250.0
1958;3;8;;250.0
1958;3;9;;250.0
1958;3;10;;250.0
1958;3;11;;250.0
1958;3;12;;250.0
1958;3;13;;250.0
1958;3;14;;250.0
1958;3;15;;250.0
1958;3;16;;250.0
1958;3;17;;250.0
1958;3;18;;250.0
1958;3;19;;250.0
1958;3;20;;250.0
1958;3;21;;250.0
1958;3;22;;250.0
1958;3;23;;250.0
1958;3;24;;250.0
1958;3;25;;250.0
1958;3;26;;250.0
1958;3;27;;250.0
1958;3;28;;250.0
1958;3;29;;250.0
1958;3;30;;250.0
1958;3;31;;250.0
1958;4;1;;250.0
1958;4;2;;250.0
1958;4;3;;250.0
1958;4;4;;250.0
1958;4;5;;250.0
1958;4;6;;250.0
1958;4;7;;250.0
1958;4;8;;250.0
1958;4;9;;250.0
1958;4;10;;250.0
1958;4;11;;250.0
1958;4;12;;250.0
1958;4;13;;250.0
1958;4;14;;250.0
1958;4;15;;250.0
1958;4;16;;250.0
1958;4;17;;250.0
1958;4;18;;250.0
1958;4;19;;250.0
1958;4;20;;250.0
1958;4;21;;250.0
1958;4;22;;250.0
1958;4;23;;250.0
1958;4;24;;250.0
1958;4;25;;250.0
1958;4;26;;250.0
1958;4;27;;250.0
1958;4;28;;250.0
1958;4;29;;250.0
1958;4;30;;250.0
1958;5;1;;250.0
1958;5;2;;250.0
1958;5;3;;250.0
1958;5;4;;250.0
1958;5;5;;250.0
1958;5;6;;250.0
1958;5;7;;250.0
1958;5;8;;250.0
1958;5;9;;250.0
1958;5;10;;250.0
1958;5;11;;250.0
1958;5;12;;250.0
1958;5;13;;250.0
1958;5;14;;250.0
1958;5;15;;250.0
1958;5;16;;250.0
1958;5;17;;250.0
1958;5;18;;250.0
1958;5;19;;250.0
1958;5;20;;250.0
1958;5;21;;250.0
1958;5;22;;250.0
1958;5;23;;250.0
1958;5;24;;250.0
1958;5;25;;250.0
1958;5;26;;250.0
1958;5;27;;250.0
1958;5;28;;250.0
1958;5;29;;250.0
1958;5;30;;250.0
1958;5;31;;250.0
1958;6;1;;250.0
1958;6;2;;250.0
1958;6;3;;250.0
1958;6;4;;250.0
1958;6;5;;250.0
1958;6;6;;250.0
1958;6;7;;250.0
1958;6;8;;250.0
1958;6;9;;250.0
1958;6;10;;250.0
1958;6;11;;250.0
1958;6;12;;250.0
1958;6;13;;250.0
1958;6;14;;250.0
1958;6;15;17.26;40.0
1958;6;16;17.26;40.0
1958;6;17;16.86;40.0
1958;6;18;16.86;40.0
1958;6;19;16.86;40.0
1958;6;20;16.86;40.0
1958;6;21;16.46;40.0
1958;6;22;16.86;40.0
1958;6;23;16.86;40.0
1958;6;24;16.46;40.0
1958;6;25;16.46;40.0
1958;6;26;16.46;40.0
1958;6;27;16.46;40.0
1958;6;28;16.86;40.0
1958;6;29;16.86;40.0
1958;6;30;16.07;40.0
1958;7;1;16.86;40.0
1958;7;2;16.86;40.0
1958;7;3;16.46;40.0
1958;7;4;16.46;40.0
1958;7;5;16.46;40.0
1958;7;6;16.46;40.0
1958;7;7;16.46;40.0
1958;7;8;16.46;40.0
1958;7;9;16.46;40.0
1958;7;10;16.86;40.0
1958;7;11;16.46;40.0
1958;7;12;16.07;40.0
1958;7;13;16.46;40.0
1958;7;14;16.46;40.0
1958;7;15;16.07;40.0
1958;7;16;15.69;40.0
1958;7;17;15.69;40.0
1958;7;18;15.69;40.0
1958;7;19;15.69;40.0
