YYYY;MM;DD;qobs;qc_flag
1997;10;1;70.77;40.0
1997;10;2;100.72;40.0
1997;10;3;67.27;40.0
1997;10;4;62.36;40.0
1997;10;5;59.7;40.0
1997;10;6;60.79;40.0
1997;10;7;55.06;40.0
1997;10;8;50.37;40.0
1997;10;9;33.84;40.0
1997;10;10;35.09;40.0
1997;10;11;35.31;40.0
1997;10;12;40.8;40.0
1997;10;13;41.95;40.0
1997;10;14;41.17;40.0
1997;10;15;29.3;40.0
1997;10;16;32.53;40.0
1997;10;17;29.29;40.0
1997;10;18;24.38;40.0
1997;10;19;24.42;40.0
1997;10;20;31.38;40.0
1997;10;21;28.22;40.0
1997;10;22;21.75;40.0
1997;10;23;25.92;40.0
1997;10;24;28.78;40.0
1997;10;25;35.21;40.0
1997;10;26;38.89;40.0
1997;10;27;48.62;40.0
1997;10;28;102.02;40.0
1997;10;29;121.02;40.0
1997;10;30;129.24;40.0
1997;10;31;97.91;40.0
1997;11;1;57.96;40.0
1997;11;2;41.61;40.0
1997;11;3;31.57;40.0
1997;11;4;36.15;40.0
1997;11;5;39.22;40.0
1997;11;6;28.88;40.0
1997;11;7;23.88;100.0
1997;11;8;23.88;100.0
1997;11;9;23.88;100.0
1997;11;10;23.88;100.0
1997;11;11;23.88;100.0
1997;11;12;23.88;100.0
1997;11;13;23.88;100.0
1997;11;14;23.88;100.0
1997;11;15;32.77;40.0
1997;11;16;38.4;40.0
1997;11;17;39.74;40.0
1997;11;18;49.48;40.0
1997;11;19;60.73;40.0
1997;11;20;60.85;40.0
1997;11;21;49.79;40.0
1997;11;22;41.02;40.0
1997;11;23;32.24;40.0
1997;11;24;28.25;40.0
1997;11;25;22.91;40.0
1997;11;26;26.47;40.0
1997;11;27;23.97;40.0
1997;11;28;22.7;40.0
1997;11;29;;250.0
1997;11;30;;250.0
1997;12;1;;250.0
1997;12;2;;250.0
1997;12;3;;250.0
1997;12;4;;250.0
1997;12;5;;250.0
1997;12;6;;250.0
1997;12;7;;250.0
