YYYY;MM;DD;qobs;qc_flag
1959;5;11;61.82;40.0
1959;5;12;76.21;40.0
1959;5;13;119.43;40.0
1959;5;14;107.81;40.0
1959;5;15;92.98;40.0
1959;5;16;95.0;40.0
1959;5;17;103.4;40.0
1959;5;18;107.81;40.0
1959;5;19;99.13;40.0
1959;5;20;92.98;40.0
1959;5;21;90.99;40.0
1959;5;22;95.0;40.0
1959;5;23;101.25;40.0
1959;5;24;119.43;40.0
1959;5;25;103.4;40.0
1959;5;26;90.99;40.0
1959;5;27;77.96;40.0
1959;5;28;60.35;40.0
1959;5;29;53.42;40.0
1959;5;30;49.55;40.0
1959;5;31;47.1;40.0
1959;6;1;45.9;40.0
1959;6;2;49.55;40.0
1959;6;3;52.11;40.0
1959;6;4;50.82;40.0
1959;6;5;50.82;40.0
1959;6;6;52.11;40.0
1959;6;7;50.82;40.0
1959;6;8;40.63;40.0
1959;6;9;40.63;40.0
1959;6;10;39.73;40.0
1959;6;11;40.63;40.0
1959;6;12;48.31;40.0
1959;6;13;43.58;40.0
1959;6;14;63.31;40.0
1959;6;15;52.11;40.0
1959;6;16;54.75;40.0
1959;6;17;40.63;40.0
1959;6;18;41.54;40.0
1959;6;19;41.54;40.0
1959;6;20;41.54;40.0
1959;6;21;41.54;40.0
1959;6;22;41.54;40.0
1959;6;23;50.82;40.0
1959;6;24;56.12;40.0
1959;6;25;57.5;40.0
1959;6;26;58.91;40.0
1959;6;27;57.5;40.0
1959;6;28;54.75;40.0
1959;6;29;49.55;40.0
1959;6;30;49.55;40.0
1959;7;1;49.55;40.0
1959;7;2;50.82;40.0
1959;7;3;48.31;40.0
1959;7;4;49.55;40.0
1959;7;5;47.1;40.0
1959;7;6;49.55;40.0
1959;7;7;49.55;40.0
1959;7;8;47.1;40.0
1959;7;9;48.31;40.0
1959;7;10;45.9;40.0
1959;7;11;45.9;40.0
1959;7;12;44.73;40.0
1959;7;13;44.73;40.0
1959;7;14;45.9;40.0
1959;7;15;54.75;40.0
1959;7;16;57.5;40.0
1959;7;17;58.91;40.0
1959;7;18;54.75;40.0
1959;7;19;49.55;40.0
1959;7;20;52.11;40.0
1959;7;21;60.35;40.0
1959;7;22;74.5;40.0
1959;7;23;71.16;40.0
1959;7;24;58.91;40.0
1959;7;25;58.91;40.0
1959;7;26;69.54;40.0
1959;7;27;76.21;40.0
1959;7;28;72.82;40.0
1959;7;29;77.96;40.0
1959;7;30;77.96;40.0
1959;7;31;77.96;40.0
1959;8;1;76.21;40.0
1959;8;2;76.21;40.0
1959;8;3;71.16;40.0
1959;8;4;69.54;40.0
1959;8;5;72.82;40.0
1959;8;6;69.54;40.0
1959;8;7;66.37;40.0
1959;8;8;58.91;40.0
1959;8;9;57.5;40.0
1959;8;10;81.53;40.0
1959;8;11;81.53;40.0
1959;8;12;57.5;40.0
1959;8;13;50.82;40.0
1959;8;14;52.11;40.0
1959;8;15;49.55;40.0
1959;8;16;66.37;40.0
1959;8;17;61.82;40.0
1959;8;18;54.75;40.0
1959;8;19;57.5;40.0
1959;8;20;57.5;40.0
1959;8;21;61.82;40.0
1959;8;22;61.82;40.0
1959;8;23;71.16;40.0
1959;8;24;61.82;40.0
1959;8;25;63.31;40.0
1959;8;26;54.75;40.0
1959;8;27;52.11;40.0
1959;8;28;52.11;40.0
1959;8;29;56.12;40.0
1959;8;30;57.5;40.0
1959;8;31;69.54;40.0
1959;9;1;79.73;40.0
1959;9;2;79.73;40.0
1959;9;3;63.31;40.0
1959;9;4;63.31;40.0
1959;9;5;97.05;40.0
1959;9;6;63.31;40.0
1959;9;7;52.11;40.0
1959;9;8;69.54;40.0
1959;9;9;71.16;40.0
1959;9;10;69.54;40.0
1959;9;11;74.5;40.0
1959;9;12;56.12;40.0
1959;9;13;50.82;40.0
1959;9;14;49.55;40.0
1959;9;15;52.11;40.0
1959;9;16;56.12;40.0
1959;9;17;58.91;40.0
1959;9;18;61.82;40.0
1959;9;19;66.37;40.0
1959;9;20;64.82;40.0
1959;9;21;53.42;40.0
1959;9;22;48.31;40.0
1959;9;23;47.1;40.0
1959;9;24;49.55;40.0
1959;9;25;58.91;40.0
1959;9;26;72.82;40.0
1959;9;27;54.75;40.0
1959;9;28;60.35;40.0
1959;9;29;49.55;40.0
1959;9;30;47.1;40.0
1959;10;1;57.5;40.0
1959;10;2;50.82;40.0
1959;10;3;58.91;40.0
1959;10;4;57.5;40.0
1959;10;5;67.94;40.0
1959;10;6;92.98;40.0
1959;10;7;85.22;40.0
1959;10;8;66.37;40.0
1959;10;9;74.5;40.0
1959;10;10;72.82;40.0
1959;10;11;69.54;40.0
1959;10;12;57.5;40.0
1959;10;13;61.82;40.0
1959;10;14;69.54;40.0
1959;10;15;58.91;40.0
1959;10;16;53.42;40.0
1959;10;17;61.82;40.0
1959;10;18;58.91;40.0
1959;10;19;52.11;40.0
1959;10;20;49.55;40.0
1959;10;21;52.11;40.0
1959;10;22;48.31;40.0
1959;10;23;44.73;40.0
1959;10;24;44.73;40.0
1959;10;25;45.9;40.0
1959;10;26;38.84;40.0
1959;10;27;;250.0
1959;10;28;;250.0
1959;10;29;;250.0
1959;10;30;;250.0
1959;10;31;;250.0
1959;11;1;;250.0
1959;11;2;;250.0
1959;11;3;;250.0
1959;11;4;;250.0
1959;11;5;;250.0
1959;11;6;;250.0
1959;11;7;;250.0
1959;11;8;;250.0
1959;11;9;;250.0
1959;11;10;;250.0
1959;11;11;;250.0
1959;11;12;;250.0
1959;11;13;;250.0
1959;11;14;;250.0
1959;11;15;;250.0
1959;11;16;;250.0
1959;11;17;;250.0
1959;11;18;;250.0
1959;11;19;;250.0
1959;11;20;;250.0
1959;11;21;;250.0
1959;11;22;;250.0
1959;11;23;;250.0
1959;11;24;;250.0
1959;11;25;;250.0
1959;11;26;;250.0
1959;11;27;;250.0
1959;11;28;;250.0
1959;11;29;;250.0
1959;11;30;;250.0
1959;12;1;;250.0
1959;12;2;;250.0
1959;12;3;;250.0
1959;12;4;;250.0
1959;12;5;;250.0
1959;12;6;;250.0
1959;12;7;;250.0
1959;12;8;;250.0
1959;12;9;;250.0
1959;12;10;;250.0
1959;12;11;;250.0
1959;12;12;;250.0
1959;12;13;;250.0
1959;12;14;;250.0
1959;12;15;;250.0
1959;12;16;;250.0
1959;12;17;;250.0
1959;12;18;;250.0
1959;12;19;;250.0
1959;12;20;;250.0
1959;12;21;;250.0
1959;12;22;;250.0
1959;12;23;;250.0
1959;12;24;;250.0
1959;12;25;;250.0
1959;12;26;;250.0
1959;12;27;;250.0
1959;12;28;;250.0
1959;12;29;;250.0
1959;12;30;;250.0
1959;12;31;;250.0
1960;1;1;;250.0
1960;1;2;;250.0
1960;1;3;;250.0
1960;1;4;;250.0
1960;1;5;;250.0
1960;1;6;;250.0
1960;1;7;;250.0
1960;1;8;;250.0
1960;1;9;;250.0
1960;1;10;;250.0
1960;1;11;;250.0
1960;1;12;;250.0
1960;1;13;;250.0
1960;1;14;;250.0
1960;1;15;;250.0
1960;1;16;;250.0
1960;1;17;;250.0
1960;1;18;;250.0
1960;1;19;;250.0
1960;1;20;;250.0
1960;1;21;;250.0
1960;1;22;;250.0
1960;1;23;;250.0
1960;1;24;;250.0
1960;1;25;;250.0
1960;1;26;;250.0
1960;1;27;;250.0
1960;1;28;;250.0
1960;1;29;;250.0
1960;1;30;;250.0
1960;1;31;;250.0
1960;2;1;;250.0
1960;2;2;;250.0
1960;2;3;;250.0
1960;2;4;;250.0
1960;2;5;;250.0
1960;2;6;;250.0
1960;2;7;;250.0
1960;2;8;;250.0
1960;2;9;;250.0
1960;2;10;;250.0
1960;2;11;;250.0
1960;2;12;;250.0
1960;2;13;;250.0
1960;2;14;;250.0
1960;2;15;;250.0
1960;2;16;;250.0
1960;2;17;;250.0
1960;2;18;;250.0
1960;2;19;;250.0
1960;2;20;;250.0
1960;2;21;;250.0
1960;2;22;;250.0
1960;2;23;;250.0
1960;2;24;;250.0
1960;2;25;;250.0
1960;2;26;;250.0
1960;2;27;;250.0
1960;2;28;;250.0
1960;2;29;;250.0
1960;3;1;;250.0
1960;3;2;;250.0
1960;3;3;;250.0
1960;3;4;;250.0
1960;3;5;;250.0
1960;3;6;;250.0
1960;3;7;;250.0
1960;3;8;;250.0
1960;3;9;;250.0
1960;3;10;;250.0
1960;3;11;;250.0
1960;3;12;;250.0
1960;3;13;;250.0
1960;3;14;;250.0
1960;3;15;;250.0
1960;3;16;;250.0
1960;3;17;;250.0
1960;3;18;;250.0
1960;3;19;;250.0
1960;3;20;;250.0
1960;3;21;;250.0
1960;3;22;;250.0
1960;3;23;;250.0
1960;3;24;;250.0
1960;3;25;;250.0
1960;3;26;;250.0
1960;3;27;;250.0
1960;3;28;;250.0
1960;3;29;;250.0
1960;3;30;;250.0
1960;3;31;;250.0
1960;4;1;;250.0
1960;4;2;;250.0
1960;4;3;;250.0
1960;4;4;;250.0
1960;4;5;;250.0
1960;4;6;;250.0
1960;4;7;;250.0
1960;4;8;;250.0
1960;4;9;;250.0
1960;4;10;;250.0
1960;4;11;;250.0
1960;4;12;;250.0
1960;4;13;;250.0
1960;4;14;;250.0
1960;4;15;;250.0
1960;4;16;;250.0
1960;4;17;;250.0
1960;4;18;;250.0
1960;4;19;;250.0
1960;4;20;;250.0
1960;4;21;;250.0
1960;4;22;;250.0
1960;4;23;;250.0
1960;4;24;;250.0
1960;4;25;;250.0
1960;4;26;;250.0
1960;4;27;;250.0
1960;4;28;;250.0
1960;4;29;;250.0
1960;4;30;;250.0
1960;5;1;;250.0
1960;5;2;;250.0
1960;5;3;;250.0
1960;5;4;;250.0
1960;5;5;;250.0
1960;5;6;;250.0
1960;5;7;;250.0
1960;5;8;;250.0
1960;5;9;;250.0
1960;5;10;;250.0
1960;5;11;;250.0
1960;5;12;;250.0
1960;5;13;;250.0
1960;5;14;;250.0
1960;5;15;;250.0
1960;5;16;;250.0
1960;5;17;;250.0
1960;5;18;;250.0
1960;5;19;;250.0
1960;5;20;;250.0
1960;5;21;;250.0
1960;5;22;;250.0
1960;5;23;;250.0
1960;5;24;;250.0
1960;5;25;;250.0
1960;5;26;;250.0
1960;5;27;;250.0
1960;5;28;;250.0
1960;5;29;;250.0
1960;5;30;;250.0
1960;5;31;;250.0
1960;6;1;;250.0
1960;6;2;;250.0
1960;6;3;;250.0
1960;6;4;;250.0
1960;6;5;;250.0
1960;6;6;;250.0
1960;6;7;;250.0
1960;6;8;;250.0
1960;6;9;;250.0
1960;6;10;;250.0
1960;6;11;;250.0
1960;6;12;;250.0
1960;6;13;;250.0
1960;6;14;;250.0
1960;6;15;;250.0
1960;6;16;;250.0
1960;6;17;;250.0
1960;6;18;44.73;40.0
1960;6;19;50.82;40.0
1960;6;20;47.1;40.0
1960;6;21;48.31;40.0
1960;6;22;52.11;40.0
1960;6;23;56.12;40.0
1960;6;24;61.82;40.0
1960;6;25;63.31;40.0
1960;6;26;52.11;40.0
1960;6;27;49.55;40.0
1960;6;28;48.31;40.0
1960;6;29;49.55;40.0
1960;6;30;47.1;40.0
1960;7;1;49.55;40.0
1960;7;2;54.75;40.0
1960;7;3;63.31;40.0
1960;7;4;67.94;40.0
1960;7;5;60.35;40.0
1960;7;6;58.91;40.0
1960;7;7;64.82;40.0
1960;7;8;66.37;40.0
1960;7;9;66.37;40.0
1960;7;10;69.54;40.0
1960;7;11;69.54;40.0
1960;7;12;67.94;40.0
1960;7;13;57.5;40.0
1960;7;14;54.75;40.0
1960;7;15;54.75;40.0
1960;7;16;53.42;40.0
1960;7;17;57.5;40.0
1960;7;18;69.54;40.0
1960;7;19;63.31;40.0
1960;7;20;60.35;40.0
1960;7;21;61.82;40.0
1960;7;22;64.82;40.0
1960;7;23;74.5;40.0
1960;7;24;76.21;40.0
1960;7;25;74.5;40.0
1960;7;26;74.5;40.0
1960;7;27;67.94;40.0
1960;7;28;76.21;40.0
1960;7;29;77.96;40.0
1960;7;30;81.53;40.0
1960;7;31;72.82;40.0
1960;8;1;67.94;40.0
1960;8;2;77.96;40.0
1960;8;3;76.21;40.0
1960;8;4;66.37;40.0
1960;8;5;69.54;40.0
1960;8;6;60.35;40.0
1960;8;7;61.82;40.0
1960;8;8;66.37;40.0
1960;8;9;64.82;40.0
1960;8;10;64.82;40.0
1960;8;11;63.31;40.0
1960;8;12;61.82;40.0
1960;8;13;61.82;40.0
1960;8;14;61.82;40.0
1960;8;15;63.31;40.0
1960;8;16;57.5;40.0
1960;8;17;49.55;40.0
1960;8;18;49.55;40.0
1960;8;19;50.82;40.0
1960;8;20;54.75;40.0
1960;8;21;57.5;40.0
1960;8;22;54.75;40.0
1960;8;23;52.11;40.0
1960;8;24;49.55;40.0
1960;8;25;50.82;40.0
1960;8;26;53.42;40.0
1960;8;27;60.35;40.0
1960;8;28;63.31;40.0
1960;8;29;57.5;40.0
1960;8;30;54.75;40.0
1960;8;31;56.12;40.0
1960;9;1;54.75;40.0
1960;9;2;54.75;40.0
1960;9;3;53.42;40.0
1960;9;4;48.31;40.0
1960;9;5;45.9;40.0
1960;9;6;50.82;40.0
1960;9;7;58.91;40.0
1960;9;8;66.37;40.0
1960;9;9;60.35;40.0
1960;9;10;79.73;40.0
1960;9;11;77.96;40.0
1960;9;12;66.37;40.0
1960;9;13;67.94;40.0
1960;9;14;47.1;40.0
1960;9;15;43.58;40.0
1960;9;16;44.73;40.0
1960;9;17;45.9;40.0
1960;9;18;50.82;40.0
1960;9;19;45.9;40.0
1960;9;20;41.54;40.0
1960;9;21;41.54;40.0
1960;9;22;41.54;40.0
1960;9;23;41.54;40.0
1960;9;24;40.63;40.0
1960;9;25;40.63;40.0
1960;9;26;41.54;40.0
1960;9;27;41.54;40.0
1960;9;28;41.54;40.0
1960;9;29;40.63;40.0
1960;9;30;40.63;40.0
1960;10;1;40.63;40.0
1960;10;2;40.63;40.0
1960;10;3;40.63;40.0
1960;10;4;39.73;40.0
1960;10;5;40.63;40.0
1960;10;6;39.73;40.0
1960;10;7;39.73;40.0
1960;10;8;38.84;40.0
1960;10;9;38.84;40.0
1960;10;10;39.73;40.0
1960;10;11;38.84;40.0
1960;10;12;38.84;40.0
1960;10;13;38.84;40.0
1960;10;14;38.84;40.0
1960;10;15;40.63;40.0
1960;10;16;43.58;40.0
1960;10;17;39.73;40.0
1960;10;18;37.96;40.0
1960;10;19;37.09;40.0
1960;10;20;37.09;40.0
1960;10;21;37.09;40.0
1960;10;22;37.09;40.0
1960;10;23;36.23;40.0
1960;10;24;37.09;40.0
1960;10;25;35.39;40.0
1960;10;26;35.39;40.0
1960;10;27;;250.0
1960;10;28;;250.0
1960;10;29;;250.0
1960;10;30;;250.0
1960;10;31;;250.0
1960;11;1;;250.0
1960;11;2;;250.0
